Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
RXN-14129|(expasy) Cytosine deaminase [3.5.4.1]	0.772229024597357	0.0635423996537821	0.107586807919554	0.00079764200737084	0.0558441258219362
RXN-14136|(expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	0.925931872186818	0.0282758224549402	3.16073878036597e-05	0.045760697970438	0
RXN-14139|(expasy) Nucleotide diphosphatase [3.6.1.9]	0.89824451776258	0.0222768492330077	0.0792926481954559	0.000185984808956317	0
RXN-14140|(expasy) Nucleotide diphosphatase [3.6.1.9]	0.89824451776258	0.0222768492330077	0.0792926481954559	0.000185984808956317	0
RXN-14142|(expasy) 5-deoxynucleotidase [3.1.3.89]	0.945908361389196	0.0290869184011662	0.0244521323463621	0.000552587863275296	0
RXN-14143|(expasy) 5-deoxynucleotidase [3.1.3.89]	0.945908361389196	0.0290869184011662	0.0244521323463621	0.000552587863275296	0
RXN-14148|(expasy) D-chiro-inositol 1-dehydrogenase [1.1.1.369]	0.792218316890557	0.00851992801133264	0.12110971457488	0.078152040523231	0
RXN-14149|(expasy) 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [3.7.1.22]	0.78289126311866	0.0199636682469513	0.00092314151409816	0.19622192712029	0
RXN-14161|(expasy) 5-deoxynucleotidase [3.1.3.89]	0.945908361389196	0.0290869184011662	0.0244521323463621	0.000552587863275296	0
RXN-14173|(expasy) (R)-amidase [3.5.1.100]	0.810476438022138	0.165950752350894	0.0234578911115939	0.000114918515373487	0
RXN-14174|(expasy) (R)-amidase [3.5.1.100]	0.810476438022138	0.165950752350894	0.0234578911115939	0.000114918515373487	0
RXN-14177|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.858671541781365	0.0274390341639324	0.113622724338777	0.000266699715925311	0
RXN-14179|(expasy) Beta-glucosidase [3.2.1.21]	0.822261396384094	0.0526698237780945	0.0307739199865658	0.0942948598512452	0
RXN-14189|(expasy) Catalase [1.11.1.6]	0.783548381924664	0.090462868012902	0.108004604799507	0.0179841452629267	0
RXN-14192|(expasy) Pyruvate kinase [2.7.1.40]	0.64932589900517	0.100062357396416	0.00356630803284659	0.0220780424091102	0.224967393156458
RXN-14197|(expasy) Cytosine deaminase [3.5.4.1]	0.772229024597357	0.0635423996537821	0.107586807919554	0.00079764200737084	0.0558441258219362
RXN-14207|(expasy) Pyruvate kinase [2.7.1.40]	0.64932589900517	0.100062357396416	0.00356630803284659	0.0220780424091102	0.224967393156458
RXN-14224|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-14225|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-14227|(expasy) 5-nucleotidase [3.1.3.5]	0.818117639115458	0.0959322723952947	0.0806629227920585	0.00528716569718833	0
RXN-14228|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.957763578796095	0.00120252463789877	0.0383177012842797	0.00271619528172703	0
RXN-14247|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.75536301527289	0.00683999797949382	0.0221721438243353	0.215624842923281	0
RXN-14249|(expasy) L-threonine 3-dehydrogenase [1.1.1.103]	0.947276109277253	0.0523266740425248	0.000310733850228179	8.64828299938129e-05	0
RXN-14260|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.865734107941253	0.000773364616494458	0.0492915785987719	0.0842009488434803	0
RXN-14261|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.865734107941253	0.000773364616494458	0.0492915785987719	0.0842009488434803	0
RXN-14266|(metacyc) 3-hydroxyisovaleryl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
RXN-14267|(expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]	0.822973520014275	0.0205385116701109	0.0889768784539763	0.0675110898616375	0
RXN-14268|(metacyc) lauroyl-CoA acetyl-CoA acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14270|(metacyc) 5-amino-4-imidazolecarboxamide phosphoribosyltransferase [2.4.2.7]	0.838923403054613	0.000141987060189952	0.0973259460900956	0.0636086637951011	0
RXN-14272|(metacyc) (E)-hexadec-2-enoyl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
RXN-14273|(metacyc) trans-tetradec-2-enoyl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
RXN-14274|(metacyc) decanoyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14277|(metacyc) hexanoyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14280|(metacyc) perillyl aldehyde dehydrogenase [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-14281|(expasy) Alpha-glucosidase [3.2.1.20]	0.939336885703999	0.0187675660611571	0.0388848957714872	0.00301065246335719	0
RXN-14282|(expasy) Alpha-glucosidase [3.2.1.20]	0.939336885703999	0.0187675660611571	0.0388848957714872	0.00301065246335719	0
RXN-14283|(expasy) Alpha-glucosidase [3.2.1.20]	0.939336885703999	0.0187675660611571	0.0388848957714872	0.00301065246335719	0
RXN-14284|(expasy) Glycogen phosphorylase [2.4.1.1]	0.851892435552396	0.0158175405419569	0.0348139366697463	0.0974760872359007	0
RXN-14285|(expasy) Glycogen phosphorylase [2.4.1.1]	0.851892435552396	0.0158175405419569	0.0348139366697463	0.0974760872359007	0
RXN-14286|(expasy) Glycogen phosphorylase [2.4.1.1]	0.851892435552396	0.0158175405419569	0.0348139366697463	0.0974760872359007	0
RXN-14338|(expasy) Diadenylate cyclase [2.7.7.85]	0.891695521439932	0.0952230527019493	0.0130469754497179	3.44504084012396e-05	0
RXN-14353|(expasy) Glycogen phosphorylase [2.4.1.1]	0.851892435552396	0.0158175405419569	0.0348139366697463	0.0974760872359007	0
RXN-14354|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.865734107941253	0.000773364616494458	0.0492915785987719	0.0842009488434803	0
RXN-14371|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.946546706725058	0.00330083092321687	0.0312004779431835	0.0189519844085414	0
RXN-14372|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.946546706725058	0.00330083092321687	0.0312004779431835	0.0189519844085414	0
RXN-14377|(expasy) 6-aminohexanoate-oligomer exohydrolase [3.5.1.46]	0.889447695727745	0.0632155448669414	0.0176320293199943	0.0297047300853194	0
RXN-14385|(expasy) Cysteine desulfurase [2.8.1.7]	0.65004858013496	0.0520641269726576	0.00229230780804312	0.00736723549530332	0.288227749589036
RXN-14394|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14461|(expasy) FAD:protein FMN transferase [2.7.1.180]	0.761311121394861	0.179282945964863	0.045204405769257	0.0142015268710192	0
RXN-14517|(expasy) tRNA (guanine(37)-N(1))-methyltransferase [2.1.1.228]	0.793630911832261	0.0531451319815503	0.117395024546374	0.0358289316398156	0
RXN-14569|(expasy) L-threonylcarbamoyladenylate synthase [2.7.7.87]	0.863615061635083	0.000706254596098368	0.0167488506502608	0.118929833118558	0
RXN-14570|(expasy) N(6)-L-threonylcarbamoyladenine synthase [2.3.1.234]	0.757698833421258	0.152815210788642	0.0396750367389791	0.001791302478954	0.0480196165721669
RXN-14571|(expasy) N-acetylgalactosaminephosphotransferase [2.7.8.40]	0.887234510414837	0.033773306015049	0.00132016464588773	0.0776720189242264	0
RXN-14574|(expasy) AMBIGUOUS [3.2.1.190; 3.2.1.40]	0.828513209373145	0.104725599400364	0.00371173739115451	0.00964480216463532	0.0534046516707016
RXN-14686|(expasy) Methylglyoxal reductase (NADPH) [1.1.1.283]	0.753725573804065	0.00663816233526465	0.160798986907737	0.0090919790932301	0.0697452978597025
RXN-14712|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.953248640025354	0.0279435793086964	0.00191943560778566	0.0168883450581638	0
RXN-14756|(expasy) UDP-N-acetylglucosamine 6-dehydrogenase [1.1.1.136]	0.691750600728972	7.73932580528006e-08	0.119146396743003	0.189102925134767	0
RXN-14774|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14788|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14793|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14799|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14803|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-14900|(expasy) Mannosylglycerate hydrolase [3.2.1.170]	0.922447025907927	0.000637454204100914	0.00932959061180846	0.067585929276164	0
RXN-14903|(expasy) Proline dehydrogenase [1.5.5.2]	0.869856812414077	0.0595276753425022	0.0610354003075942	0.00958011193582621	0
RXN-14950|(expasy) Lipoyl synthase [2.8.1.8]	0.827758578763866	0.140779657061451	0.00904156247361897	0.0224202017010637	0
RXN-14957|(expasy) Lipoyl synthase [2.8.1.8]	0.827758578763866	0.140779657061451	0.00904156247361897	0.0224202017010637	0
RXN-14959|(expasy) Lipoyl synthase [2.8.1.8]	0.827758578763866	0.140779657061451	0.00904156247361897	0.0224202017010637	0
RXN-14971|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.96792970514451	0.0227652759493168	0.00647763256208702	0.0028273863440867	0
RXN-14986|(expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	0.895313104645839	0.076800652322603	0.00177412852905386	0.0261121145025044	0
RXN-14992|(expasy) Peptide chain release factor N(5)-glutamine methyltransferase [2.1.1.297]	0.84401291686852	0.0884798902286238	0.0034890014236391	0.00332087687947751	0.06069731459974
RXN-15005|(expasy) Acetylglutamate kinase [2.7.2.8]	0.913246549890365	0.000595319429359575	0.0126974192726269	0.0734607114076487	0
RXN-15006|(expasy) N-acetyl-gamma-glutamyl-phosphate reductase [1.2.1.38]	0.90571701163138	0.00492892979505152	0.0831486422999831	0.00620541627358566	0
RXN-15007|(expasy) Acetylornithine transaminase [2.6.1.11]	0.893044062873245	0.00115636384719023	0.0398273615992027	0.065972211680362	0
RXN-15041|(expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	0.597089833645567	0.382232638190954	0.0186384775178217	0.00203905064565768	0
RXN-15043|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-15047|(expasy) 5 to 3 exodeoxyribonuclease (nucleoside 3-phosphate-forming) [3.1.12.1]	0.955424928666012	0.0296758823327034	0.0078450283105071	0.00705416069077737	0
RXN-15087|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.994097359436634	0.00343376492635868	0.00147468708062612	0.000994188556380937	0
RXN-15123|(expasy) 2-iminobutanoate/2-iminopropanoate deaminase [3.5.99.10]	0.93934729482495	0.0403589801843694	0.00281451570052715	0.0174792092901533	0
RXN-15127|(expasy) 2-iminobutanoate/2-iminopropanoate deaminase [3.5.99.10]	0.93934729482495	0.0403589801843694	0.00281451570052715	0.0174792092901533	0
RXN-15130|(expasy) Cystathionine gamma-lyase [4.4.1.1]	0.540022609156586	0.0186994269031666	0.109542820434075	0.00285395892737679	0.328881184578796
RXN-15162|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.994097359436634	0.00343376492635868	0.00147468708062612	0.000994188556380937	0
RXN-15164|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.994097359436634	0.00343376492635868	0.00147468708062612	0.000994188556380937	0
RXN-15165|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.994097359436634	0.00343376492635868	0.00147468708062612	0.000994188556380937	0
RXN-15180|(expasy) Protein-N(pi)-phosphohistidine--trehalose phosphotransferase [2.7.1.201]	0.718231485118	0.00518285405305595	0.212181863218748	0.0644037976101955	0
RXN-15203|(expasy) 1,4-beta-mannosyl-N-acetylglucosamine phosphorylase [2.4.1.320]	0.919080618501215	0.00367142199868281	0.000432344684645994	0.0768156148154563	0
RXN-15215|(expasy) Protein O-GlcNAcase [3.2.1.169]	0.840124894679519	0.00419610431356555	0.0139291279855816	0.141749873021333	0
RXN-15261|(metacyc) dihydropterin deaminase [3.5.4.3]	0.983680330868186	0.0155877264323704	0.000731888972525931	5.37269179511368e-08	0
RXN-15264|(expasy) Aminodeoxyfutalosine synthase [2.5.1.120]	0.907898494339129	0.0355592459871004	0.045848235363349	0.0106940243104219	0
RXN-15289|(metacyc) luteolin triglucoronide &beta;-glucuronidase [3.2.1.31]	0.935796348784949	0.0180469534109438	0.000643335949690402	0.0455133618544171	0
RXN-15291|(metacyc) luteolin monoglucuronide &beta;-glucuronidase [3.2.1.31]	0.935796348784949	0.0180469534109438	0.000643335949690402	0.0455133618544171	0
RXN-15294|(expasy) Bacterial non-heme ferritin [1.16.3.2]	0.801815893175909	0.143259477774221	0.0534784415574465	0.00144618749242419	0
RXN-15313|(expasy) N-acetylneuraminate lyase [4.1.3.3]	0.87788907084806	0.117394874793285	0.0032420928270683	0.00147396153158695	0
RXN-15344|(expasy) Cellobiose epimerase [5.1.3.11]	0.863382818358857	0.0657144830084041	0.0701766155178446	0.000726083114893853	0
RXN-15358|(expasy) Kojibiose phosphorylase [2.4.1.230]	0.832539581674738	0.150001007990714	0.00543691075148609	0.0120224995830615	0
RXN-15376|(expasy) UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase [2.6.1.92]	0.887857709667112	0.0466564347473776	0.0032318850401373	0.0622539705453734	0
RXN-15378|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.96792970514451	0.0227652759493168	0.00647763256208702	0.0028273863440867	0
RXN-15513|(expasy) Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent) [5.4.2.11]	0.813607279600383	0.11000647943186	0.0762679717890778	0.000118269178679029	0
RXN-15518|(expasy) Inulosucrase [2.4.1.9]	0.885132651308396	0.00797314823020308	0.0240202117429394	0.00564892177324714	0.077225066945214
RXN-15521|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.953248640025354	0.0279435793086964	0.00191943560778566	0.0168883450581638	0
RXN-15605|(expasy) Sucrose 6(F)-phosphate phosphorylase [2.4.1.329]	0.925650635812243	0.0238719743458949	0.00382248831552608	0.0466549015263363	0
RXN-15635|(expasy) 3-methyl-2-oxobutanoate hydroxymethyltransferase [2.1.2.11]	0.819285921173577	0.00767232378517485	0.0817408203648831	0.0913009346763648	0
RXN-15709|(expasy) Cellobiose epimerase [5.1.3.11]	0.863382818358857	0.0657144830084041	0.0701766155178446	0.000726083114893853	0
RXN-15710|(expasy) D-ribose pyranase [5.4.99.62]	0.90676322126346	0.0293060881988295	0.000994910231123604	0.00112850811243321	0.0618072721941532
RXN-15727|(expasy) Acetate CoA-transferase [2.8.3.8]	0.767936145252693	0.175364529491403	0.0224178889430188	0.0342814363128856	0
RXN-15733|(expasy) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [2.7.6.3]	0.865697806618741	0.0679598623955267	0.00180137106864556	0.0645409599170869	0
RXN-15740|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.829486245801501	0.057188473576432	0.074614913264276	0.0198710688003452	0.0188392985574462
RXN-15745|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.829486245801501	0.057188473576432	0.074614913264276	0.0198710688003452	0.0188392985574462
RXN-15878|(expasy) (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) [1.17.7.3]	0.815348376101037	0.107987694256447	0.00225773770789688	0.0510895086096885	0.0233166833249308
RXN-15881|(expasy) Cysteine desulfurase [2.8.1.7]	0.65004858013496	0.0520641269726576	0.00229230780804312	0.00736723549530332	0.288227749589036
RXN-15889|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.847209546610743	0.00433620354383559	0.0337057526071257	0.00120252525114495	0.113545971987151
RXN-15910|(expasy) Alpha-glucosidase [3.2.1.20]	0.939336885703999	0.0187675660611571	0.0388848957714872	0.00301065246335719	0
RXN-15943|(expasy) 3-hydroxy-5-phosphooxypentane-2,4-dione thiolase [2.3.1.245]	0.763299563283579	0.000779623834549529	0.114220044364823	0.121700768517049	0
RXN-15952|(expasy) RNA 2,3-cyclic 3-phosphodiesterase [3.1.4.58]	0.791281889611685	0.0383527530002934	0.0864427224671927	0.0839226349208292	0
RXN-16003|(expasy) Serine 3-dehydrogenase (NADP(+)) [1.1.1.276]	0.87119814416144	5.03291486094809e-05	0.0510028288715978	0.0416139386326104	0.0361347591857424
RXN-16025|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16032|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16067|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16076|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16077|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16118|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16133|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.808484059011304	0.0482953955012873	0.0224243329013209	0.0080505526147415	0.112745659971346
RXN-16135|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
RXN-16137|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
RXN-16165|(expasy) Methionine--tRNA ligase [6.1.1.10]	0.737403703293733	0.183347566633115	0.0153869748907563	0.0013800280779648	0.0624817271044311
RXN-1623|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-16248|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.828513209373145	0.104725599400364	0.00371173739115451	0.00964480216463532	0.0534046516707016
RXN-16249|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.828513209373145	0.104725599400364	0.00371173739115451	0.00964480216463532	0.0534046516707016
RXN-16250|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.828513209373145	0.104725599400364	0.00371173739115451	0.00964480216463532	0.0534046516707016
RXN-16274|(expasy) Lipid IV(A) palmitoyltransferase [2.3.1.251]	0.503335617209862	0.00533880372620355	0.323090321922473	0.0211191846154336	0.147116072526028
RXN-16275|(expasy) Lipid IV(A) palmitoyltransferase [2.3.1.251]	0.503335617209862	0.00533880372620355	0.323090321922473	0.0211191846154336	0.147116072526028
RXN-16322|(expasy) Nitronate monooxygenase [1.13.12.16]	0.878190470809704	0.0826224097666413	0.0346009434208093	0.00458617600284558	0
RXN-16380|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16389|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16391|(expasy) Methylmalonyl-CoA epimerase [5.1.99.1]	0.768798196342619	0.102603625072832	0.0125869071189572	0.116011271465592	0
RXN-16393|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16401|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16402|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16418|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
RXN-16427|(expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77]	0.843994258360066	0.0705948985047918	0.00111487061568661	0.0842959725194555	0
RXN-16485|(expasy) AMBIGUOUS [3.2.1.179; 3.2.1.180]	0.783449303211031	0.0106962577942503	0.0565570260610506	0.149297412933668	0
RXN-16512|(expasy) Unsaturated chondroitin disaccharide hydrolase [3.2.1.180]	0.783449303211031	0.0106962577942503	0.0565570260610506	0.149297412933668	0
RXN-16558|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
RXN-16616|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.773810199458105	0.0999555669344019	0.00929290004168947	0.00378339221788875	0.113157941347915
RXN-16619|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.805846886871657	0.160765318629194	0.0174744366110255	0.0159133578881238	0
RXN-16620|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.866686511302251	0.0729251220569205	0.0464481746906915	0.0139401919501365	0
RXN-16622|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.773810199458105	0.0999555669344019	0.00929290004168947	0.00378339221788875	0.113157941347915
RXN-16623|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.805846886871657	0.160765318629194	0.0174744366110255	0.0159133578881238	0
RXN-16624|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.866686511302251	0.0729251220569205	0.0464481746906915	0.0139401919501365	0
RXN-16626|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.773810199458105	0.0999555669344019	0.00929290004168947	0.00378339221788875	0.113157941347915
RXN-16627|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.805846886871657	0.160765318629194	0.0174744366110255	0.0159133578881238	0
RXN-16628|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.866686511302251	0.0729251220569205	0.0464481746906915	0.0139401919501365	0
RXN-16630|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.773810199458105	0.0999555669344019	0.00929290004168947	0.00378339221788875	0.113157941347915
RXN-16631|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.805846886871657	0.160765318629194	0.0174744366110255	0.0159133578881238	0
RXN-16632|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.866686511302251	0.0729251220569205	0.0464481746906915	0.0139401919501365	0
RXN-16637|(expasy) Aminoacyl-tRNA hydrolase [3.1.1.29]	0.747695429771223	0.142261878970723	0.101284972543897	0.00875771871415699	0
RXN-16649|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.782109115363633	0.189825209901642	0.0164721950783119	0.0115934796564138	0
RXN-16650|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.953248640025354	0.0279435793086964	0.00191943560778566	0.0168883450581638	0
RXN-16653|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-16654|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-16655|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-16656|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
RXN-16659|(metacyc) peptidoglycan transpeptidase (Gram-negative bacteria) [3.4.16.4]	0.782109115363633	0.189825209901642	0.0164721950783119	0.0115934796564138	0
RXN-16664|(expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13]	0.939697395344282	0.00766102973887146	0.0271016873751518	0.0255398875416951	0
RXN-16759|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.847209546610743	0.00433620354383559	0.0337057526071257	0.00120252525114495	0.113545971987151
RXN-16788|(expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	0.925422219796012	0.0405536108748693	0.03384880728108	0.000175362048038301	0
RXN-16820|(expasy) tRNA-uridine 2-sulfurtransferase [2.8.1.13]	0.701218509208624	0.192227754833312	0.0979513073372972	0.0086024286207664	0
RXN-16937|(expasy) Flavin prenyltransferase [2.5.1.129]	0.781488904274618	0.00631402592555726	0.12456119816411	0.0876358716357152	0
RXN-16938|(expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]	0.822973520014275	0.0205385116701109	0.0889768784539763	0.0675110898616375	0
RXN-17008|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-17009|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-17010|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-17011|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-17012|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
RXN-17013|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
