Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
2.5.1.74|1,4-dihydroxy-2-naphthoate polyprenyltransferase	0.839399488233952	0.0625273630569517	0	0.0978507545510802	0.00022239415801622
2.5.1.75|tRNA dimethylallyltransferase	0.906949794828331	0.00136942093594802	0	0.0853398149817662	0.00634096925395431
2.5.1.78|6,7-dimethyl-8-ribityllumazine synthase	0.73731744547615	0.0103990430306856	0	0.144296508949485	0.107987002543679
2.5.1.84|All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	0.926658012496856	0.0273042132422216	0	0.0259714817010277	0.020066292559895
2.5.1.9|Riboflavin synthase	0.989954109497231	0.000259465815967104	0	0.00278609495951405	0.0070003297272877
2.5.1.90|All-trans-octaprenyl-diphosphate synthase	0.898153494997418	0.0130085624282317	0	0.0489264262924553	0.0399115162818947
2.5.1.97|Pseudaminic acid synthase	0.936587937741083	0.0346987306528693	0	0.0286250089222221	8.83226838256694e-05
2.6.1.1|Aspartate transaminase	0.633674137674311	0.0612844250733573	0.297127291852238	0.000390748640877609	0.00752339675921582
2.6.1.11|Acetylornithine transaminase	0.852980321401978	0.00402827986514368	0.117440475918602	0.021294228755441	0.0042566940588362
2.6.1.13|Ornithine aminotransferase	0.622425758687185	0.0400074389971066	0.263520721309777	0.0459444751710959	0.0281016058348349
2.6.1.16|Glutamine--fructose-6-phosphate transaminase (isomerizing)	0.870241749375441	0.0545979668444899	0	0.0101347435664234	0.0650255402136461
2.6.1.19|4-aminobutyrate--2-oxoglutarate transaminase	0.890580904602472	0.0820501242690333	0	0.0117059226062112	0.0156630485222836
2.6.1.33|dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	0.6739029244499	0.237695596752176	0.00873192790124914	0.0161171046073478	0.0635524462893261
2.6.1.37|2-aminoethylphosphonate--pyruvate transaminase	0.925500476311588	0.0553467521665849	0	0.0165727633041085	0.00258000821771883
2.6.1.39|2-aminoadipate transaminase	0.988099613555895	0.00269393979367652	0	0.00412692808743101	0.00507951856299734
2.6.1.42|Branched-chain-amino-acid transaminase	0.903500125505738	0.0286628950621621	0	0.0678297931817803	7.18625031975746e-06
2.6.1.51|Serine--pyruvate transaminase	0.705158764373926	0.0416802710388881	0.112092398656276	0.140047688127313	0.00102087780359656
2.6.1.52|Phosphoserine transaminase	0.596267121005865	0.147709199805528	0.101611529979009	0.109734041011018	0.0446781081985796
2.6.1.59|dTDP-4-amino-4,6-dideoxygalactose transaminase	0.974707442019274	0.0135209677900787	0	0.0117345126864676	3.70775041798591e-05
2.6.1.62|Adenosylmethionine--8-amino-7-oxononanoate transaminase	0.985241684061564	0.00264496118055491	0	0.000324233317221521	0.0117891214406594
2.6.1.83|LL-diaminopimelate aminotransferase	0.734856969446994	0.0273927962141672	0.140233014099082	0.0402121788714072	0.0573050413683504
2.6.1.85|Aminodeoxychorismate synthase	0.862332903660135	0.085199349255431	0	0.000408088141719045	0.0520596589427147
2.6.1.87|UDP-4-amino-4-deoxy-L-arabinose aminotransferase	0.911773065186647	0.0672851637929885	0	0.00262726626098497	0.0183145047593797
2.6.1.9|Histidinol-phosphate transaminase	0.840682317782448	0.00460390676466032	0.114985943600909	0.0150368309454143	0.0246910009065682
2.6.1.90|dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase	0.828710861285892	0.000540196050256224	0.145645501407966	0.0250582542273943	4.51870284918126e-05
2.6.1.92|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	0.933085606739999	0.0478068764176253	0	0.0191047689962069	2.74784616876182e-06
2.6.1.98|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	0.896459984938732	0.000190750792705476	0	0.103337018818035	1.22454505268764e-05
2.6.99.2|Pyridoxine 5-phosphate synthase	0.848311270805464	0.0643496291026771	0	0.0845079046323091	0.00283119545954953
2.7.1.100|S-methyl-5-thioribose kinase	0.875853643306373	0.118510434742203	0	0.00526550822578126	0.000370413725642781
2.7.1.107|Diacylglycerol kinase (ATP)	0.912802807574934	0.0525946616612617	0	0.00889075763856076	0.0257117731252431
2.7.1.11|6-phosphofructokinase	0.814960282629202	0.0152935167132142	0.135360012120377	0.00411400145171723	0.030272187085489
2.7.1.113|Deoxyguanosine kinase	0.876742323434025	0.0919853352555506	0	0.0237924741071174	0.00747986720330666
2.7.1.12|Gluconokinase	0.888381149190984	0.0848689475973929	0	0.00954813156256545	0.0172017716490575
2.7.1.121|Phosphoenolpyruvate--glycerone phosphotransferase	0.979286314520472	0.00543802376513532	0	0.0105749178046343	0.00470074390975798
2.7.1.130|Tetraacyldisaccharide 4-kinase	0.880713830969181	0.0529778368462007	0	0.0649435016509905	0.00136483053362758
2.7.1.144|Tagatose-6-phosphate kinase	0.760062455179019	0.185348703899893	0	0.0399047837746411	0.0146840571464478
2.7.1.148|4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase	0.899289506178469	0.00207942023311782	0	0.079689510479496	0.0189415631089174
2.7.1.15|Ribokinase	0.914033569186308	0.075374164935231	0	0.000860705765429687	0.00973156011303141
2.7.1.156|Adenosylcobinamide kinase	0.794567057490056	0.00909349321391956	0.180800382559325	0.00786008402087215	0.00767898271582723
2.7.1.16|Ribulokinase	0.974857718484114	0.000301941502005983	0	0.0211044949188066	0.0037358450950731
2.7.1.167|D-glycero-beta-D-manno-heptose-7-phosphate kinase	0.952905862566311	0.0334612848133438	0	0.00951509646936146	0.00411775615098422
2.7.1.17|Xylulokinase	0.739888902952386	0.00300827375543582	0.240217482731012	0.0142277245160478	0.00265761604511882
2.7.1.170|Anhydro-N-acetylmuramic acid kinase	0.803150342231819	0.136596620227506	0	0.0168321215056305	0.043420916035044
2.7.1.180|FAD:protein FMN transferase	0.912171665681581	0.0534469797191414	0	0.0272566192801467	0.00712473531913116
2.7.1.189|Autoinducer-2 kinase	0.240997684426861	0.184027670769314	0.570488185579369	0.0013939227226974	0.00309253650175883
2.7.1.19|Phosphoribulokinase	0.615971491317296	0.00316488963702478	0.29525524818281	0.000572755393955349	0.0850356154689142
2.7.1.2|Glucokinase	0.938884736112904	0.000538759335077667	0.0100258853688637	0.00239677195709658	0.0481538472260585
2.7.1.21|Thymidine kinase	0.959574840975299	0.00320966366377715	0	0.0343235286712444	0.00289196668967951
2.7.1.23|NAD(+) kinase	0.93199346186685	0.00693346999642533	0	0.0185237370008327	0.0425493311358917
2.7.1.24|Dephospho-CoA kinase	0.948471992953072	0.0423040996693809	0	0.00154743784611751	0.00767646953143001
2.7.1.25|Adenylyl-sulfate kinase	0.572407969898601	0.0479109812805913	0.247598504134236	0.115534036115035	0.0165485085715368
2.7.1.26|Riboflavin kinase	0.871598910193499	0.0229332461815654	0	0.0558710234315083	0.0495968201934272
2.7.1.30|Glycerol kinase	0.806605474775745	0.129824528675278	0	0.010411122624082	0.0531588739248954
2.7.1.31|Glycerate 3-kinase	0.904165099823024	0.0761300964252181	0	0.0169053993317568	0.00279940442000136
2.7.1.33|Pantothenate kinase	0.767800732704014	0.0856982002640119	0	0.00641817321119067	0.140082893820784
2.7.1.35|Pyridoxal kinase	0.671077438428167	0.211716839534459	0	0.0885904906988409	0.0286152313385324
2.7.1.36|Mevalonate kinase	0.848464402631083	0.127164761619589	0	0.0211314014309828	0.00323943431834434
2.7.1.39|Homoserine kinase	0.753219566347394	0.111872865392127	0.0872838273281381	0.00723065938114525	0.0403930815511953
2.7.1.4|Fructokinase	0.783478207943112	0.0246303767645522	0.163975897210062	0.0247472504725122	0.00316826760976135
2.7.1.40|Pyruvate kinase	0.926904003984292	0.0622343975151153	0	0.00254456941668331	0.00831702908390958
2.7.1.45|2-dehydro-3-deoxygluconokinase	0.826653837547086	0.00349818585815016	0.00573093711604858	0.163675485667587	0.000441553811127685
2.7.1.48|Uridine kinase	0.963568609455611	0.000852503746180359	0.00254953100991894	0.0329544102307967	7.49455574933766e-05
2.7.1.49|Hydroxymethylpyrimidine kinase	0.8404407213644	0.152666775868985	0	0.00643571048320555	0.000456792283409124
2.7.1.5|Rhamnulokinase	0.383678499201257	0.0439769457815642	0.505345883756702	0.00228113741351278	0.0647175338469635
2.7.1.50|Hydroxyethylthiazole kinase	0.685640833052264	0.038944921435393	0.144149766581678	0.0505926631255949	0.0806718158050703
2.7.1.51|L-fuculokinase	0.787871743502668	0.000109074798006893	0	0.0361600025283219	0.175859179171004
2.7.1.53|L-xylulokinase	0.78968420416899	0.131960433849273	0.0562727326373732	0.0158234883417	0.0062591410026641
2.7.1.56|1-phosphofructokinase	0.907198208784865	0.0579273444971933	0	0.0302247619634684	0.00464968475447284
2.7.1.59|N-acetylglucosamine kinase	0.961868869426963	0.00473469611569803	0.00230372343199397	0.0237823981235655	0.00731031290177972
2.7.1.6|Galactokinase	0.832184846034901	0.0929596802115895	0	0.0341396199372597	0.0407158538162496
2.7.1.66|Undecaprenol kinase	0.372936808276641	0.0468162251798234	0.393248287557572	0.0277168669679757	0.159281812017988
2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	0.862331446459905	0.108799499480719	0	0.0228105064928334	0.00605854756654236
2.7.1.71|Shikimate kinase	0.825720527679182	0.00794566886927808	0	0.114655944039232	0.0516778594123077
2.7.1.76|Deoxyadenosine kinase	0.863435136958908	0.111784371499659	0	0.0214784956213459	0.00330199592008725
2.7.1.83|Pseudouridine kinase	0.30325683806295	0.0238781530356055	0.447071452219302	0.0285012183408033	0.197292338341339
2.7.1.90|Diphosphate--fructose-6-phosphate 1-phosphotransferase	0.841610378149326	0.127816717323154	0	0.00380379459138938	0.0267691099361306
2.7.1.92|5-dehydro-2-deoxygluconokinase	0.875565709810802	0.0600583988312309	0	0.00538108474369677	0.0589948066142701
2.7.1.95|Kanamycin kinase	0.863232243713416	0.114006477709475	0	0.019286902086	0.00347437649110859
2.7.10.1|Receptor protein-tyrosine kinase	0.863131859944294	0.101932225266093	0	0.0292384266376985	0.00569748815191447
2.7.10.2|Non-specific protein-tyrosine kinase	0.999094460181447	1.018907822056e-05	0	0.000745708849743815	0.000149641890588694
2.7.11.1|Non-specific serine/threonine protein kinase	0.88084818008842	0.0474457617573773	0	0.041883616793404	0.0298224413607991
2.7.11.32|[Pyruvate, phosphate dikinase] kinase	0.839720721241137	0.152000293577071	0	0.00449793347331414	0.00378105170847784
2.7.11.33|[Pyruvate, water dikinase] kinase	0.941290516376806	0.0061046638524484	0	0.000285322059023396	0.0523194977117217
2.7.13.3|Histidine kinase	0.830327065344639	0.0756556261739248	0.0385558079583605	0.0468683886415827	0.00859311188149291
2.7.14.1|Protein arginine kinase	0.760532639616855	0.021436132822704	0	0.111545177164781	0.106486050395661
2.7.2.1|Acetate kinase	0.882447328731893	0.0968356725397971	0	0.00812983849805892	0.0125871602302506
2.7.2.11|Glutamate 5-kinase	0.799934386711407	0.000946451557839872	0	0.00592731102578741	0.193191850704966
2.7.2.2|Carbamate kinase	0.802036528310277	0.00157880108043841	0	0.0930243831815179	0.103360287427767
2.7.2.3|Phosphoglycerate kinase	0.994366948369483	0.000547947325701555	0	0.0048809864902553	0.000204117814560143
2.7.2.4|Aspartate kinase	0.923265373765292	0.00306768098257629	0	0.0340264573824146	0.0396404878697168
2.7.2.7|Butyrate kinase	0.842797502844072	0.00282397008381282	0.110946694594194	0.00570712614983566	0.0377247063280862
2.7.2.8|Acetylglutamate kinase	0.868737695958605	8.26210292672237e-05	0.115576657167515	0.0132842228942549	0.00231880295035821
2.7.3.3|Arginine kinase	0.590593616379692	0.0977878639910658	0.290329939098637	0.00117811639912581	0.0201104641314796
2.7.3.9|Phosphoenolpyruvate--protein phosphotransferase	0.76640603220838	0.133767636924635	0	0.0607767392361384	0.0390495916308469
2.7.4.1|Polyphosphate kinase	0.797822069816913	0.00884442089143949	0.165855840615676	0.024147605196538	0.00333006347943281
2.7.4.16|Thiamine-phosphate kinase	0.90943276022216	0.0413518622445304	0	0.0435974901758476	0.00561788735746205
2.7.4.2|Phosphomevalonate kinase	0.912059843554981	0.0670482266541835	0	0.0146487361295917	0.006243193661244
2.7.4.22|UMP kinase	0.972086750114237	0.00032834072158228	0	0.0255643624352189	0.00202054672896149
2.7.4.25|(d)CMP kinase	0.912359535087581	8.348699045714e-05	0	0.0741305815982624	0.0134263963236996
2.7.4.27|([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	0.839720721241137	0.152000293577071	0	0.00449793347331414	0.00378105170847784
2.7.4.28|([Pyruvate, water dikinase] phosphate) phosphotransferase	0.941290516376806	0.0061046638524484	0	0.000285322059023396	0.0523194977117217
2.7.4.3|Adenylate kinase	0.836049986478779	0.0619781876824393	0	0.0499499142994365	0.0520219115393447
2.7.4.6|Nucleoside-diphosphate kinase	0.829117425673863	0.0857357622115526	0.00248322952722109	0.081912366924942	0.000751215662420759
2.7.4.7|Phosphomethylpyrimidine kinase	0.802914219454113	0.188076332279106	0	0.00781594263618506	0.00119350563059627
2.7.4.8|Guanylate kinase	0.965500298117811	0.0100276854400535	0	0.0154603136028982	0.00901170283923725
2.7.4.9|dTMP kinase	0.934341100228891	0.0648389071172149	0	0.000495636226097487	0.000324356427796699
2.7.6.1|Ribose-phosphate diphosphokinase	0.965602129926524	0.00906726264684763	0	0.0171748338126653	0.00815577361396298
2.7.6.2|Thiamine diphosphokinase	0.804764779372041	0.160563223203186	0	0.0346029669113448	6.90305134277766e-05
2.7.6.3|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	0.909660754600507	0.0497521466523748	0	0.0230276119803694	0.0175594867667486
2.7.6.5|GTP diphosphokinase	0.847014891858103	0.0685455149666533	0.0487270403081882	0.00705361832377055	0.0286589345432851
2.7.7.12|UDP-glucose--hexose-1-phosphate uridylyltransferase	0.690249688609842	0.222142823663905	0	0.0670090267675066	0.0205984609587468
2.7.7.13|Mannose-1-phosphate guanylyltransferase	0.924638622935975	0.0354149442497262	0	0.0190811701348553	0.0208652626794435
2.7.7.18|Nicotinate-nucleotide adenylyltransferase	0.945451961153359	0.0318899531722027	0	0.00159037335388244	0.0210677123205556
2.7.7.19|Polynucleotide adenylyltransferase	0.683148541494164	0.0498985505627561	0.143886945052695	0.0198368770924521	0.103229085797933
2.7.7.2|FAD synthetase	0.871598910193499	0.0229332461815654	0	0.0558710234315083	0.0495968201934272
2.7.7.22|Mannose-1-phosphate guanylyltransferase (GDP)	0.945596874877823	0.0004454979575718	0	0.039075058490533	0.0148825686740725
2.7.7.23|UDP-N-acetylglucosamine diphosphorylase	0.854947748273032	0.0729782583726807	0.0439127061483382	0.00893649283456574	0.0192247943713838
2.7.7.24|Glucose-1-phosphate thymidylyltransferase	0.993302592895685	0.00370029612965921	0	0.0017188046440911	0.00127830633056477
2.7.7.27|Glucose-1-phosphate adenylyltransferase	0.895839773408888	0.0287341929611201	0.0482271123464941	0.018213973166116	0.00898494811738143
2.7.7.3|Pantetheine-phosphate adenylyltransferase	0.941170542716637	0.0414004305073192	0	0.0171173283953538	0.000311698380689667
2.7.7.33|Glucose-1-phosphate cytidylyltransferase	0.989344465134187	0.00137577197204967	0	0.00126220675866707	0.00801755613509652
2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	0.839695359176064	0.0404100515864238	0	0.114628397970566	0.0052661912669459
2.7.7.39|Glycerol-3-phosphate cytidylyltransferase	0.923448289745474	0.0711755928835027	0	9.90609379413501e-05	0.00527705643308238
2.7.7.4|Sulfate adenylyltransferase	0.439537637106768	0.0768482390007749	0.419332531388051	0.0639087830087905	0.000372809495615063
2.7.7.40|D-ribitol-5-phosphate cytidylyltransferase	0.602354107492677	0.056282525775567	0.33723727513308	0.00389988998663271	0.000226201612042945
2.7.7.41|Phosphatidate cytidylyltransferase	0.899705401271418	0.0513059096563378	0	1.24682794710929e-05	0.0489762207927726
2.7.7.42|[Glutamate--ammonia-ligase] adenylyltransferase	0.54111196186824	0.00115733740652492	0.194852171889054	0.000700764058118628	0.262177764778062
2.7.7.43|N-acylneuraminate cytidylyltransferase	0.86414051652449	0.00512755299572736	0.101528033168154	0.0164242545394404	0.012779642772188
2.7.7.49|RNA-directed DNA polymerase	0.965324803901465	0.00868721643656739	0	0.0036476345836954	0.0223403450782725
2.7.7.53|ATP adenylyltransferase	0.631331091893538	0.133617096359578	0.213909044595457	0.00080220817827023	0.0203405589731566
2.7.7.56|tRNA nucleotidyltransferase	0.529977186315115	0.00394932048956338	0.339505887716769	8.45760440506631e-05	0.126483029434501
2.7.7.59|[Protein-PII] uridylyltransferase	0.837617068722107	1.43688981216557e-05	0.0217238150643363	0.00105228842959781	0.139592458885838
2.7.7.6|DNA-directed RNA polymerase	0.949113782437201	0.0396834021899963	0	0.00172776901245434	0.00947504636034874
2.7.7.60|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.792067889168851	0.0973853256764881	0	0.10410807113349	0.00643871402117057
2.7.7.62|Adenosylcobinamide-phosphate guanylyltransferase	0.816961467347908	0.00511034969538049	0.160332620585996	0.00968079186855519	0.00791477050215992
2.7.7.63|Lipoate--protein ligase	0.546360019843458	0.0103700729861484	0.25917384958311	0.0696491073976892	0.114446950189594
2.7.7.65|Diguanylate cyclase	0.839771274839228	0.0377954447251425	0.0938108912015558	1.47049386892551e-05	0.0286076842953844
2.7.7.7|DNA-directed DNA polymerase	0.877745941595242	0.111400820904442	0	0.000778474627189664	0.0100747628731264
2.7.7.70|D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	0.909013313088835	0.0556966092348048	0	0.0162789790773917	0.0190110985989679
2.7.7.71|D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase	0.919661233259186	0.00266480524447147	0	0.0775507661793572	0.000123195316985056
2.7.7.72|CCA tRNA nucleotidyltransferase	0.930897815885438	0.000850991628072538	0	0.066886146591694	0.00136504589479546
2.7.7.75|Molybdopterin adenylyltransferase	0.636593965996097	0.0547102103074226	0.0554813098894613	0.217958750451858	0.0352557633551606
2.7.7.77|Molybdenum cofactor guanylyltransferase	0.956738280882662	0.0134787297338067	0	0.00996932591175925	0.0198136634717718
2.7.7.8|Polyribonucleotide nucleotidyltransferase	0.724039727353172	0.192907383466694	0	0.0793581307816063	0.00369475839852849
2.7.7.80|Molybdopterin-synthase adenylyltransferase	0.452918359922651	0.0348883994887209	0.325560007917627	0.0258318813209917	0.16080135135001
2.7.7.81|Pseudaminic acid cytidylyltransferase	0.972058606687132	0.00977456688548184	0	0.017961073409216	0.000205753018169941
2.7.7.82|CMP-N,N-diacetyllegionaminic acid synthase	0.682692523761658	0.133176240766783	0.013345688048115	0.0113137065220018	0.159471840901442
2.7.7.85|Diadenylate cyclase	0.931463140080611	0.0153072755924221	0	0.0103155152348763	0.042914069092091
2.7.7.87|L-threonylcarbamoyladenylate synthase	0.766568926078383	0.159180419133212	0	0.0547793664979636	0.0194712882904422
2.7.7.89|[Glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase	0.54111196186824	0.00115733740652492	0.194852171889054	0.000700764058118628	0.262177764778062
2.7.7.9|UTP--glucose-1-phosphate uridylyltransferase	0.851677245081166	0.0797046970094946	0.0483113306040591	0.00450591158968824	0.0158008157155916
2.7.8.12|CDP-glycerol glycerophosphotransferase	0.692745335936826	0.00199102474889253	0.30299799767242	0.00106348720850769	0.00120215443335348
2.7.8.13|Phospho-N-acetylmuramoyl-pentapeptide-transferase	0.89379303524899	0.0239788676453758	0	0.0787987968985945	0.00342930020704003
2.7.8.26|Adenosylcobinamide-GDP ribazoletransferase	0.849162432906583	0.00576858756192043	0	0.0352799996140543	0.109788979917443
2.7.8.31|Undecaprenyl-phosphate glucose phosphotransferase	0.946453488260907	0.0257958651561145	0	0.0251695584793696	0.00258108810360933
2.7.8.33|N-acetylglucosaminephosphotransferase	0.364559213364709	0.0250126115066005	0.429615782255425	0.00103334072662301	0.179779052146643
2.7.8.40|N-acetylgalactosaminephosphotransferase	0.889401114604501	0.0261243247047505	0.0439817845915201	0.0301312391483994	0.010361536950829
2.7.8.5|CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.831764214784318	0.139097293633886	0	0.0190997613557181	0.0100387302260782
2.7.8.6|Undecaprenyl-phosphate galactose phosphotransferase	0.98573038374641	0.00305419311225895	0	0.00029953753535284	0.0109158856059783
2.7.8.7|Holo-[acyl-carrier-protein] synthase	0.862285029934043	0.125735703964343	0	0.00716705513890757	0.00481221096270666
2.7.8.8|CDP-diacylglycerol--serine O-phosphatidyltransferase	0.89334166964903	0.00576108167029465	0	0.00928784718514445	0.0916094014955312
2.7.9.1|Pyruvate, phosphate dikinase	0.824771312664559	0.0643292584916745	0	0.103377226239977	0.00752220260378968
2.7.9.2|Pyruvate, water dikinase	0.657599175709725	0.000244331754608668	0.289064262335427	0.00441437882462336	0.0486778513756157
2.7.9.3|Selenide, water dikinase	0.847173850892223	0.00513808768644962	0	0.0980766036789198	0.0496114577424076
2.8.1.1|Thiosulfate sulfurtransferase	0.827505416718966	0.0254970827479068	0	0.0836419335258717	0.0633555670072554
2.8.1.10|Thiazole synthase	0.7108046317506	0.238231441005275	0	0.0487122287387103	0.00225169850541391
2.8.1.13|tRNA-uridine 2-sulfurtransferase	0.9285247044635	0.0167506346834037	0	0.0399273963096825	0.0147972645434137
2.8.1.4|tRNA sulfurtransferase	0.792966659487887	0.133406380337488	0	0.0459148432965631	0.0277121168780614
2.8.1.6|Biotin synthase	0.551472245043773	0.075075280466521	0	0.270684596392638	0.102767878097068
2.8.1.7|Cysteine desulfurase	0.869349473714011	0.105849927046778	0	0.00147680299644081	0.0233237962427703
2.8.1.8|Lipoyl synthase	0.927840780032968	0.0166211141425704	0	0.048419843127406	0.00711826269705527
2.8.3.10|Citrate CoA-transferase	0.911995556297078	0.0859346497926004	0	7.07222708415941e-05	0.00199907163947969
2.8.3.16|Formyl-CoA transferase	0.900728659443167	0.0853753976710513	0	0.00838925563495116	0.00550668725083014
2.8.3.8|Acetate CoA-transferase	0.876012002255067	0.00400091114511818	0	0.0317246667951002	0.0882624198047148
2.8.3.9|Butyrate--acetoacetate CoA-transferase	0.971809472346959	0.0125327391188637	0	0.00760368411630087	0.00805410441787634
2.8.4.3|tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	0.83795576371042	0.0710916980861021	0	0.090286701709498	0.000665836493980006
2.8.4.4|[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	0.819887963228047	0.0600413689254339	0	0.119728221840994	0.000342446005524721
2.9.1.1|L-seryl-tRNA(Sec) selenium transferase	0.871032611906344	0.00163400967447061	0	0.0452094560188161	0.0821239224003698
3.1.1.1|Carboxylesterase	0.903015185263754	0.0754793869547184	0	0.0063917722709482	0.0151136555105797
3.1.1.11|Pectinesterase	0.866272303442865	0.0425614513148133	0	0.091008403726833	0.000157841515488698
3.1.1.2|Arylesterase	0.433423559968398	0.020677957300568	0.350218777381375	0.0166106886027458	0.179069016746914
3.1.1.24|3-oxoadipate enol-lactonase	0.985682485748276	0.000409423511384383	0	0.0135978604908642	0.000310230249475976
3.1.1.27|4-pyridoxolactonase	0.83897397766814	0.0330524499518913	0	0.127048576258048	0.000924996121920049
3.1.1.29|Aminoacyl-tRNA hydrolase	0.928842178884625	0.00883433149855989	0	0.0465307574887379	0.0157927321280774
3.1.1.3|Triacylglycerol lipase	0.70165964082688	0.0405756099207525	0.0253849648219878	0.121916121702448	0.110463662727932
3.1.1.31|6-phosphogluconolactonase	0.916187972068582	0.059612247704705	0	0.0195535259102664	0.0046462543164467
3.1.1.32|Phospholipase A(1)	0.922585035528067	0.0606927478535557	5.19634256465383e-15	0.000441042056380976	0.0162811745619911
3.1.1.47|1-alkyl-2-acetylglycerophosphocholine esterase	0.779357124659053	0.0031035593474748	0	0.14732102940671	0.0702182865867625
3.1.1.61|Protein-glutamate methylesterase	0.851552906875161	0.0132835682223578	0.105266961381523	0.0274639450934186	0.00243261842753874
3.1.1.72|Acetylxylan esterase	0.812402508611085	0.139722310895592	0	0.0167963019410085	0.0310788785523147
3.1.1.83|Monoterpene epsilon-lactone hydrolase	0.783836522079104	0.045780449417924	0.154006985775519	0.00116505446463467	0.0152109882628184
3.1.1.84|Cocaine esterase	0.748806292926539	0.0363870135258135	0.206915944355973	0.00695318743973957	0.000937561751935017
3.1.1.96|D-aminoacyl-tRNA deacylase	0.962214729957507	0.0287309360375217	0	0.0078890242686164	0.00116530973635526
3.1.11.2|Exodeoxyribonuclease III	0.831465324104246	0.127661947592167	0	0.0349755636433827	0.00589716466020406
3.1.11.5|Exodeoxyribonuclease V	0.813566803067308	0.000893522731963766	0.117440988446926	0.0042595275480682	0.0638391582057338
3.1.11.6|Exodeoxyribonuclease VII	0.955843001976139	0.0317224304331998	0	8.03952464000902e-05	0.012354172344261
3.1.12.1|5 to 3 exodeoxyribonuclease (nucleoside 3-phosphate-forming)	0.927728719034372	0.0423024792427161	0	0.0152207736445248	0.0147480280783873
3.1.13.1|Exoribonuclease II	0.945224248535652	0.0522076733898517	0	0.00142476612659686	0.00114331194789974
3.1.13.5|Ribonuclease D	0.885609313993964	0.0308521482884008	0	0.0783915641292783	0.00514697358835713
3.1.2.12|S-formylglutathione hydrolase	0.9466823376329	0.0275467351625834	0	0.000510944386526527	0.0252599828179903
3.1.2.29|Fluoroacetyl-CoA thioesterase	0.797255275452321	0.0229017290432698	0	0.174766424679853	0.00507657082455675
3.1.21.2|Deoxyribonuclease IV	0.801063476858385	0.0510465468147034	0	0.147462509974391	0.000427466352520878
3.1.21.3|Type I site-specific deoxyribonuclease	0.92241474973977	0.052350954515347	0	0.0236509028818169	0.00158339286306628
3.1.21.4|Type II site-specific deoxyribonuclease	0.79537407582524	0.0119124701393892	0	0.100210852736137	0.0925026012992343
3.1.21.5|Type III site-specific deoxyribonuclease	0.728340648678346	0.0178562929891738	0.109202760777419	0.122550509471907	0.0220497880831548
3.1.21.7|Deoxyribonuclease V	0.920115981825742	0.0659852469518578	0	0.00960402030900191	0.0042947509133988
3.1.22.4|Crossover junction endodeoxyribonuclease	0.916510637291044	0.0827061699165046	0	0.000530900637835497	0.000252292154616336
3.1.26.11|Ribonuclease Z	0.883643174796414	0.105334001300714	0	0.000218550279206401	0.0108042736236654
3.1.26.12|Ribonuclease E	0.537766065614112	0.00457819346185264	0.155064221935915	0.0168332539789605	0.28575826500916
3.1.26.3|Ribonuclease III	0.830136824848329	0.119517706053523	0	0.0436800969644003	0.00666537213374818
3.1.26.4|Ribonuclease H	0.929582441941643	0.0516743431883323	0	0.013554305502571	0.00518890936745385
3.1.26.5|Ribonuclease P	0.813097984903717	0.141096106647727	0	1.41058969755311e-06	0.0458044978588592
3.1.26.8|Ribonuclease M5	0.873037803880575	0.112837442405789	0	0.0117854999694627	0.00233925374417345
3.1.3.1|Alkaline phosphatase	0.871225180066007	0.10207154620718	0	0.0252724571622555	0.00143081656455745
3.1.3.11|Fructose-bisphosphatase	0.781426129463627	0.161937460322099	0	0.0232699117832537	0.0333664984310204
3.1.3.15|Histidinol-phosphatase	0.767412166555739	0.0909595563573788	0.0962187805447358	0.0450613395369214	0.000348157005224556
3.1.3.16|Protein-serine/threonine phosphatase	0.564002483756607	0.0729778582653808	0.245344836917565	0.0171124845236431	0.100562336536804
3.1.3.18|Phosphoglycolate phosphatase	0.832517083944018	0.135837874127064	0	0.0207566825490312	0.0108883593798866
3.1.3.2|Acid phosphatase	0.813526171010233	0.12823892745369	0	0.0572646683201108	0.00097023321596621
3.1.3.23|Sugar-phosphatase	0.852107090377828	0.117648461093696	0	0.0238269019815126	0.00641754654696319
3.1.3.25|Inositol-phosphate phosphatase	0.986769216687346	0.00224275634481884	0	0.00321570603038115	0.007772320937454
