Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
RXN-14571|(expasy) N-acetylgalactosaminephosphotransferase [2.7.8.40]	0.889401114604501	0.0261243247047505	0.0439817845915201	0.0301312391483994	0.010361536950829
RXN-14574|(expasy) AMBIGUOUS [3.2.1.190; 3.2.1.40]	0.668205411746803	0.00461265828579028	0.318244223792261	0.00694593837331044	0.00199176780183501
RXN-14686|(expasy) Methylglyoxal reductase (NADPH) [1.1.1.283]	0.890044894592962	0.0609872527179148	0	0.0245722104314702	0.0243956422576531
RXN-14712|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.982429464253085	0.000803616026692786	0	0.00826421973030034	0.00850269998992147
RXN-14756|(expasy) UDP-N-acetylglucosamine 6-dehydrogenase [1.1.1.136]	0.925583534118609	0.0229652072873906	0	0.00999083182763582	0.0414604267663644
RXN-14774|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-14788|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-14793|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-14799|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-14803|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-14900|(expasy) Mannosylglycerate hydrolase [3.2.1.170]	0.980515825122825	2.68007187606375e-05	0	0.0136168582583872	0.00584051590002676
RXN-14903|(expasy) Proline dehydrogenase [1.5.5.2]	0.88216519907079	0.0292373435883005	0.0874486898744331	0.00107149861188999	7.72688545868796e-05
RXN-14950|(expasy) Lipoyl synthase [2.8.1.8]	0.927840780032968	0.0166211141425704	0	0.048419843127406	0.00711826269705527
RXN-14957|(expasy) Lipoyl synthase [2.8.1.8]	0.927840780032968	0.0166211141425704	0	0.048419843127406	0.00711826269705527
RXN-14959|(expasy) Lipoyl synthase [2.8.1.8]	0.927840780032968	0.0166211141425704	0	0.048419843127406	0.00711826269705527
RXN-14963|(expasy) Fumarate reductase (quinol) [1.3.5.4]	0.989225524237053	0.000456690162366815	0	0.00374948660268659	0.00656829899789353
RXN-14970|(expasy) Fumarate reductase (quinol) [1.3.5.4]	0.989225524237053	0.000456690162366815	0	0.00374948660268659	0.00656829899789353
RXN-14971|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.956025327321517	0.00413678036303252	0	0.0360905590130156	0.00374733330243475
RXN-14986|(expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	0.880610320737119	0.0106148757503659	0.0957600657920538	0.0122449660346136	0.000769771685847336
RXN-14992|(expasy) Peptide chain release factor N(5)-glutamine methyltransferase [2.1.1.297]	0.856890396295985	0.0801052645399698	0	0.030722932338343	0.0322814068257026
RXN-15005|(expasy) Acetylglutamate kinase [2.7.2.8]	0.868737695958605	8.26210292672237e-05	0.115576657167515	0.0132842228942549	0.00231880295035821
RXN-15006|(expasy) N-acetyl-gamma-glutamyl-phosphate reductase [1.2.1.38]	0.51865801132963	0.171670862508375	0	0.231238135370635	0.0784329907913609
RXN-15007|(expasy) Acetylornithine transaminase [2.6.1.11]	0.852980321401978	0.00402827986514368	0.117440475918602	0.021294228755441	0.0042566940588362
RXN-15041|(expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	0.962214729957507	0.0287309360375217	0	0.0078890242686164	0.00116530973635526
RXN-15043|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-15047|(expasy) 5 to 3 exodeoxyribonuclease (nucleoside 3-phosphate-forming) [3.1.12.1]	0.927728719034372	0.0423024792427161	0	0.0152207736445248	0.0147480280783873
RXN-15087|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.946381195989558	0.00349072778968697	0	0.0484621163877432	0.00166595983301178
RXN-15123|(expasy) 2-iminobutanoate/2-iminopropanoate deaminase [3.5.99.10]	0.827040826954314	0.0248191695513812	0	0.14806368858329	7.63149110143968e-05
RXN-15127|(expasy) 2-iminobutanoate/2-iminopropanoate deaminase [3.5.99.10]	0.827040826954314	0.0248191695513812	0	0.14806368858329	7.63149110143968e-05
RXN-15130|(expasy) Cystathionine gamma-lyase [4.4.1.1]	0.891879808328041	0.0790248071085573	0	0.0178229808622916	0.01127240370111
RXN-15162|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.946381195989558	0.00349072778968697	0	0.0484621163877432	0.00166595983301178
RXN-15164|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.946381195989558	0.00349072778968697	0	0.0484621163877432	0.00166595983301178
RXN-15165|(expasy) Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase [2.7.1.191]	0.946381195989558	0.00349072778968697	0	0.0484621163877432	0.00166595983301178
RXN-15180|(expasy) Protein-N(pi)-phosphohistidine--trehalose phosphotransferase [2.7.1.201]	0.197916584389649	0.219735565272974	0.526714412393015	0.0420505005801828	0.0135829373641793
RXN-15203|(expasy) 1,4-beta-mannosyl-N-acetylglucosamine phosphorylase [2.4.1.320]	0.960615271868368	0.000234148227732121	0	0.0168159216150496	0.0223346582888506
RXN-15261|(metacyc) dihydropterin deaminase [3.5.4.3]	0.50290455546063	0.0396254448879329	0.176032228228747	0.00743566175875421	0.274002109663936
RXN-15264|(expasy) Aminodeoxyfutalosine synthase [2.5.1.120]	0.776358382325269	0.019442534236789	0.183980973742959	0.00414004353968	0.0160780661553029
RXN-15275|(expasy) Zinc D-Ala-D-Ala carboxypeptidase [3.4.17.14]	0.704452222614023	0.153592123236925	0	0.122163513557571	0.0197921405914806
RXN-15289|(metacyc) luteolin triglucoronide &beta;-glucuronidase [3.2.1.31]	0.841399385176753	0.0417193558145359	0.00773609300697222	0.108027540523385	0.0011176254783538
RXN-15291|(metacyc) luteolin monoglucuronide &beta;-glucuronidase [3.2.1.31]	0.841399385176753	0.0417193558145359	0.00773609300697222	0.108027540523385	0.0011176254783538
RXN-15294|(expasy) Bacterial non-heme ferritin [1.16.3.2]	0.86008321720986	0.0237554018387833	0	0.0978156787340547	0.0183457022173024
RXN-15313|(expasy) N-acetylneuraminate lyase [4.1.3.3]	0.959487002650323	0.00986393211823402	7.02503235232168e-20	0.0287708862649038	0.00187817896653896
RXN-15344|(expasy) Cellobiose epimerase [5.1.3.11]	0.690473084467213	0.231587325247422	0	0.000848504093127331	0.0770910861922377
RXN-15358|(expasy) Kojibiose phosphorylase [2.4.1.230]	0.940596487787315	0.00199910214870276	0	0.051364931519174	0.00603947854480877
RXN-15376|(expasy) UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase [2.6.1.92]	0.933085606739999	0.0478068764176253	0	0.0191047689962069	2.74784616876182e-06
RXN-15378|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.956025327321517	0.00413678036303252	0	0.0360905590130156	0.00374733330243475
RXN-15513|(expasy) Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent) [5.4.2.11]	0.900926798840195	0.097468363915212	0	1.52154444627929e-06	0.00160331570014703
RXN-15518|(expasy) Inulosucrase [2.4.1.9]	0.824469603497951	0.150930273810256	0	0.0219791024845273	0.00262102020726548
RXN-15521|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.982429464253085	0.000803616026692786	0	0.00826421973030034	0.00850269998992147
RXN-15605|(expasy) Sucrose 6(F)-phosphate phosphorylase [2.4.1.329]	0.839618710651596	0.121103719356812	0	0.0373532433416452	0.00192432664994654
RXN-15635|(expasy) 3-methyl-2-oxobutanoate hydroxymethyltransferase [2.1.2.11]	0.733634807418344	0.148311662796721	0	0.105873317371169	0.0121802124137656
RXN-15709|(expasy) Cellobiose epimerase [5.1.3.11]	0.690473084467213	0.231587325247422	0	0.000848504093127331	0.0770910861922377
RXN-15710|(expasy) D-ribose pyranase [5.4.99.62]	0.831990464862231	0.158466942980393	0	0.00925919031000364	0.000283401847372457
RXN-15727|(expasy) Acetate CoA-transferase [2.8.3.8]	0.876012002255067	0.00400091114511818	0	0.0317246667951002	0.0882624198047148
RXN-15733|(expasy) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [2.7.6.3]	0.909660754600507	0.0497521466523748	0	0.0230276119803694	0.0175594867667486
RXN-15740|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.866603364325432	0.0465220938869996	0	0.0833425345743432	0.00353200721322575
RXN-15745|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.866603364325432	0.0465220938869996	0	0.0833425345743432	0.00353200721322575
RXN-15878|(expasy) (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) [1.17.7.3]	0.910612573052087	0.0310409091262808	0	0.0561131824956728	0.00223333532595959
RXN-15881|(expasy) Cysteine desulfurase [2.8.1.7]	0.869349473714011	0.105849927046778	0	0.00147680299644081	0.0233237962427703
RXN-15889|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.862285029934043	0.125735703964343	0	0.00716705513890757	0.00481221096270666
RXN-15910|(expasy) Alpha-glucosidase [3.2.1.20]	0.838622133728478	0.127874247106606	0	0.029633076250336	0.00387054291458004
RXN-15943|(expasy) 3-hydroxy-5-phosphooxypentane-2,4-dione thiolase [2.3.1.245]	0.55945685027806	0.0762467765257909	0.33460405183132	0.0247717821910274	0.00492053917380244
RXN-15952|(expasy) RNA 2,3-cyclic 3-phosphodiesterase [3.1.4.58]	0.596594167876673	0.00284883379265767	0.257670933383884	0.000447883125789516	0.142438181820996
RXN-16003|(expasy) Serine 3-dehydrogenase (NADP(+)) [1.1.1.276]	0.83293029780388	0.0191617551034011	0	0.0431023090985142	0.104805637994205
RXN-16006|(expasy) N-acylglucosamine 2-epimerase [5.1.3.8]	0.667182309412727	0.060816527241833	0	0.22548025671355	0.0465209066318896
RXN-16025|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16032|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16067|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16076|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16077|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16118|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16133|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-16135|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-16137|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-16165|(expasy) Methionine--tRNA ligase [6.1.1.10]	0.924492572147739	0.0482501688508216	0	0.0158563376952327	0.0114009213062065
RXN-1623|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-16248|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.668205411746803	0.00461265828579028	0.318244223792261	0.00694593837331044	0.00199176780183501
RXN-16249|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.668205411746803	0.00461265828579028	0.318244223792261	0.00694593837331044	0.00199176780183501
RXN-16250|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.668205411746803	0.00461265828579028	0.318244223792261	0.00694593837331044	0.00199176780183501
RXN-16274|(expasy) Lipid IV(A) palmitoyltransferase [2.3.1.251]	0.810241165213941	0.00655978454655128	0.0260912253229745	0.0158233777114972	0.141284447205036
RXN-16275|(expasy) Lipid IV(A) palmitoyltransferase [2.3.1.251]	0.810241165213941	0.00655978454655128	0.0260912253229745	0.0158233777114972	0.141284447205036
RXN-16322|(expasy) Nitronate monooxygenase [1.13.12.16]	0.416932379145359	0.00278311217794873	0.35494869572487	0.0446523269369733	0.180683486014848
RXN-16380|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16389|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16391|(expasy) Methylmalonyl-CoA epimerase [5.1.99.1]	0.934727223407755	0.0122269159338608	0	0.051095352427357	0.0019505082310273
RXN-16393|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16401|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16402|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16418|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-16427|(expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77]	0.956738280882662	0.0134787297338067	0	0.00996932591175925	0.0198136634717718
RXN-16485|(expasy) AMBIGUOUS [3.2.1.179; 3.2.1.180]	0.928010792413717	0.0455013462222844	0	0.0194905438703306	0.00699731749366785
RXN-16512|(expasy) Unsaturated chondroitin disaccharide hydrolase [3.2.1.180]	0.928010792413717	0.0455013462222844	0	0.0194905438703306	0.00699731749366785
RXN-16558|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-16602|(expasy) Dolichyl-phosphate beta-D-mannosyltransferase [2.4.1.83]	0.774888524133104	0.00615336624949682	0	0.142091579238356	0.0768665303790426
RXN-16616|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-16619|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-16620|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-16622|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-16623|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-16624|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-16626|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-16627|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-16628|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-16630|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-16631|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-16632|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-16637|(expasy) Aminoacyl-tRNA hydrolase [3.1.1.29]	0.928842178884625	0.00883433149855989	0	0.0465307574887379	0.0157927321280774
RXN-16649|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.704004075081997	0.0883824288705863	0.132239811775901	0.0140807531697712	0.0612929311017446
RXN-16650|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.982429464253085	0.000803616026692786	0	0.00826421973030034	0.00850269998992147
RXN-16653|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-16654|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-16655|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-16656|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-16659|(metacyc) peptidoglycan transpeptidase (Gram-negative bacteria) [3.4.16.4]	0.704004075081997	0.0883824288705863	0.132239811775901	0.0140807531697712	0.0612929311017446
RXN-16664|(expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13]	0.512606907241093	0.0328790416595061	0.307728038669243	0.00217139471613618	0.144614617714022
RXN-16759|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.862285029934043	0.125735703964343	0	0.00716705513890757	0.00481221096270666
RXN-16788|(expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	0.867517323932378	0.105987295581168	0	0.0230467815040713	0.00344859898238282
RXN-16820|(expasy) tRNA-uridine 2-sulfurtransferase [2.8.1.13]	0.9285247044635	0.0167506346834037	0	0.0399273963096825	0.0147972645434137
RXN-16937|(expasy) Flavin prenyltransferase [2.5.1.129]	0.854118650057099	0.00703936966048843	0	0.138808127839215	3.38524431983053e-05
RXN-16938|(expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]	0.741629126905425	0.0363468234893967	0.0979191681857846	0.0204673746167261	0.103637506802667
RXN-17008|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17009|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17010|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17011|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17012|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17013|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17014|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17015|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17019|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17020|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17021|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17022|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17023|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17024|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17114|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17116|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17127|(expasy) Lipoate--protein ligase [6.3.1.20]	0.735962018400077	0.0244341463316367	0.164634277351966	0.0320373859169895	0.0429321719993304
RXN-17150|(expasy) Arylformamidase [3.5.1.9]	0.707255956174654	0.00412561948614806	0.220855064998099	0.00411297599964014	0.0636503833414589
RXN-17362|(expasy) Signal peptidase II [3.4.23.36]	0.821453000111825	0.169132494941115	0	0.00137596198710612	0.00803854295995366
RXN-17388|(expasy) Choloylglycine hydrolase [3.5.1.24]	0.88658471321155	0.0757339073859106	0.00488910822903569	0.0169771635780148	0.0158151075954885
RXN-17399|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.737393033031347	0.0404329414637397	0.197008243669147	6.87506953286077e-05	0.0250970311404384
RXN-17404|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.737393033031347	0.0404329414637397	0.197008243669147	6.87506953286077e-05	0.0250970311404384
RXN-17408|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.737393033031347	0.0404329414637397	0.197008243669147	6.87506953286077e-05	0.0250970311404384
RXN-17475|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17524|(expasy) Trans-2-enoyl-CoA reductase (NAD(+)) [1.3.1.44]	0.653390640692663	0.126939708707651	0.0405543492797253	0.0315469853754706	0.14756831594449
RXN-17525|(expasy) D-2-hydroxyacid dehydrogenase (NADP(+)) [1.1.1.272]	0.703001122068634	0.267686604451092	0	0.0146064118690206	0.0147058616112527
RXN-17729|(expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	0.780497883187073	0.0585429198222232	0.115071990657786	0.0458755191042593	1.16872286586919e-05
RXN-17776|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17777|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17778|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17780|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17781|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17782|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17785|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17786|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17787|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17789|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17790|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17791|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17793|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17794|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17795|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17797|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-17798|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-17799|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-17808|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-17809|(expasy) Cyclic pyranopterin monophosphate synthase [4.6.1.17]	0.93723029194859	0.0301218546490066	0	0.0113080404522866	0.0213398129501172
RXN-17824|(expasy) Methylated-DNA--[protein]-cysteine S-methyltransferase [2.1.1.63]	0.728785687076274	0.241497683425292	0	0.0167869067025228	0.0129297227959114
RXN-17830|(expasy) Alpha-galactosidase [3.2.1.22]	0.929514983555659	6.12592651998169e-06	0	0.0323772492339871	0.0381016412838339
RXN-17846|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.790734113349549	0.0336243689777446	0.158528242082488	0.0157208887100292	0.00139238688018858
RXN-17847|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.790734113349549	0.0336243689777446	0.158528242082488	0.0157208887100292	0.00139238688018858
RXN-17848|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.790734113349549	0.0336243689777446	0.158528242082488	0.0157208887100292	0.00139238688018858
