Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K02963|small subunit ribosomal protein S18	0.923745399731328	0.0511959026893526	0.00176805446434615	0	0.0232906431149735
K02965|small subunit ribosomal protein S19	0.547577913605576	0.0849478308737363	0.108280472973859	0.230656049411821	0.0285377331350081
K02967|small subunit ribosomal protein S2	0.906615127482149	0.0654293490767007	0.0273090921097957	0	0.000646431331354918
K02968|small subunit ribosomal protein S20	0.886680477242582	0.0773310052398577	0.0359795170347597	0	9.00048280033792e-06
K02970|small subunit ribosomal protein S21	0.918868667328355	0.0744778766352811	0.00482735595857611	0	0.00182610007778755
K02982|small subunit ribosomal protein S3	0.866519934576108	0.113815591296967	0.0142237241140334	0	0.00544075001289101
K02986|small subunit ribosomal protein S4	0.912142663924831	0.0677994119487202	0.0200486306866709	0	9.29343977786886e-06
K02988|small subunit ribosomal protein S5	0.868950799399873	0.120787556515721	0.00361153020067275	0	0.0066501138837329
K02990|small subunit ribosomal protein S6	0.955831591320112	0.0432532303182868	0.000913243904675077	0	1.93445692628181e-06
K02992|small subunit ribosomal protein S7	0.878168256149476	0.102122292951462	0.0150106872478089	0	0.00469876365125307
K02994|small subunit ribosomal protein S8	0.946956998318473	0.0314826230641995	0.0023505295694811	0	0.0192098490478459
K02996|small subunit ribosomal protein S9	0.734321524952569	0.188448160132452	0.00444014830151643	0.0702451681149852	0.0025449984984775
K03040|DNA-directed RNA polymerase subunit alpha [EC.2.7.7.6]	0.872962504284436	0.113665556563425	0.011794024732456	0	0.0015779144196833
K03043|DNA-directed RNA polymerase subunit beta [EC.2.7.7.6]	0.870640163996684	0.114821571367219	0.0113250257814301	0	0.00321323885466752
K03046|DNA-directed RNA polymerase subunit beta [EC.2.7.7.6]	0.927824344139819	0.0703963341900312	0.00045946081874034	0	0.00131986085140958
K03048|DNA-directed RNA polymerase subunit delta	0.853611220482972	0.121406781702734	0.0151442801714425	0	0.00983771764285179
K03060|DNA-directed RNA polymerase subunit omega [EC.2.7.7.6]	0.857615275272677	0.12486686907385	0.0108714508867931	0	0.00664640476667976
K03070|preprotein translocase subunit SecA	0.868312316548295	0.0990949664514089	0.0262197102892887	0	0.00637300671100777
K03072|preprotein translocase subunit SecD	0.931875413719627	0.0550873489599466	0.00570445346778175	0	0.00733278385264517
K03073|preprotein translocase subunit SecE	0.814882549105157	0.000825933493155929	0.00351805864215061	0.123614413982559	0.0571590447769778
K03074|preprotein translocase subunit SecF	0.851044866343446	0.00101392879401049	0.0875839817451829	0	0.0603572231173608
K03075|preprotein translocase subunit SecG	0.975659508894485	0.0022722866348412	0.00221973659920513	0	0.0198484678714684
K03076|preprotein translocase subunit SecY	0.932875841571717	0.0339254286468421	0.0125725669823098	0	0.0206261627991312
K03077|L-ribulose-5-phosphate 4-epimerase [EC.5.1.3.4]	0.834670033353896	4.29108674762849e-05	0.0881683159838823	0	0.0771187397947451
K03086|RNA polymerase primary sigma factor	0.901247974258731	0.00270404588644728	0.0254514301808456	0	0.0705965496739756
K03088|RNA polymerase sigma-70 factor, ECF subfamily	0.858738100050864	0.00261206284928643	0.12767099154147	0	0.0109788455583799
K03091|RNA polymerase sporulation-specific sigma factor	0.851592422720448	0.100708384356543	0.0476522840986289	0	4.69088243805032e-05
K03092|RNA polymerase sigma-54 factor	0.812380506937706	0.166506483971639	0.0197448355753225	0	0.00136817351533195
K03095|SprT-like protein	0.915377272734528	0.0703678406063697	0.00333632412151249	0	0.0109185625375904
K03100|signal peptidase I [EC.3.4.21.89]	0.899078330571705	0.0643932012552153	0.0360251814136705	0	0.000503286759408842
K03101|signal peptidase II [EC.3.4.23.36]	0.918075109927388	0.0748437804894716	0.00485134368083262	0	0.00222976590230752
K03106|signal recognition particle subunit SRP54 [EC.3.6.5.4]	0.976842195808976	0.00339151498041978	0.0179757453203796	0	0.00179054389022462
K03110|fused signal recognition particle receptor	0.892402754999297	0.094037413964711	0.0115953520876155	0	0.00196447894837687
K03111|single-strand DNA-binding protein	0.908941900831784	0.0254341778248293	0.0489303319534949	0	0.0166935893898918
K03113|translation initiation factor 1	0.843064076062164	0.00597258507106992	0.150769749084463	0	0.000193589782302414
K03116|sec-independent protein translocase protein TatA	0.772482843650854	0.0336321988871231	0.0184372240085528	0.170700752353837	0.00474698109963309
K03117|sec-independent protein translocase protein TatB	0.761206245158288	0.00500385409782286	0.00954869311556841	0.223315510036023	0.000925697592297376
K03118|sec-independent protein translocase protein TatC	0.926016226201293	0.0327822581445493	0.0325617408935492	0.00513547751770901	0.00350429724289941
K03147|phosphomethylpyrimidine synthase [EC.4.1.99.17]	0.833391308224224	0.125612502141563	0.0326784167175429	4.99264920061532e-16	0.00831777291666944
K03149|thiazole synthase [EC.2.8.1.10]	0.701745589789272	0.137008667563821	0.00409752646881084	0.095367358062363	0.0617808581157329
K03150|2-iminoacetate synthase [EC.4.1.99.19]	0.873760826225198	0.0298943588088636	0.0406251575481153	0	0.055719657417823
K03151|thiamine biosynthesis protein ThiI	0.908064741666382	0.0815491882379127	0.00429362234510779	0	0.00609244775059738
K03152|4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis	0.887147535148136	0.0115601626345096	0.0498241149409086	0	0.051468187276446
K03154|sulfur carrier protein	0.939907168033812	0.00225962309750968	0.0258345653774684	0	0.0319986434912099
K03168|DNA topoisomerase I	0.91823699537532	0.0118314935219302	0.0506690606839392	0	0.019262450418811
K03169|DNA topoisomerase III	0.796595209433936	0.0543764158394166	0.149008146852159	0	2.02278744886753e-05
K03177|tRNA pseudouridine synthase B	0.951175818810204	0.0288434393928441	0.0165107102782045	0	0.00347003151874701
K03182|4-hydroxy-3-polyprenylbenzoate decarboxylase [EC.4.1.1.98]	0.866491537127276	0.0226644749521192	0.0742132684055857	0	0.0366307195150189
K03183|demethylmenaquinone methyltransferase | 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC.2.1.1.163 2.1.1.201]	0.853785393284306	0.123493828375344	0.0191214679697239	0	0.00359931037062579
K03186|flavin prenyltransferase [EC.2.5.1.129]	0.757516125276135	0.23232177330626	0.00705967463345024	0	0.0031024267841549
K03187|urease accessory protein	0.855500025435497	0.0460339943986179	0.017108594697069	0.0505220777322053	0.0308353077366108
K03188|urease accessory protein	0.93174646241555	0.0446217692502124	0.023322133874542	0	0.000309634459695613
K03189|urease accessory protein	0.551291006409961	0.244418317153342	0.163576791400174	0.0354499984583572	0.0052638865781651
K03190|urease accessory protein	0.956545808744777	0.0329235662879783	0.00764676307429923	0	0.00288386189294502
K03205|type IV secretion system protein VirD4	0.975129440729759	0.00421748432989232	0.00816716101076571	0	0.0124859139295827
K03210|preprotein translocase subunit YajC	0.862554577531239	0.113927114606521	0.0223463409351609	0	0.00117196692707925
K03215|RNA methyltransferase, TrmA family	0.891987976902803	0.087306110823607	0.0202526088042382	0	0.000453303469351792
K03216|RNA methyltransferase, TrmH family, group 2	0.87688548194866	0.107018439487949	0.0160810705330977	0	1.50080302927448e-05
K03217|YidC|Oxa1 family membrane protein insertase	0.857197044945247	0.0207574107141971	0.0388367660479398	0	0.0832087782926158
K03218|RNA methyltransferase, TrmH family	0.971428096510799	0.000822257269349706	0.013629203490095	0	0.0141204427297559
K03269|UDP-2,3-diacylglucosamine hydrolase [EC.3.6.1.54]	0.818978829403226	0.0061010563709843	0.174544714074268	0	0.000375400151521661
K03270|3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC.3.1.3.45]	0.734796109720058	0.00146326860175929	0.254572178591144	0	0.00916844308703825
K03271|D-sedoheptulose 7-phosphate isomerase [EC.5.3.1.28]	0.868016255283205	0.000100409457260167	3.45911583613791e-05	0.129106050023864	0.0027426940773092
K03272|D-beta-D-heptose 7-phosphate kinase | D-beta-D-heptose 1-phosphate adenosyltransferase [EC.2.7.1.167 2.7.7.70]	0.920454222280481	0.017496333111209	0.00311553620175833	0.0588740818973648	5.98265091867207e-05
K03273|D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC.3.1.3.82 3.1.3.83]	0.93037202691675	0.034662526245625	0.00102670801193489	0	0.0339387388256904
K03281|chloride channel protein, CIC family	0.885493029705533	0.00740601207925327	0.105907604850814	0	0.00119335336440003
K03282|large conductance mechanosensitive channel, MscL family	0.852120704480344	0.101720726989439	0.0406272184643955	0	0.00553135006582097
K03284|metal ion transporter, MIT family	0.857807045277615	0.00467343046802152	0.0749778964087605	0	0.0625416278456026
K03292|glycoside|pentoside|hexuronide:cation symporter, GPH family	0.582925085888652	0.00636133939096742	0.10766440593951	0	0.30304916878087
K03294|basic amino acid|polyamine antiporter, APA family	0.889184299515061	0.0857330348740358	0.021330296826325	0	0.00375236878457824
K03296|hydrophobic|amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	0.905884914268395	0.0517729099757056	0.0370205075565194	0.00258864497113241	0.00273302322824776
K03301|ATP:ADP antiporter, AAA family	0.844990798129997	0.0663897052176097	0.0062577781853896	0.0823389835457019	2.27349213021105e-05
K03303|lactate transporter, LctP family	0.861134285268622	0.0481625834818797	0.00194422708691649	0.0861503262554885	0.00260857790709353
K03304|tellurite resistance|dicarboxylate transporter, TDT family	0.813210209492964	0.0387865550975021	6.39938208705148e-06	0.147937547894949	5.92881324986232e-05
K03305|proton-dependent oligopeptide transporter, POT family	0.965054499526188	0.00213611530212327	0.0108245796830211	0	0.0219848054886672
K03306|inorganic phosphate transporter, PiT family	0.801982032997584	0.082109607512024	0.100524585609489	0	0.0153837738809027
K03307|solute:Na+ symporter, SSS family	0.924008588731545	0.0155317029455496	0.00205910840955174	0	0.0584005999133538
K03308|neurotransmitter:Na+ symporter, NSS family	0.869563246378961	0.0376813960282238	0.0446614970283818	0.0410558387666132	0.00703802179782006
K03310|alanine or glycine:cation symporter, AGCS family	0.786643076227281	0.0387075431072134	0.00989189237148482	0.153522442498159	0.0112350457958612
K03312|glutamate:Na+ symporter, ESS family	0.688029397908236	0.170339381720296	0.109587083470616	0	0.0320441369008523
K03313|Na+:H+ antiporter, NhaA family	0.673794730738944	0.0179173831442414	0.0179268989890924	0.289846894820051	0.000514092307671809
K03315|Na+:H+ antiporter, NhaC family	0.870010959819452	0.0993695400113389	0.0253307537649891	0	0.00528874640421971
K03324|phosphate:Na+ symporter, PNaS family	0.746743431311665	0.107005443464483	0.00111379439749562	0.141361846760937	0.00377548406541878
K03327|multidrug resistance protein, MATE family	0.879977615702804	0.0167492448465665	0.0580409073063998	0	0.0452322321442299
K03335|inosose dehydratase [EC.4.2.1.44]	0.923534488772226	0.0196826724515852	0.0499920407954939	0	0.006790797980695
K03340|diaminopimelate dehydrogenase [EC.1.4.1.16]	0.889166328396414	0.037582817788626	0.0460702413829719	0.00227851426952076	0.0249020981624676
K03385|nitrite reductase (cytochrome c-552) [EC.1.7.2.2]	0.731156860935487	0.112294892238278	0.000654748400931619	1.85511985210153e-17	0.155893498425304
K03386|peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC.1.11.1.15]	0.912009043220383	0.025567695520865	0.00921997300009633	0	0.0532032882586553
K03388|heterodisulfide reductase subunit A [EC.1.8.98.1]	0.920188884745833	0.0559161465505758	0.00583344521589208	0	0.0180615234876995
K03389|heterodisulfide reductase subunit B [EC.1.8.98.1]	0.937301604847756	0.0114214707206896	0.0499776918568988	0	0.00129923257465513
K03402|transcriptional regulator of arginine metabolism	0.823956580619093	7.11302560291454e-05	0.0749537199275301	0	0.101018569197348
K03406|methyl-accepting chemotaxis protein	0.925921849820302	0.0411218498883681	0.00794074378505981	0	0.02501555650627
K03407|two-component system, chemotaxis family, sensor kinase CheA [EC.2.7.13.3]	0.782091784396281	0.00907246847544349	0.00232491336799204	0.198683793013884	0.00782704074639956
K03408|purine-binding chemotaxis protein CheW	0.843642201295151	0.000783140912994918	0.0910884068567548	0	0.0644862509350996
K03410|chemotaxis protein CheC	0.856521793342466	0.00097551291059837	0.0757673836310292	0	0.0667353101159064
K03411|chemotaxis protein CheD [EC.3.5.1.44]	0.925759349965266	0.00814321412939592	0.00939817456142118	0	0.056699261343917
K03412|two-component system, chemotaxis family, response regulator CheB [EC.3.1.1.61]	0.681106062741856	0.0319187212975466	0.0195829472814632	0.233354806826394	0.03403746185274
K03413|two-component system, chemotaxis family, response regulator CheY	0.695949113172528	0.0141815751793849	0.074132735548892	0.129453541404453	0.0862830346947422
K03415|two-component system, chemotaxis family, response regulator CheV	0.924383494157872	0.0653366609889304	0.00112295259111113	3.43822264616418e-15	0.00915689226208271
K03424|TatD DNase family protein	0.635109734359979	0.026274384626225	0.00312696460700474	0.327646956563711	0.00784195984307942
K03426|NAD+ diphosphatase [EC.3.6.1.22]	0.620245171929777	0.000137297207872883	0.0584477042672118	0	0.321169826595138
K03427|type I restriction enzyme M protein	0.903980206657583	0.02640210468176	0.0372143959610891	0	0.0324032926995679
K03429|processive 1,2-diacylglycerol beta-glucosyltransferase [EC.2.4.1.315]	0.850746393086933	6.01599058095269e-05	0.0898258421713702	0	0.0593676048358877
K03431|phosphoglucosamine mutase [EC.5.4.2.10]	0.909454131685572	0.0743936965097541	0.0141859420200465	0	0.00196622978462739
K03437|RNA methyltransferase, TrmH family	0.860444144571826	0.0013555900596514	0.0656620784137474	0	0.0725381869547757
K03438|S-adenosyl-methyltransferase	0.920339538130028	0.0579230250784837	0.0209969179246462	0	0.000740518866841666
K03439|tRNA (guanine-N7-)-methyltransferase	0.895777902010916	0.0877643356053398	0.0133008749301532	0	0.00315688745359144
K03442|small conductance mechanosensitive ion channel, MscS family	0.838227083195828	0.000220930850882359	0.093945907054332	0	0.0676060788989576
K03449|MFS transporter, CP family, cyanate transporter	0.890864265639946	0.0457007548146395	0.0025174219587552	0.0559202917630518	0.00499726582360759
K03453|bile acid:Na+ symporter, BASS family	0.70932065538511	0.113557874223446	0.165005286805355	0	0.0121161835860887
K03455|monovalent cation:H+ antiporter-2, CPA2 family	0.640610534198411	0.0310701754421028	0.040320277308845	0.284621158948696	0.00337785410194532
K03465|thymidylate synthase (FAD) [EC.2.1.1.148]	0.881043561531448	0.114288325503326	0.00306778015896229	0	0.00160033280626365
K03466|DNA segregation ATPase FtsK|SpoIIIE, S-DNA-T family	0.885074067376205	0.000450892390295845	0.0627309171840401	0	0.0517441230494586
K03469|ribonuclease HI [EC.3.1.26.4]	0.955015267128189	0.0079968073971237	0.0202633412388344	0	0.0167245842358532
K03470|ribonuclease HII [EC.3.1.26.4]	0.971100673262978	0.0157459690936592	0.0131533219248792	0	3.57184834586464e-08
K03473|erythronate-4-phosphate dehydrogenase [EC.1.1.1.290]	0.888559629794562	0.00231459429385013	0.10188600342534	0	0.00723977248624691
K03474|pyridoxine 5-phosphate synthase [EC.2.6.99.2]	0.855260738629263	0.0335671640627252	0.016113630716475	0.0946894319646905	0.000369034626845798
K03475|PTS system, ascorbate-specific IIC component	0.84826321050082	0.00266220775303044	0.0978666703681517	0	0.0512079113779979
K03476|L-ascorbate 6-phosphate lactonase [EC.3.1.1.-]	0.550777237407827	0.096201179884506	0.0657799114196855	0.20434339480195	0.0828982764860308
K03483|mannitol operon transcriptional antiterminator	0.865044652720572	0.00194434865128141	0.0834832760374506	0	0.0495277225906959
K03484|LacI family transcriptional regulator, sucrose operon repressor	0.833654672868698	0.14870673635716	0.0138525118168906	0	0.00378607895725163
K03486|GntR family transcriptional regulator, trehalose operon	0.838260394280574	0.137873197021044	0.0207813314932176	0	0.00308507720516414
K03495|glucose inhibited division protein A	0.914468046373714	0.00506690315206758	0.0304176759378934	0	0.0500473745363245
K03496|chromosome partitioning protein	0.835872452965941	0.000345777437050761	0.098427603336941	0.0653171169514321	3.70493086347345e-05
K03497|chromosome partitioning protein, ParB family	0.890503242712685	0.00463826648612639	0.0369405507504036	0	0.0679179400507851
K03498|trk system potassium uptake protein TrkH	0.731739120682408	0.0101866547567819	0.00461586817398486	0.221682903302283	0.031775453084543
K03499|trk system potassium uptake protein TrkA	0.813981545065755	0.0126458353957707	0.0490112239575475	0.121763714780753	0.00259768080017375
K03500|ribosomal RNA small subunit methyltransferase B	0.850563920564118	2.72238802243105e-05	0.0913916685049149	0	0.0580171870507433
K03501|glucose inhibited division protein B	0.905274357339699	0.072618279149532	0.0201562708709925	0	0.00195109263977665
K03502|DNA polymerase V	0.875087470011645	0.0255945169441546	0.0965541568546048	0	0.00276385618959613
K03517|quinolinate synthase [EC.2.5.1.72]	0.928062761399264	0.0203523332191749	0.0441715099062421	0	0.00741339547531938
K03518|carbon-monoxide dehydrogenase small subunit [EC.1.2.7.4]	0.812119232009683	0.0632170861119861	0.0561676789714127	0	0.0684960029069183
K03521|electron transfer flavoprotein beta subunit	0.676778800704896	0.0811558229475557	0.0231929894297884	0	0.21887238691776
K03522|electron transfer flavoprotein alpha subunit	0.968308295380699	0.00108940599962116	0.0280645070734097	0	0.00253779154627042
K03523|biotin transport system substrate-specific component	0.82228322587997	0.00657042367207887	0.118182752202592	0	0.0529635982453593
K03524|BirA family transcriptional regulator, biotin operon repressor | biotin-[acetyl-CoA-carboxylase] ligase [EC.6.3.4.15]	0.896038678326733	0.0457064872847184	0.0123751048199903	0	0.0458797295685585
K03525|type III pantothenate kinase [EC.2.7.1.33]	0.805614351672831	0.0730827389284081	0.00475120245317342	0.108543379368641	0.00800832757694646
K03526|(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC.1.17.7.1 1.17.7.3]	0.88708670223277	0.0506472135941894	0.0540430155144346	0.00595949917570673	0.00226356948289944
K03527|4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC.1.17.7.4]	0.857322834146685	0.0116607514092292	0.11813217829654	0	0.012884236147545
K03530|DNA-binding protein HU-beta	0.908240250109047	0.0183798282830425	0.00181017688080868	0	0.0715697447271016
K03531|cell division protein FtsZ	0.855153546759	0.0973288528508582	0.0457969864719825	0	0.00172061391815938
K03534|L-rhamnose mutarotase	0.873314693596676	0.0084447188661114	0.113963053477624	0	0.00427753405958889
K03536|ribonuclease P protein component	0.878188127814078	0.0941391407481509	0.0235452438064002	0	0.00412748763137067
K03544|ATP-dependent Clp protease ATP-binding subunit ClpX	0.90117588995346	0.0548871115066265	0.0439281537229053	0	8.8448170076683e-06
K03545|trigger factor	0.906569490432267	0.0802726685067742	0.011878586331177	0	0.00127925472978195
K03546|exonuclease SbcC	0.85034036162317	0.000640352857667846	0.0882588375460647	0	0.0607604479730974
K03547|exonuclease SbcD	0.861412231286728	0.000259447373717087	0.0949993063522313	0	0.043329014987324
K03549|KUP system potassium uptake protein	0.840832026165882	0.11777904437049	0.0329731116737119	0	0.00841581778991599
K03550|holliday junction DNA helicase RuvA [EC.3.6.4.12]	0.909695034355806	0.0683196947627473	0.0196499087840978	0	0.00233536209734874
K03551|holliday junction DNA helicase RuvB [EC.3.6.4.12]	0.885374536556679	0.0823416379998608	0.0297755068375988	0	0.00250831860586182
K03553|recombination protein RecA	0.877279261857568	0.102557011801914	0.0194737737963838	0	0.000689952544133825
K03555|DNA mismatch repair protein MutS	0.947315867825493	0.032600687369691	0.0191216120199279	0	0.000961832784888132
K03559|biopolymer transport protein ExbD	0.804797960009961	0.00722430124741278	0.00781339857552724	0.172075947547087	0.00808839262001195
K03561|biopolymer transport protein ExbB	0.941799452902155	0.00969811457812728	0.0405449390858484	0	0.00795749343386883
K03562|biopolymer transport protein TolQ	0.879507012010751	0.0401765162741602	0.0483816554027716	0	0.0319348163123174
K03563|carbon storage regulator	0.862951018645486	0.0172791355344454	0.034819119404756	0	0.084950726415313
K03564|peroxiredoxin Q|BCP	0.976569272254383	5.532067429807e-06	0.000632224918982314	0	0.022792970759205
K03565|regulatory protein	0.88381580691591	0.0980661047156405	0.0178537891541396	0	0.00026429921430968
K03569|rod shape-determining protein MreB and related proteins	0.873317938676891	0.0182963786693733	0.101671648724024	0	0.00671403392971157
K03570|rod shape-determining protein MreC	0.896897712706447	0.0531482610674503	0.00319424547298956	0	0.0467597807531127
K03571|rod shape-determining protein MreD	0.876957343946706	0.0958540521927744	0.0270659397835874	0	0.000122664076932457
K03572|DNA mismatch repair protein MutL	0.954458207352973	0.0441894854957814	0.000403864229166945	0	0.000948442922079197
K03575|A|G-specific adenine glycosylase [EC.3.2.2.-]	0.763507632795057	0.078743394854489	0.00089896512990556	0.154004780790833	0.0028452264297158
K03584|DNA repair protein RecO (recombination protein O)	0.962813915982107	0.0185651624379694	0.0185541848018277	0	6.67367780959969e-05
K03585|membrane fusion protein, multidrug efflux system	0.870890793335096	0.079496187591102	0.0489870647321786	0	0.000625954341623529
K03587|cell division protein FtsI (penicillin-binding protein 3)	0.679935883788929	0.103891101660724	0.152511384518449	0	0.0636616300318981
K03588|cell division protein FtsW	0.884580183198829	0.0101657967955797	0.075629731389663	0	0.0296242886159286
K03589|cell division protein FtsQ	0.886257330559127	0.0911257788077038	0.0225973454277536	0	1.95452054154427e-05
K03590|cell division protein FtsA	0.708957798837332	0.000824035055207487	0.0965822087395342	0.174992431179327	0.0186435261885993
K03593|ATP-binding protein involved in chromosome partitioning	0.921000114568179	0.0465759284164038	0.00862253877804208	0.0206741697307114	0.00312724850666422
K03594|bacterioferritin [EC.1.16.3.1]	0.967297288386063	0.00011628206594848	0.0231991388942474	0.0078811099096008	0.00150618074414073
K03595|GTP-binding protein Era	0.848180545199385	0.0256350436402605	0.0333969747320988	0	0.0927874364282552
K03596|GTP-binding protein LepA	0.88488243548691	0.0811415200146657	0.0333759669564224	0	0.00060007754200167
K03601|exodeoxyribonuclease VII large subunit [EC.3.1.11.6]	0.956534617160625	0.0201766337199928	0.0232886442663207	0	1.04853061699913e-07
K03602|exodeoxyribonuclease VII small subunit [EC.3.1.11.6]	0.901120179502965	0.0801534647314169	0.0180850597134518	0	0.000641296052166458
K03608|cell division topological specificity factor	0.882809697252506	0.0791463562382396	0.00441222076340459	0	0.03363172574585
K03609|septum site-determining protein MinD	0.848703522519749	0.000275283661945903	0.0763569602375358	0	0.074664233580769
K03610|septum site-determining protein MinC	0.84963212508128	6.24894845566662e-07	0.0958845035848825	0	0.0544827464389925
K03612|electron transport complex protein RnfG	0.866554308626633	0.011128704252004	0.120600627655209	0	0.00171635946615408
K03614|electron transport complex protein RnfD	0.869664773102447	0.0119845887174572	0.109843470218593	0	0.00850716796150231
K03615|electron transport complex protein RnfC	0.900016740391413	0.0111228126651576	0.0868715219474002	0	0.00198892499602931
K03617|electron transport complex protein RnfA	0.968496190831936	0.00210840687955998	0.0291447614077629	0	0.000250640880740805
K03620|Ni|Fe-hydrogenase 1 B-type cytochrome subunit	0.6393945665761	0.0957114676011449	0.000347903682511631	0.252444627122843	0.0121014350174002
K03621|glycerol-3-phosphate acyltransferase PlsX [EC.2.3.1.15]	0.884598793792666	0.0840499674102769	0.0252279490449742	0	0.00612328975208255
K03624|transcription elongation factor GreA	0.891257006704878	0.0214815288428641	0.0411728480814759	0	0.0460886163707821
K03625|N utilization substance protein B	0.978386323000092	0.0143658443683924	0.00446163968098392	0	0.00278619295053123
K03628|transcription termination factor Rho	0.872211054327163	0.0036594067071192	0.0738379367854245	0	0.0502916021802928
K03629|DNA replication and repair protein RecF	0.847510364700219	0.134846625122378	0.0160627862793123	0	0.00158022389809132
K03631|DNA repair protein RecN (Recombination protein N)	0.905416105665871	0.00968923929340925	0.0162606109940006	0	0.0686340440467188
K03634|outer membrane lipoproteins carrier protein	0.869622717380431	0.121922003497171	0.00508527084107636	0	0.00337000828132138
K03635|molybdopterin synthase catalytic subunit [EC.2.8.1.12]	0.891958594472825	0.0808964414013072	0.02548699266547	0	0.00165797146039798
K03637|cyclic pyranopterin phosphate synthase [EC.4.1.99.18]	0.720708203027146	0.0978913608713604	0.00276938680792997	0.156874630016796	0.0217564192767673
K03639|cyclic pyranopterin phosphate synthase [EC.4.1.99.18]	0.785256775252312	0.0224302175500682	0.000130213216627822	0.189207737168818	0.0029750568121741
K03641|TolB protein	0.768373823897189	0.0369071424568626	2.17510711627746e-06	0.165384002104857	0.0293328564339749
K03644|lipoyl synthase [EC.2.8.1.8]	0.9559360888746	0.000934674107540194	0.0217484492368174	0	0.0213807877810421
K03648|uracil-DNA glycosylase [EC.3.2.2.27]	0.92018155479604	0.0593214894939322	0.0196612458646653	0	0.000835709845363059
K03650|tRNA modification GTPase	0.899988465387917	0.0685861162345006	0.0308055800870094	0	0.000619838290572625
K03652|DNA-3-methyladenine glycosylase [EC.3.2.2.21]	0.859879988523099	0.098988272680404	0.0294631312766991	0	0.0116686075197976
K03654|ATP-dependent DNA helicase RecQ [EC.3.6.4.12]	0.838177233254919	0.13729644383021	0.018817050828112	0	0.00570927208675928
K03655|ATP-dependent DNA helicase RecG [EC.3.6.4.12]	0.786790932085749	0.0589327624428544	0.0543194121765777	0	0.099956893294819
K03657|DNA helicase II | ATP-dependent DNA helicase PcrA [EC.3.6.4.12]	0.962911488975315	0.0140653391795301	0.0111240549905362	0	0.0118991168546188
K03658|DNA helicase IV	0.951021515141224	0.0425347670973723	0.00369611853216055	0	0.00274759922924336
K03660|N-glycosylase|DNA lyase [EC.3.2.2.- 4.2.99.18]	0.839425339795827	0.00154503486206656	0.0913069371295873	0	0.0677226882125191
K03664|SsrA-binding protein	0.926178956612393	0.0589893326002656	0.0137708395589665	0	0.00106087122837479
K03665|GTP-binding protein HflX	0.917375670652716	0.011611335000285	0.0691206226089864	0	0.00189237173801287
K03666|host factor-I protein	0.938801219515227	0.00068370155047703	0.051348055454375	0	0.00916702347992132
K03667|ATP-dependent HslUV protease ATP-binding subunit HslU	0.833322053540142	0.0469912173730219	0.0054671542359878	0.0971679011679372	0.0170516736829114
K03671|thioredoxin 1	0.98759224819658	0.00617695606333211	0.00157788579190197	0	0.00465290994818568
K03685|ribonuclease III [EC.3.1.26.3]	0.878110082394302	0.0884833326644361	0.031068551732057	0	0.00233803320920528
K03686|molecular chaperone DnaJ	0.892166355655385	0.0870988142799974	0.0172989315296198	0	0.0034358985349981
K03687|molecular chaperone GrpE	0.973532716119274	0.0119211279357916	0.0143598113313965	0	0.000186344613537452
K03694|ATP-dependent Clp protease ATP-binding subunit ClpA	0.877339637490425	0.0256303600163457	0.000757598144396394	0.0962722596245361	1.44724297286275e-07
K03695|ATP-dependent Clp protease ATP-binding subunit ClpB	0.831955949313469	0.025429599227552	0.0967147763803566	0	0.0458996750786227
K03696|ATP-dependent Clp protease ATP-binding subunit ClpC	0.865368036981754	0.00978527359440706	0.0883608298440699	0	0.036485859579769
K03700|recombination protein U	0.910862329178142	0.058953074005048	0.00462880969482996	0	0.0255557871219794
K03701|excinuclease ABC subunit A	0.937942563082377	0.00266442256177071	5.28054071612255e-05	0	0.059340208948691
K03702|excinuclease ABC subunit B	0.887521874351018	0.0947125788916614	0.0132307112077121	0	0.00453483554960848
K03703|excinuclease ABC subunit C	0.991521523212516	0.00146752351065275	0.00323127206624965	0	0.00377968121058195
K03704|cold shock protein (beta-ribbon, CspA family)	0.850741954106598	0.11851571233878	0.0305690491805472	0	0.000173284374074647
K03705|heat-inducible transcriptional repressor	0.870831141570803	0.0910925165275896	0.0340333574695533	0	0.00404298443205389
K03706|transcriptional pleiotropic repressor	0.629302920965434	0.242444164406599	0.103307824544786	0	0.0249450900831814
K03710|GntR family transcriptional regulator	0.834510426895931	0.133071031651822	0.0287960529871646	0	0.00362248846508237
K03711|Fur family transcriptional regulator, ferric uptake regulator	0.572006923761447	0.0224847322787013	0.000665940655123137	0.328825605567424	0.0760167977373046
K03718|Lrp|AsnC family transcriptional regulator, regulator for asnA, asnC	0.850532667353706	9.7278426231935e-05	0.0837776421658571	0	0.0655924120542046
