Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0009986|[CC] cell surface	0.951917636044874	0.0125812798193663	0.0332943897654175	3.92583753413613e-13	0.00220669436995006
GO:0010045|[BP] response to nickel cation	0.554702607538178	0.425509256288491	0.0145475757327182	6.51861270525933e-13	0.00524056043996111
GO:0010124|[BP] phenylacetate catabolic process	0.817500032361384	0.180104994456289	0.00204331420430365	0	0.000351658978023209
GO:0010133|[BP] proline catabolic process to glutamate	0.502295571554152	0.47805697156985	0.0150690023514277	0	0.00457845452457048
GO:0010181|[MF] FMN binding	0.596922810472403	0.363443558635551	0.00779746048140836	0.0310254863883253	0.000810684022312786
GO:0010285|[MF] L,L-diaminopimelate aminotransferase activity	0.741443380407675	0.242710991701004	0.00800562024293672	0.00747336635449974	0.000366641293884804
GO:0010309|[MF] acireductone dioxygenase [iron(II)-requiring] activity	0.622041746745573	0.36593069916044	3.31849203900687e-05	0.0115108090314887	0.000483560142108696
GO:0010340|[MF] carboxyl-O-methyltransferase activity	0.544072826102715	0.446454770465304	0.00892408741054088	7.93768079970496e-13	0.000548316020646063
GO:0010467|[BP] gene expression	0.996463380572107	9.71749151155358e-18	0.000490742673074973	0	0.00304587675481775
GO:0010468|[BP] regulation of gene expression	0.965437038492955	0	0.0335575599126042	0	0.00100540159444066
GO:0010923|[BP] negative regulation of phosphatase activity	0.967503960533828	0.0255325138949164	0.00633964319987047	0	0.000623882371385252
GO:0012501|[BP] programmed cell death	0.974696017738465	0.00110407421058455	0.017088169350433	0	0.00711173870051762
GO:0014069|[CC] postsynaptic density	0.97825050667835	0.0177917401707375	0.00100060907432006	2.86854777613535e-13	0.00295714407630548
GO:0014070|[BP] response to organic cyclic compound	0.989576916386704	0	0.000929956679490924	0	0.00949312693380468
GO:0015031|[BP] protein transport	0.41869099537576	0.57939611036001	0.000179073180441773	1.069470204095e-12	0.00173382108271881
GO:0015035|[MF] protein disulfide oxidoreductase activity	0.531903829000591	0.440337592737335	0.00223622265044347	0.025445094769188	7.72608424425467e-05
GO:0015036|[MF] disulfide oxidoreductase activity	0.875570736980612	0.0820141300004832	0.00289111858198711	2.54452464773737e-12	0.0395240144343728
GO:0015074|[BP] DNA integration	0.822386868265571	0.162348758439204	0.000507922538713421	0.00853051664491387	0.00622593411159789
GO:0015075|[MF] ion transmembrane transporter activity	0.873142653705848	0.112498151557875	0.00896238474902815	3.45774385244297e-10	0.00539680964147424
GO:0015078|[MF] hydrogen ion transmembrane transporter activity	0.629983683759161	0.365504756672668	0.00261092216001145	3.9874288621585e-15	0.00190063740815487
GO:0015079|[MF] potassium ion transmembrane transporter activity	0.496701754237092	0.496099744166145	0.00606617452888269	0	0.00113232706788029
GO:0015081|[MF] sodium ion transmembrane transporter activity	0.584919149186286	0.399845787700245	0.0150762051001055	1.13127880313204e-17	0.000158858013363332
GO:0015087|[MF] cobalt ion transmembrane transporter activity	0.641555528421223	0.318623736892598	0.0347956198316436	1.00906968274135e-13	0.00502511485443467
GO:0015093|[MF] ferrous iron transmembrane transporter activity	0.621573249209743	0.303924488713083	0.00237787655096289	0.0692046322327595	0.00291975329345121
GO:0015095|[MF] magnesium ion transmembrane transporter activity	0.774117212606405	0.220293716704298	0.00148026814480924	0	0.00410880254448776
GO:0015098|[MF] molybdate ion transmembrane transporter activity	0.793161817935934	0.14251024539753	0.0610040162504045	0	0.00332392041613115
GO:0015103|[MF] inorganic anion transmembrane transporter activity	0.642183003032206	0.322106068455645	0.0355870147300621	8.12234037858933e-14	0.000123913782005717
GO:0015105|[MF] arsenite transmembrane transporter activity	0.611828480041544	0.363225019651715	0.0129594659220688	0	0.0119870343846726
GO:0015109|[MF] chromate transmembrane transporter activity	0.742983899701904	0.250254504831955	0.000169796250465267	0	0.00659179921567539
GO:0015128|[MF] gluconate transmembrane transporter activity	0.749925483875973	0.218740443273801	0.0241017917877665	8.4350490781683e-14	0.00723228106237454
GO:0015129|[MF] lactate transmembrane transporter activity	0.704128835520136	0.285766107345346	0.00296490706962292	6.83276839062795e-15	0.00714015006488816
GO:0015137|[MF] citrate transmembrane transporter activity	0.967039095056993	2.46994815501672e-14	0.0142148583021348	0.00472706235089211	0.0140189842899552
GO:0015144|[MF] carbohydrate transmembrane transporter activity	0.558586868215763	0.409083879465373	0.0320030956640791	0	0.000326156654784784
GO:0015150|[MF] fucose transmembrane transporter activity	0.96020315634743	0.036767358304975	0.00283693329845625	0	0.000192552049138422
GO:0015153|[MF] rhamnose transmembrane transporter activity	0.973208148662524	0	0.0266860373865048	0	0.000105813950971386
GO:0015159|[MF] polysaccharide transmembrane transporter activity	0.836629274874164	0.119955174852705	0.00213701714096008	0.0396401955048666	0.00163833762730403
GO:0015169|[MF] glycerol-3-phosphate transmembrane transporter activity	0.765163818365423	0.171611868715578	0.0614328723178011	1.08924932201035e-13	0.00179144060108875
GO:0015171|[MF] amino acid transmembrane transporter activity	0.328458174709563	0.648604202010539	0.0228492917520481	0	8.8331527850161e-05
GO:0015194|[MF] L-serine transmembrane transporter activity	0.994891096592928	0	0.00110711122629512	0	0.00400179218077706
GO:0015197|[MF] peptide transporter activity	0.716241941637721	0.258815466051325	0.0247139866083775	0	0.000228605702576025
GO:0015204|[MF] urea transmembrane transporter activity	0.966246174265975	0.0152280539729007	0.0172652465871582	3.60831298446225e-14	0.00126052517393023
GO:0015221|[MF] lipopolysaccharide transmembrane transporter activity	0.408777262133865	0.530504523527308	0.00339059520135944	0.0528840611513928	0.00444355798607498
GO:0015225|[MF] biotin transporter activity	0.751398958688353	0.233350593126531	0.0140077955202423	7.44794579627075e-13	0.00124265266412866
GO:0015232|[MF] heme transporter activity	0.806123476096928	0.128166340985285	0.064749181810394	0	0.000961001107393026
GO:0015233|[MF] pantothenate transmembrane transporter activity	0.26701464595169	0.732123690014019	1.14441146389834e-05	1.10553226387491e-11	0.000850219908596644
GO:0015234|[MF] thiamine transmembrane transporter activity	0.736193863848202	0.246999701593126	8.8055417621643e-05	0.0159508302583731	0.000767548882677715
GO:0015238|[MF] drug transmembrane transporter activity	0.688237341915083	0.274224962924825	0.009198001568882	0.0281609106758679	0.000178782915341943
GO:0015288|[MF] porin activity	0.895693086900973	0.0880224972953993	0.000262237857291142	1.0851892926959e-11	0.0160221779354844
GO:0015297|[MF] antiporter activity	0.66526535825087	0.29750138953897	0.00801621530687738	0.0290873630707072	0.000129673832575374
GO:0015299|[MF] solute:proton antiporter activity	0.758819451622084	0.230071232692843	0.00977436139050115	0	0.00133495429457224
GO:0015307|[MF] drug:proton antiporter activity	0.908451238635441	0.0236101367753415	0.0337686490885426	7.92655319852004e-14	0.0341699755005958
GO:0015321|[MF] sodium-dependent phosphate transmembrane transporter activity	0.713519413948127	0.270952569190181	0.0120068786403513	0.00283017237891611	0.000690965842425152
GO:0015343|[MF] siderophore transmembrane transporter activity	0.776965393018521	0.214067816836921	0.00883742166306395	2.10260119665549e-15	0.000129368481491497
GO:0015385|[MF] sodium:proton antiporter activity	0.751953185993191	0.191975199322877	0.0535989482370891	3.53757298219764e-14	0.00247266644680773
GO:0015407|[MF] monosaccharide-transporting ATPase activity	0.755840086852304	0.231935493271313	0.00208677962809339	0.00784791120957675	0.00228972903871291
GO:0015412|[MF] molybdate transmembrane-transporting ATPase activity	0.593503673900622	0.397565329867337	0.00706440356950152	4.82231333021236e-13	0.00186659266205752
GO:0015413|[MF] nickel-transporting ATPase activity	0.527619667971852	0.462122674151973	0.00897572496531527	0	0.00128193291085919
GO:0015415|[MF] phosphate ion transmembrane-transporting ATPase activity	0.424649979765873	0.571816138045805	0.00290382335842856	0	0.000630058829892788
GO:0015416|[MF] organic phosphonate transmembrane-transporting ATPase activity	0.666020817394559	0.31918496973173	0.014737693011117	0	5.65198625942014e-05
GO:0015417|[MF] polyamine-transporting ATPase activity	0.814545822008155	0.130145462463845	0.0437259783416422	0.0102247963908946	0.00135794079546346
GO:0015419|[MF] sulfate transmembrane-transporting ATPase activity	0.811387828518533	0.12134654580295	0.0264726148829349	0.0342373905801148	0.00655562021546738
GO:0015420|[MF] cobalamin-transporting ATPase activity	0.843491054670624	0.141099831731436	0.0151867156754837	0	0.000222397922455607
GO:0015424|[MF] amino acid-transporting ATPase activity	0.498968923885375	0.475270064001778	0.00384509515634441	0.0196948066172505	0.00222111033925179
GO:0015430|[MF] glycerol-3-phosphate-transporting ATPase activity	0.857803123961122	0.0645189954617514	0.033366421647724	0.0291487030831001	0.0151627558463026
GO:0015450|[MF] P-P-bond-hydrolysis-driven protein transmembrane transporter activity	0.6743576244724	0.324781176549003	0.000701939813392679	0	0.000159259165205213
GO:0015496|[MF] putrescine:ornithine antiporter activity	0.910270863773859	0.0726811126060291	0.000585705605744806	0	0.0164623180143676
GO:0015501|[MF] glutamate:sodium symporter activity	0.927391250238094	0.0633948536847856	0.00908542798360025	3.35805232448948e-09	0.000128464735467808
GO:0015556|[MF] C4-dicarboxylate transmembrane transporter activity	0.810734341045294	0.141937330842315	0.0470673761736627	7.9220806845855e-12	0.000260951930805867
GO:0015558|[MF] p-aminobenzoyl-glutamate uptake transmembrane transporter activity	0.705848534431507	0.255496996301806	0.0100884352454266	0.00592050955500192	0.0226455244662578
GO:0015565|[MF] threonine efflux transmembrane transporter activity	0.861324156398336	0.130882701020298	0.00705760976403591	4.97029416136634e-11	0.000735532767626964
GO:0015572|[MF] N-acetylglucosamine transmembrane transporter activity	0.590276487878684	0.312146561213904	0.0431172996738673	0.0543993969375695	6.02542959755738e-05
GO:0015574|[MF] trehalose transmembrane transporter activity	0.850373960551661	0.0757920130359576	0.0512883493954685	0	0.022545677016913
GO:0015577|[MF] galactitol transmembrane transporter activity	0.599919677156206	0.389005354927246	0.00534509054171239	3.88769685709908e-14	0.00572987737479636
GO:0015591|[MF] D-ribose transmembrane transporter activity	0.907536568936226	0.0837593130254737	0.000113486490665997	0.00443520315795529	0.00415542838967852
GO:0015594|[MF] putrescine-importing ATPase activity	0.601903619015036	0.395619994463741	0.00214658559483703	3.1555437426753e-12	0.000329800923229647
GO:0015595|[MF] spermidine-importing ATPase activity	0.601903619015036	0.395619994463741	0.00214658559483703	3.1555437426753e-12	0.000329800923229647
GO:0015604|[MF] organic phosphonate transmembrane transporter activity	0.705340712351393	0.274237367471741	0.0194967573564333	1.10550435957418e-13	0.000925162820321592
GO:0015612|[MF] L-arabinose-importing ATPase activity	0.750968461425862	0.212342030642678	0.025924965587403	0.00916946672403846	0.00159507562001796
GO:0015623|[MF] iron-chelate-transporting ATPase activity	0.98137216656524	0.00161732482706795	0.0029785562063068	0	0.0140319524013854
GO:0015627|[CC] type II protein secretion system complex	0.826312478242316	0.123171037936389	0.0482591970616669	0	0.00225728675962774
GO:0015628|[BP] protein secretion by the type II secretion system	0.826312478242316	0.123171037936389	0.0482591970616669	0	0.00225728675962774
GO:0015630|[CC] microtubule cytoskeleton	0.993963854874559	0	1.0294025421493e-05	0	0.00602585110001989
GO:0015643|[MF] toxic substance binding	0.874792677840704	0.122569136687205	0.000954757436826627	1.921047175167e-07	0.00168323593054645
GO:0015648|[MF] lipid-linked peptidoglycan transporter activity	0.840526659126142	0.0871992662451477	0.0027991516484411	0.0415184856542469	0.0279564373260224
GO:0015649|[MF] 2-keto-3-deoxygluconate:proton symporter activity	0.752159131344412	0.226119381539487	0.000832362089187544	0.0183239296175253	0.00256519540938859
GO:0015655|[MF] alanine:sodium symporter activity	0.690876500078035	0.279906653296884	0.0128166535452847	0.0163873478477077	1.28452320891672e-05
GO:0015658|[MF] branched-chain amino acid transmembrane transporter activity	0.505676189088947	0.483338395197876	0.00249849859743128	9.20236963614498e-15	0.00848691711573638
GO:0015667|[MF] site-specific DNA-methyltransferase (cytosine-N4-specific) activity	0.827152566782225	0.161080002404828	0.0114724358690027	1.54373077564308e-12	0.000294994942401252
GO:0015668|[MF] Type III site-specific deoxyribonuclease activity	0.852689478106403	0	0.0404224769878577	0.105575589305607	0.00131245560013261
GO:0015675|[BP] nickel cation transport	0.579189027185702	0.417416278438938	0.0032464251730673	1.63443465162315e-11	0.000148269185947745
GO:0015693|[BP] magnesium ion transport	0.77210759676441	0.221991487103102	0.00166262821150867	1.77086390211727e-14	0.00423828792096155
GO:0015700|[BP] arsenite transport	0.611828480041544	0.363225019651715	0.0129594659220688	0	0.0119870343846726
GO:0015774|[BP] polysaccharide transport	0.968059335712234	0.00836830651744608	0.0210352602480861	0	0.00253709752223406
GO:0015794|[BP] glycerol-3-phosphate transport	0.763187547995713	0.219935892601062	0.0168761457987304	7.55183951348899e-12	4.13596942769165e-07
GO:0015821|[BP] methionine transport	0.923202509904366	0.0691456144526928	0.000998358951133833	0	0.00665351669180707
GO:0015833|[BP] peptide transport	0.493170173548067	0.505711738489853	0.000923322449648098	1.20850867365173e-13	0.000194765512310898
GO:0015846|[BP] polyamine transport	0.538183172636104	0.460108987433756	0.00157540039655165	0	0.000132439533588006
GO:0015886|[BP] heme transport	0.988276052620635	0.000717118743771465	0.000341444601829487	6.93177750804039e-12	0.0106653840268318
GO:0015891|[BP] siderophore transport	0.93551466121326	0.0505995145663636	0.0108254846443781	0	0.00306033957599836
GO:0015914|[BP] phospholipid transport	0.946235502733781	0.0500213309608719	0.00114854873352591	0	0.00259461757182148
GO:0015920|[BP] lipopolysaccharide transport	0.562631066376351	0.387000028597759	0.0134439806783926	0.0285944537237614	0.00833047062373629
GO:0015923|[MF] mannosidase activity	0.756469946588312	0.220612933166262	0.00957582570720194	0.00201106641302847	0.0113302281251954
GO:0015926|[MF] glucosidase activity	0.783755597411656	0.21089147761746	0.00489670033715282	8.50285253874151e-14	0.000456224633645848
GO:0015930|[MF] glutamate synthase activity	0.697667498388659	0.281906182998941	0.0153334340074363	0.00497558555331673	0.000117299051646609
GO:0015934|[CC] large ribosomal subunit	0.77272552855903	0.193098102100373	0.0315544127377672	0	0.00262195660282917
GO:0015935|[CC] small ribosomal subunit	0.800480995544186	0.135046639219738	0.0337492849090319	0.0287287167270066	0.00199436360003765
GO:0015936|[BP] coenzyme A metabolic process	0.62572042046279	0.344128254339243	0.0293120957709107	0	0.000839229427056301
GO:0015937|[BP] coenzyme A biosynthetic process	0.472146404629122	0.520178063113736	0.00712225335873401	0	0.000553278898408261
GO:0015940|[BP] pantothenate biosynthetic process	0.495414868272921	0.440109844529613	0.0424871282782789	0.0203259245748081	0.00166223434437888
GO:0015941|[BP] pantothenate catabolic process	0.449548712625242	0.54146658450711	0.00492268716856459	0	0.00406201569908366
GO:0015942|[BP] formate metabolic process	0.300418493499443	0.697467740217372	0.000622255352863978	0	0.00149151093032085
GO:0015948|[BP] methanogenesis	0.74577756626826	0.205491698978791	0.00627604282195121	3.33171517328606e-12	0.042454691927666
GO:0015969|[BP] guanosine tetraphosphate metabolic process	0.608724031753403	0.34527535122365	0.00421540381986457	0.0414516822935582	0.000333530909524072
GO:0015976|[BP] carbon utilization	0.286612306133007	0.681053069230728	0.0068031510357009	0.0232624347111879	0.00226903888937681
GO:0015977|[BP] carbon fixation	0.746483159481473	0.20099361201839	0.0514545632952922	2.42456230668848e-13	0.00106866520460245
GO:0015979|[BP] photosynthesis	0.673339785866081	0.306411266188836	0.0176507862197292	0	0.00259816172535368
GO:0015986|[BP] ATP synthesis coupled proton transport	0.693674396802243	0.301808220225851	0.00174738616349449	1.37459684256182e-11	0.00276999679466589
GO:0015991|[BP] ATP hydrolysis coupled proton transport	0.526046704972422	0.472381699941565	0.000711952883119341	4.76439444827693e-13	0.000859642202416734
GO:0015992|[BP] proton transport	0.766604922313559	0.167530578842791	0.0482304308018074	7.64114530549722e-13	0.0176340680410793
GO:0015995|[BP] chlorophyll biosynthetic process	0.676485065469287	0.301680510883731	0.0191019198616643	0	0.00273250378531769
GO:0016002|[MF] sulfite reductase activity	0.957160481438011	0	0.0404607169675735	0	0.00237880159441501
GO:0016020|[CC] membrane	0.660683841562164	0.323856425084098	0.00533496764717189	0.00987006952818949	0.000254696178376614
GO:0016021|[CC] integral component of membrane	0.594510997701073	0.399316085944364	0.000639836243128902	0.00520385674102222	0.00032922337041185
GO:0016024|[BP] CDP-diacylglycerol biosynthetic process	0.64765742400004	0.334659202484201	0.00703987348267413	0	0.0106435000330847
GO:0016032|[BP] viral process	0.990580234493781	0.00824206449977599	0.000595258255914498	0	0.000582442750528635
GO:0016036|[BP] cellular response to phosphate starvation	0.644170527225584	0.323041194663306	0.0326970222349696	7.06070285691498e-13	9.12558754341301e-05
GO:0016040|[MF] glutamate synthase (NADH) activity	0.676019194705344	0.314265526348659	0.00927001513356689	1.18052307055822e-12	0.000445263811249476
GO:0016051|[BP] carbohydrate biosynthetic process	0.742042981467437	0.229989012971536	0.0234849119263514	4.85562686815118e-16	0.00448309363467473
GO:0016052|[BP] carbohydrate catabolic process	0.529320795979621	0.443790517598486	0.000184547328412633	0.0267025359068662	1.6031866150481e-06
GO:0016070|[BP] RNA metabolic process	0.806796822448157	0.133779617006284	0.0329228757398561	0.00795753753497818	0.0185431472707249
GO:0016075|[BP] rRNA catabolic process	0.509875155336678	0.489262635301944	0.000861987758038815	9.43299108886671e-13	2.21602395215474e-07
GO:0016114|[BP] terpenoid biosynthetic process	0.553761657241827	0.423190386511984	0.00467897888266919	0.0178158015154537	0.000553175848065827
GO:0016149|[MF] translation release factor activity, codon specific	0.528872814971081	0.466943466684946	0.00256540006233235	0	0.0016183182816409
GO:0016151|[MF] nickel cation binding	0.937576697028236	0.0525829461204606	0.00112650623953453	0	0.00871385061176884
GO:0016153|[MF] urocanate hydratase activity	0.752632492900164	0.226057485439632	0.0190234788389944	3.29948407007708e-16	0.00228654282120936
GO:0016154|[MF] pyrimidine-nucleoside phosphorylase activity	0.812484403985667	0.0881698035226342	0.0781862684358892	1.12496115584326e-12	0.0211595240546847
GO:0016163|[MF] nitrogenase activity	0.738344883801377	0.219658116805232	0.00476164994695316	0.0371661277893086	6.92216571289796e-05
GO:0016209|[MF] antioxidant activity	0.625211089314105	0.322996704628377	0.0225614788350865	0.0145379564068177	0.0146927708156137
GO:0016226|[BP] iron-sulfur cluster assembly	0.577794262020792	0.392867247858147	0.00549434334051825	0	0.0238441467805434
GO:0016235|[CC] aggresome	0.99554239780842	0	0.00108327896038155	0	0.00337432323119829
GO:0016260|[BP] selenocysteine biosynthetic process	0.476306144650231	0.513284868618624	0.0103996014979228	0	9.38523322137712e-06
GO:0016298|[MF] lipase activity	0.417375781801958	0.511618181376999	0.0172174672201011	0.0517074281260581	0.00208114147488462
GO:0016300|[MF] tRNA (uracil) methyltransferase activity	0.539479526576131	0.445167883418576	0.015221450819803	2.9059891751973e-15	0.000131139185486939
GO:0016301|[MF] kinase activity	0.61128374058825	0.351350254515002	0.0178588703257245	0.0190087297902027	0.000498404780819808
GO:0016310|[BP] phosphorylation	0.631756903113297	0.310833433208268	1.04008302100679e-06	0.0494059660379672	0.0080026575574466
GO:0016311|[BP] dephosphorylation	0.622992325246402	0.36337490842229	0.00639967754322998	0.00611880624863501	0.00111428253944316
GO:0016363|[CC] nuclear matrix	0.991054872091451	0	0.00356979513849121	0	0.00537533277005815
GO:0016407|[MF] acetyltransferase activity	0.669491329727474	0.286252175763848	0.0117908727690185	0.0319088528743878	0.000556768865271027
GO:0016410|[MF] N-acyltransferase activity	0.573680508867854	0.414933245001247	0.0113184966979372	3.11082788223565e-14	6.774943293078e-05
GO:0016415|[MF] octanoyltransferase activity	0.935457903469904	0.0489491111150307	0.00753746043567066	1.42806344704991e-13	0.00805552497925204
GO:0016429|[MF] tRNA (adenine-N1-)-methyltransferase activity	0.800503695194643	0.174100199837821	0.0248238444629891	0	0.000572260504546768
GO:0016430|[MF] tRNA (adenine-N6-)-methyltransferase activity	0.675775463310255	0.269003966404465	0.000674516070497554	0.051134651134394	0.00341140308038899
GO:0016437|[MF] tRNA cytidylyltransferase activity	0.306580617642403	0.668530948016193	0.0158697368180974	0.00822558059147158	0.0007931169318354
GO:0016462|[MF] pyrophosphatase activity	0.608338251784792	0.386322518892768	0.00203987385322966	1.26783449810864e-11	0.00329935545653151
GO:0016463|[MF] zinc-exporting ATPase activity	0.995412008183953	4.20615625696567e-17	0.00448563776259199	0	0.000102354053455345
GO:0016477|[BP] cell migration	0.972725664958164	0.00940890259764772	0.0173866866328389	0	0.000478745811349031
GO:0016485|[BP] protein processing	0.987276283271504	0	0.0101243697341917	0	0.00259934699430434
GO:0016491|[MF] oxidoreductase activity	0.582836958575245	0.395801100350542	0.0034390424614288	0.0178980658058973	2.48328068873824e-05
GO:0016539|[BP] intein-mediated protein splicing	0.804311906989838	0.185069841046747	0.00392454389258176	0	0.00669370807083383
GO:0016567|[BP] protein ubiquitination	0.990819394948397	0	0.00396651384440762	0	0.00521409120719528
GO:0016597|[MF] amino acid binding	0.666536919992511	0.319005315651378	0.00706218387272875	0.00734762237546948	4.79581079130212e-05
GO:0016598|[BP] protein arginylation	0.589151103361106	0.398159056772247	0.0100939160373217	9.1193777830747e-15	0.0025959238293159
GO:0016612|[CC] molybdenum-iron nitrogenase complex	0.738344883801377	0.219658116805232	0.00476164994695316	0.0371661277893086	6.92216571289796e-05
GO:0016614|[MF] oxidoreductase activity, acting on CH-OH group of donors	0.557886269035949	0.423249245783895	0.00449810147173678	0.0138021489158678	0.00056423479255153
GO:0016615|[MF] malate dehydrogenase activity	0.767474801329719	0.228708770353797	2.95297859078759e-07	0	0.0038161330186243
GO:0016616|[MF] oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0.453387289167768	0.493551504228514	0.00733009596642491	0.0446693769438412	0.00106173369345278
GO:0016620|[MF] oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	0.943204204447022	0	0.0558737904545759	0	0.000922005098402435
GO:0016624|[MF] oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0.873377141537934	0.0308056704819803	0.00457422260656071	3.2140071708547e-10	0.0912429650521245
GO:0016625|[MF] oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor	0.766203704908722	0.220679036019026	0.00480694716409212	0.00796248021935599	0.000347831688803682
GO:0016627|[MF] oxidoreductase activity, acting on the CH-CH group of donors	0.926714629832991	0.044065081641054	0.0201137137465476	0.0089614192800909	0.000145155499316589
GO:0016628|[MF] oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	0.553080569760293	0.385927360954627	0.000619188853197728	0.056551429302662	0.0038214511292206
GO:0016639|[MF] oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	0.914569452418023	0.0231757713381476	0.0366119083575785	0	0.0256428678862504
GO:0016645|[MF] oxidoreductase activity, acting on the CH-NH group of donors	0.500626313828487	0.48323628467141	0.0160655399848644	0	7.18615152392724e-05
GO:0016651|[MF] oxidoreductase activity, acting on NAD(P)H	0.723495326157252	0.259505489337604	0.00684341901563847	0.00901668888729528	0.00113907660221064
GO:0016652|[MF] oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	0.658387804085254	0.316321579098082	0.0240329117638224	6.8433327415184e-13	0.00125770505215774
GO:0016655|[MF] oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	0.947162103135974	0.0506858281580544	0.000600564237990818	0	0.00155150446798034
GO:0016661|[MF] oxidoreductase activity, acting on other nitrogenous compounds as donors	0.632249099089195	0.327955543958707	0.0111489506999811	0.0276634021229572	0.000983004129159204
GO:0016668|[MF] oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	0.984224421536964	0	0.000394253888734811	0	0.0153813245743015
GO:0016692|[MF] NADH peroxidase activity	0.855301425138008	0.1034449443766	0.00581866365238942	0.0338762120037722	0.00155875482923038
GO:0016705|[MF] oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.701160326291744	0.289043764570332	0.00674853827153016	6.3096906667619e-13	0.00304737086576351
GO:0016722|[MF] oxidoreductase activity, oxidizing metal ions	0.800611654794763	0.184474205545692	0.000950319170625046	0	0.01396382048892
GO:0016726|[MF] oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	0.519200924884399	0.455151286396795	0.0069087806731671	0.0143624926220673	0.00437651542357137
GO:0016730|[MF] oxidoreductase activity, acting on iron-sulfur proteins as donors	0.991796682130017	0	0.00127988545910534	0	0.00692343241087722
GO:0016740|[MF] transferase activity	0.516099325082381	0.477176089478626	0.00065044771541889	0.00568919199591414	0.000384945727660106
GO:0016742|[MF] hydroxymethyl-, formyl- and related transferase activity	0.682149521735748	0.310293135854319	7.73496746506431e-05	0	0.00747999273528226
GO:0016743|[MF] carboxyl- or carbamoyltransferase activity	0.556215513634447	0.4336322470291	0.00962195429570005	0	0.0005302850407528
GO:0016744|[MF] transferase activity, transferring aldehyde or ketonic groups	0.855722673351179	0.0208747518858597	0.0180462203271846	2.85327218423357e-19	0.105356354435776
GO:0016746|[MF] transferase activity, transferring acyl groups	0.718981599922264	0.280992167386892	1.09972433742015e-05	1.84966939852256e-20	1.52354474697795e-05
GO:0016747|[MF] transferase activity, transferring acyl groups other than amino-acyl groups	0.5222549097252	0.458678849518165	0.000993722364952307	0.0180105843220089	6.19340696736808e-05
GO:0016755|[MF] transferase activity, transferring amino-acyl groups	0.901015925412749	0.0912867049560096	0.00746340068066173	0	0.000233968950579652
GO:0016757|[MF] transferase activity, transferring glycosyl groups	0.603197446136642	0.389434914469726	0.0061647367114516	9.90166900860169e-15	0.00120290268216998
GO:0016758|[MF] transferase activity, transferring hexosyl groups	0.713197496553658	0.275304010337021	7.14896958431065e-06	0.0100928806895868	0.00139846345014935
GO:0016763|[MF] transferase activity, transferring pentosyl groups	0.908246650048346	0.0548512113647332	0.00628903313372328	5.50429607961352e-15	0.0306131054531918
GO:0016765|[MF] transferase activity, transferring alkyl or aryl (other than methyl) groups	0.536093710579564	0.40011221991797	0.0329165322275776	0.0302908482969023	0.000586688977986738
GO:0016772|[MF] transferase activity, transferring phosphorus-containing groups	0.470023259767001	0.493860081210716	0.0298539653166602	1.07602485388817e-16	0.00626269370562343
GO:0016773|[MF] phosphotransferase activity, alcohol group as acceptor	0.570276909083755	0.428904726197752	0.000598579918451496	0	0.000219784800041335
GO:0016774|[MF] phosphotransferase activity, carboxyl group as acceptor	0.923461730121633	0.0561643777657403	0.0182325378952193	0	0.00214135421740742
GO:0016775|[MF] phosphotransferase activity, nitrogenous group as acceptor	0.916273803653227	0.0778068330970713	0.000237329855940782	5.99672415657694e-17	0.00568203339376135
GO:0016776|[MF] phosphotransferase activity, phosphate group as acceptor	0.539145504318543	0.435819034951588	0.0249689232445204	1.03698154242448e-15	6.65374853480333e-05
GO:0016779|[MF] nucleotidyltransferase activity	0.734141784266167	0.231462296429635	0.00513995921790324	0.0274666475648573	0.00178931252143769
GO:0016780|[MF] phosphotransferase activity, for other substituted phosphate groups	0.872193695147998	0.097771048213854	0.0298846674324569	2.1714729257819e-14	0.000150589205669432
GO:0016783|[MF] sulfurtransferase activity	0.560144550376371	0.425181707028101	0.000109761599408593	0.0140876659535344	0.000476315042584959
GO:0016787|[MF] hydrolase activity	0.533211959177713	0.460105646772692	0.000196850334878649	0.00646805482129651	1.74888934206055e-05
GO:0016788|[MF] hydrolase activity, acting on ester bonds	0.710307601796146	0.273317143195539	0.00346459100224881	0.0106985081166378	0.00221215588942814
GO:0016790|[MF] thiolester hydrolase activity	0.661365474244633	0.337360655047845	0.0009921730782166	2.2974375875666e-18	0.000281697629305615
GO:0016791|[MF] phosphatase activity	0.424217093780671	0.55136333822619	0.0189601514261971	1.01882805780374e-14	0.00545941656693149
GO:0016798|[MF] hydrolase activity, acting on glycosyl bonds	0.97124601465046	0	0.00572265761474442	0	0.0230313277347959
