Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
RXN-11047|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-11063|(expasy) Methionine gamma-lyase [4.4.1.11]	0.633771586168264	0.287629967095642	0.0115786841971973	0.051613031999695	0.0154067305392017
RXN-11064|(expasy) Methionine gamma-lyase [4.4.1.11]	0.633771586168264	0.287629967095642	0.0115786841971973	0.051613031999695	0.0154067305392017
RXN-11065|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.421746836163068	0.541965785497304	0.0111719925246574	0.0191552146006085	0.00596017121436171
RXN-11070|(expasy) N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [2.4.1.289]	0.929512857810197	0	0.00809894291626635	0	0.0623881992735369
RXN-11078|(expasy) Decaprenyl-phosphate phosphoribosyltransferase [2.4.2.45]	0.858302835084339	0	0.0711862828167032	0	0.0705108820989577
RXN-11106|(expasy) D-arabitol-phosphate dehydrogenase [1.1.1.301]	0.534504002910239	0.391655494522611	0.0254175252707663	0.0201901903329397	0.028232786963444
RXN-11110|(expasy) Cycloisomaltooligosaccharide glucanotransferase [2.4.1.248]	0.684246280873291	0.27357649334147	0.000507052597534376	0.0416691669947796	1.00619292541552e-06
RXN-11136|(expasy) HslU--HslV peptidase [3.4.25.2]	0.622069369884824	0.362704012005943	0.0131521281065428	0	0.00207449000269082
RXN-11148|(expasy) Sortase B [3.4.22.71]	0.665562041909972	0.309779603674862	0.00615851806073863	0.0174175157132281	0.00108232064119915
RXN-11192|(expasy) Cocaine esterase [3.1.1.84]	0.607717809849001	0.29532528781139	0.00440393731115524	0.0913853050716702	0.00116765995678342
RXN-11209|(expasy) Dihydropyrimidine dehydrogenase (NADP(+)) [1.3.1.2]	0.401308312469866	0.588381381893561	0.0102860410236711	4.87349631494511e-15	2.42646128970133e-05
RXN-11211|(expasy) Dihydropyrimidinase [3.5.2.2]	0.979232972244109	0	0.0130771921618881	0.00249355666618401	0.0051962789278185
RXN-11213|(expasy) Methylmalonate-semialdehyde dehydrogenase (CoA acylating) [1.2.1.27]	0.649458053032269	0.275221632262307	0.00721054408227162	0.066581327760589	0.00152844286256306
RXN-11217|(expasy) Dihydropyrimidinase [3.5.2.2]	0.979232972244109	0	0.0130771921618881	0.00249355666618401	0.0051962789278185
RXN-11245|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-11246|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
RXN-1125|(expasy) Cinnamyl-alcohol dehydrogenase [1.1.1.195]	0.513662816490255	0.462868810629282	0.0231965466544876	3.49397044689044e-12	0.000271826222481898
RXN-11290|(expasy) Peptidoglycan-N-acetylglucosamine deacetylase [3.5.1.104]	0.858943864632881	0.106121820984197	0.0124191014478267	0.00958888675286722	0.0129263261822285
RXN-11291|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.694509842022607	0.297022647823461	6.6435969817159e-05	0.00801976958611159	0.000381304598002627
RXN-11295|(expasy) Lipid II:glycine glycyltransferase [2.3.2.16]	0.669287574886744	0.157805945738834	0.00860939214611452	0.125067769012421	0.0392293182158865
RXN-11298|(expasy) D-alanine--(R)-lactate ligase [6.1.2.1]	0.910402840719704	0.0501806833551653	0.009224647647603	0.0250140514995646	0.00517777677796319
RXN-11302|(metacyc) peptidoglycan transpeptidase (Gram-negative bacteria) [3.4.16.4]	0.421746836163068	0.541965785497304	0.0111719925246574	0.0191552146006085	0.00596017121436171
RXN-11310|(expasy) Lipid II:glycine glycyltransferase [2.3.2.16]	0.669287574886744	0.157805945738834	0.00860939214611452	0.125067769012421	0.0392293182158865
RXN-11319|(expasy) 2-iminoacetate synthase [4.1.99.19]	0.938391401451771	0	0.0483077597440063	0	0.0133008388042222
RXN-11322|(expasy) Pyridoxal 5-phosphate synthase (glutamine hydrolyzing) [4.3.3.6]	0.600518736055523	0.356446796501726	0.00438184582964081	0.0386108399012893	4.17817118210418e-05
RXN-11346|(expasy) acetylglucosaminyltransferase [2.4.1.227]	0.467163086654631	0.529706706537741	0.00312733075653306	1.22286837894723e-20	2.87605109473236e-06
RXN-11347|(expasy) Phospho-N-acetylmuramoyl-pentapeptide-transferase [2.7.8.13]	0.750493227578485	0.244525246124987	0.00493815500841267	1.99049542108514e-10	4.33710890663594e-05
RXN-11348|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.694509842022607	0.297022647823461	6.6435969817159e-05	0.00801976958611159	0.000381304598002627
RXN-11350|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.694509842022607	0.297022647823461	6.6435969817159e-05	0.00801976958611159	0.000381304598002627
RXN-11351|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.421746836163068	0.541965785497304	0.0111719925246574	0.0191552146006085	0.00596017121436171
RXN-11361|(expasy) Molybdopterin-synthase adenylyltransferase [2.7.7.80]	0.657407153288485	0.169811053798414	0.00963578077630779	0.108817784916482	0.0543282272203108
RXN-11363|(expasy) D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [2.7.7.71]	0.908097500532171	0.0532675198627873	0.00162842766001392	0.0348441935315378	0.00216235841348968
RXN-11396|(expasy) 8-oxo-dGTP diphosphatase [3.6.1.55]	0.677391670799431	0.319658906592068	3.83496189265349e-06	0.00212870411588726	0.00081688353072119
RXN-11455|(expasy) 8-oxoguanine deaminase [3.5.4.32]	0.964126019131118	0.00667737625475449	0.0230929832174852	0	0.00610362139664239
RXN-11474|(metacyc) 3-oxo-glutaryl-[acp] methyl ester synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-11475|(expasy) Malonyl-[acyl-carrier protein] O-methyltransferase [2.1.1.197]	0.749524625429277	0.223344663205307	0.0270267428915957	2.13510339334467e-15	0.000103968473817758
RXN-11476|(metacyc) 3-oxo-glutaryl-[acp] methyl ester reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-11477|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-11478|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-11479|(expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-11480|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-11481|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-11482|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-11484|(expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]	0.617077351250983	0.371502905260852	0.000319091646128228	0.0110392547190167	6.13971230209063e-05
RXN-11496|(expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]	0.506296374212195	0.458753843639698	0.000949543526783348	0.00945681431207228	0.0245434243092513
RXN-11496-YEAST|(expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]	0.506296374212195	0.458753843639698	0.000949543526783348	0.00945681431207228	0.0245434243092513
RXN-11501|(expasy) Alpha-galactosidase [3.2.1.22]	0.538328736673201	0.452290544810387	0.00799476326300234	2.88034434634926e-16	0.00138595525340947
RXN-11565|(expasy) Carboxynorspermidine synthase [1.5.1.43]	0.687561193014984	0.272437360133175	0.00169095817258693	0.0376303381587186	0.000680150520535547
RXN-11566|(metacyc) carboxyspermidine synthase [1.5.1.43]	0.687561193014984	0.272437360133175	0.00169095817258693	0.0376303381587186	0.000680150520535547
RXN-11573|(expasy) 23S rRNA (guanine(745)-N(1))-methyltransferase [2.1.1.187]	0.987933711090223	0	0.0113107537517537	0	0.000755535158023313
RXN-11574|(expasy) 23S rRNA (guanine(2445)-N(2))-methyltransferase [2.1.1.173]	0.715252965768682	0.197510204924662	0.00319780567840119	0.081011252882949	0.00302777074530558
RXN-11576|(expasy) 16S rRNA (guanine(1207)-N(2))-methyltransferase [2.1.1.172]	0.654747622334086	0.182423888964791	0.00280435754099648	0.125306776530814	0.0347173546293124
RXN-11578|(expasy) 16S rRNA (guanine(527)-N(7))-methyltransferase [2.1.1.170]	0.619501757244894	0.329541527040197	0.0462892629287328	0	0.00466745278617626
RXN-11586|(expasy) 23S rRNA (adenine(2503)-C(2))-methyltransferase [2.1.1.192]	0.772940380853389	0.224234975435856	0.0021394131110652	0	0.000685230599690206
RXN-11588|(expasy) 23S rRNA (guanosine(2251)-2-O)-methyltransferase [2.1.1.185]	0.741667490250357	0.237892570223166	0.0203751418491787	1.35641797662172e-13	6.47976771619386e-05
RXN-11591|(expasy) 16S rRNA (cytosine(967)-C(5))-methyltransferase [2.1.1.176]	0.378240925267422	0.610435433633194	0.0110751468675222	0	0.000248494231861948
RXN-11592|(expasy) 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase [2.1.1.177]	0.435200629443806	0.552311692488264	0.0111808534671677	6.78261264118053e-19	0.00130682460076203
RXN-11593|(expasy) 16S rRNA (cytosine(1407)-C(5))-methyltransferase [2.1.1.178]	0.75403861862087	0.125228800297573	0.0100067891814159	0.107937741225058	0.00278805067508193
RXN-11596|(expasy) 23S rRNA (adenine(1618)-N(6))-methyltransferase [2.1.1.181]	0.971770283899549	0	0.0191856475285651	0	0.00904406857188581
RXN-11598|(expasy) 16S rRNA (uracil(1498)-N(3))-methyltransferase [2.1.1.193]	0.593218044760869	0.402292344901992	0.00392387469101988	0	0.000565735646118718
RXN-11600|(expasy) 23S rRNA (uracil(747)-C(5))-methyltransferase [2.1.1.189]	0.576119362952113	0.307864882678297	0.00550918298660853	0.0767906417291449	0.0337159296538361
RXN-11601|(expasy) 23S rRNA (uracil(1939)-C(5))-methyltransferase [2.1.1.190]	0.643048140458352	0.355864365542474	0.000372356727613525	0	0.000715137271560742
RXN-11602|(expasy) 23S rRNA (cytosine(1962)-C(5))-methyltransferase [2.1.1.191]	0.829748729607488	0.138829330751622	0.0313999379151189	0	2.20017257703979e-05
RXN-11627|(expasy) Hyaluronan synthase [2.4.1.212]	0.892278882493159	0.0592015819473327	0.00640168258417896	0.0253478889842714	0.0167699639910577
RXN-11633|(expasy) 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase [2.1.1.182]	0.552876823406557	0.412705668001554	0.0330315327916527	8.39440490100285e-15	0.00138597580022798
RXN-11637|(expasy) 16S rRNA (cytidine(1402)-2-O)-methyltransferase [2.1.1.198]	0.56109230665645	0.433355864348286	0.0045997142859676	5.54948806412062e-15	0.000952114709290292
RXN-11638|(expasy) 16S rRNA (cytosine(1402)-N(4))-methyltransferase [2.1.1.199]	0.430629819907772	0.564076562170405	0.00527325924074093	9.27891997060463e-13	2.03586801538983e-05
RXN-11662|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-11691|(expasy) (2R)-sulfolactate sulfo-lyase [4.4.1.24]	0.912704766681241	0.0150549498002712	0.0581115978170769	1.3798486289755e-11	0.014128685687612
RXN-11715|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.431138624754888	0.533206586250678	0.00498611914983922	0.0301904355814295	0.000478234263165997
RXN-11737|(expasy) Aspartate transaminase [2.6.1.1]	0.471855377325322	0.471709411929301	0.00806599209501599	0.048216135476412	0.000153083173948917
RXN-11743|(metacyc) 5-deoxy-5-fluoroadenosine phosphorylase [2.4.2.1]	0.431138624754888	0.533206586250678	0.00498611914983922	0.0301904355814295	0.000478234263165997
RXN-11749|(expasy) Fluoroacetyl-CoA thioesterase [3.1.2.29]	0.978832426996469	0.00118884022696393	0.00038059181936522	7.77770171016187e-14	0.0195981409571241
RXN-11754|(expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]	0.599273378600932	0.368228402462982	0.0139264912679114	0.00816940281564524	0.0104023248525292
RXN-11758|(expasy) 3-demethylubiquinol 3-O-methyltransferase [2.1.1.64]	0.659255355168613	0.168386192739302	0.00775869250525375	0.114031867143158	0.0505678924436737
RXN-11791|(expasy) Undecaprenyl-phosphate glucose phosphotransferase [2.7.8.31]	0.699386499421961	0.29794105661241	0.00255964102812455	0	0.000112802937504693
RXN-11832|(expasy) AMBIGUOUS [2.7.4.14; 2.7.4.25]	0.517405895586109	0.471866811779625	0.00454698187417045	0	0.0061803107600954
RXN-11836|(expasy) 23S rRNA pseudouridine(2605) synthase [5.4.99.22]	0.635892614176395	0.318770671436289	0.0103290873647197	0.031364786406426	0.00364284061616987
RXN-11837|(expasy) 23S rRNA pseudouridine(1911/1915/1917) synthase [5.4.99.23]	0.949979745033635	0.0267383328058662	0.00721756580501836	0	0.0160643563554801
RXN-11838|(expasy) 23S rRNA pseudouridine(955/2504/2580) synthase [5.4.99.24]	0.988565005745262	0	0.00495920155544137	0	0.00647579269929698
RXN-11839|(expasy) tRNA pseudouridine(55) synthase [5.4.99.25]	0.790904513853399	0.197938417751865	0.0111151252797283	1.05772634944606e-11	4.19431044304146e-05
RXN-11840|(expasy) tRNA pseudouridine(65) synthase [5.4.99.26]	0.930085339577127	0.026675507991005	0.00619548954680571	1.2404034532255e-17	0.0370436628850627
RXN-11841|(expasy) tRNA pseudouridine(13) synthase [5.4.99.27]	0.479940825696124	0.509476886689774	0.0104308804358631	0	0.000151407178239075
RXN-11842|(expasy) tRNA pseudouridine(32) synthase [5.4.99.28]	0.746402962113178	0.219652820755996	0.000163470733890587	0.03273739672005	0.0010433496768853
RXN-11845|(expasy) 23S rRNA (uridine(2552)-2-O)-methyltransferase [2.1.1.166]	0.758262832882634	0.203864363490052	0.0364713200641809	0	0.00140148356313312
RXN-11860|(expasy) tRNA (cytidine(34)-2-O)-methyltransferase [2.1.1.207]	0.427466171979137	0.567885336266492	0.00458982989942067	0	5.8661854949846e-05
RXN-11865|(expasy) tRNA (cytidine(34)-2-O)-methyltransferase [2.1.1.207]	0.427466171979137	0.567885336266492	0.00458982989942067	0	5.8661854949846e-05
RXN-11891|(expasy) Protein O-GlcNAcase [3.2.1.169]	0.572555200633823	0.373640361552388	0.000880434693532085	0.00689064258690941	0.0460333605333482
RXN-11892|(expasy) Protein O-GlcNAcase [3.2.1.169]	0.572555200633823	0.373640361552388	0.000880434693532085	0.00689064258690941	0.0460333605333482
RXN-12014|(expasy) GPR endopeptidase [3.4.24.78]	0.699091677899694	0.292288839415055	0.00688396968399211	0.000258502681655852	0.00147701031960355
RXN-12078|(expasy) Aldose reductase [1.1.1.21]	0.704766109939366	0.26238861729409	0.0319467108647946	4.97804981044115e-14	0.000898561901699626
RXN-12086|(expasy) Triacylglycerol lipase [3.1.1.3]	0.506088702190677	0.443231721022645	0.0010673560614507	0.0454002401924129	0.00421198053281456
RXN-12088|(expasy) Alpha-galactosidase [3.2.1.22]	0.538328736673201	0.452290544810387	0.00799476326300234	2.88034434634926e-16	0.00138595525340947
RXN-12093|(expasy) 7-cyano-7-deazaguanine synthase [6.3.4.20]	0.995259659744513	0	3.99319785615929e-05	0	0.00470040827692564
RXN-12104|(expasy) Epoxyqueuosine reductase [1.17.99.6]	0.612823575920266	0.380105325927556	0.0030060773202364	0	0.0040650208319419
RXN-12124|(expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	0.999582880092255	6.79515785620789e-16	0.00010129586388163	6.78308113212057e-17	0.000315824043862493
RXN-12148|(expasy) Sulfoacetaldehyde reductase [1.1.1.313]	0.89470236081818	0.103150726490046	0.00209468500661395	4.46606972397981e-14	5.22276851149847e-05
RXN-12171|(expasy) Glycogen phosphorylase [2.4.1.1]	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
RXN-12173|(expasy) Rhamnogalacturonan endolyase [4.2.2.23]	0.689491361506722	0.272601033376604	0.019138492464963	0.0144216318711233	0.0043474807805873
RXN-12174|(expasy) Unsaturated rhamnogalacturonyl hydrolase [3.2.1.172]	0.79304208009489	0.167784941061676	0.0382347089159357	9.98866833641214e-13	0.00093826992649973
RXN-12177|(expasy) Unsaturated chondroitin disaccharide hydrolase [3.2.1.180]	0.663186797312372	0.305652841357282	0.0174895979694935	0.0104527060179669	0.00321805734288559
RXN-12178|(expasy) Gellan tetrasaccharide unsaturated glucuronosyl hydrolase [3.2.1.179]	0.875907103614991	0.0952220146583717	0.00779846156630132	0.000538958646096172	0.0205334615142396
RXN-12184|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
RXN-12193|(metacyc) 4-&alpha;-glucosyltransferase [2.4.1.25]	0.69390213892683	0.291864404059659	0.00543867376154149	0.0080040432516287	0.000790740000340989
RXN-12195|(expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	0.663772749333082	0.300182563309556	0.035975304053505	2.07248306910312e-14	6.93833038360032e-05
RXN-12196|(expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	0.663772749333082	0.300182563309556	0.035975304053505	2.07248306910312e-14	6.93833038360032e-05
RXN-12227|(expasy) 23S rRNA (uridine(2479)-2-O)-methyltransferase [2.1.1.208]	0.803707378478946	0.173816499445707	0.0221786956608666	0	0.000297426414480308
RXN-12238|(expasy) N,N-diacetyllegionaminate synthase [2.5.1.101]	0.827239126843125	0.143838580539126	0.01890505532872	0.00998500916067365	3.2228128355884e-05
RXN-12239|(expasy) CMP-N,N-diacetyllegionaminic acid synthase [2.7.7.82]	0.791495019587226	0.0570646508697782	0.0814384578030205	0.0083729048873127	0.0616289668526627
RXN-12252|(expasy) Carboxylesterase [3.1.1.1]	0.372275362162641	0.610432470275762	0.0162870942782592	0	0.00100507328333777
RXN-12270|(expasy) Gellan tetrasaccharide unsaturated glucuronosyl hydrolase [3.2.1.179]	0.875907103614991	0.0952220146583717	0.00779846156630132	0.000538958646096172	0.0205334615142396
RXN-12299|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.877644560514126	0.041287939847936	0.00780769116721567	5.10335036359204e-20	0.0732598084707223
RXN-12302|(expasy) Pullulanase [3.2.1.41]	0.792621457580198	0.111666836311049	0.0136646617028314	0.0803764618934487	0.00167058251247281
RXN-12303|(metacyc) NAD(P)H dehydrogenase (plastoquinone) [1.6.5.2]	0.753487114719041	0.147377207458301	2.71063188560797e-05	0.0953956105288811	0.00371296097492084
RXN-12345|(expasy) Chorismate dehydratase [4.2.1.151]	0.561014741310698	0.431052592892137	0.00783836125178012	0	9.43045453843446e-05
RXN-12366|(expasy) Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase [2.4.2.43]	0.65033642445803	0.286836597002711	0.0102647837585728	0.0314116097019005	0.0211505850787851
RXN-12367|(expasy) Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase [2.4.2.43]	0.65033642445803	0.286836597002711	0.0102647837585728	0.0314116097019005	0.0211505850787851
RXN-12391|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.69390213892683	0.291864404059659	0.00543867376154149	0.0080040432516287	0.000790740000340989
RXN-12392|(expasy) Glycogen phosphorylase [2.4.1.1]	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
RXN-12398|(metacyc) xyloglucan XXLG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.387633524826809	0.611813895164205	0.000222166634634728	0	0.000330413374350959
RXN-12399|(metacyc) xyloglucan XLXG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.387633524826809	0.611813895164205	0.000222166634634728	0	0.000330413374350959
RXN-12400|(metacyc) xyloglucan XLLG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.387633524826809	0.611813895164205	0.000222166634634728	0	0.000330413374350959
RXN-12402|(expasy) Alpha-D-xyloside xylohydrolase [3.2.1.177]	0.878234773102153	0.103335616728555	0.0151597775631473	2.25488461625039e-18	0.00326983260614529
RXN-1241|(expasy) Coniferyl-aldehyde dehydrogenase [1.2.1.68]	0.997590280677826	0	0.0018115352799452	0	0.000598184042228962
RXN-12430|(expasy) Phospholipase A(1) [3.1.1.32]	0.517557989623615	0.467258979357053	0.0149975076801915	0	0.000185523339140866
RXN-12444|(expasy) FMN reductase (NADPH) [1.5.1.38]	0.570556142051211	0.375854362706391	0.00078529213941827	0.0327936358771799	0.0200105672258001
RXN-12446|(expasy) Flavin reductase (NADH) [1.5.1.36]	0.594189083995727	0.374978773970701	0.0306203622471518	0	0.000211779786419785
RXN-12448|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-12456|(expasy) tRNA-dihydrouridine(20) synthase (NAD(P)(+)) [1.3.1.91]	0.684354309602038	0.30203621652627	0.00939387402821688	0.00289470334443896	0.00132089649903618
RXN-12458|(expasy) tRNA (guanine(37)-N(1))-methyltransferase [2.1.1.228]	0.905281857553078	0.04786158533094	0.0242692724930422	0.0211413181544313	0.00144596646850869
RXN-12460|(metacyc) L-asparaginyl-tRNAasn hydrolase [3.1.1.29]	0.656529600318864	0.324293590226524	0.0173437580603407	1.62261983877901e-12	0.00183305139264811
RXN-12463|(expasy) 23S rRNA (cytidine(1920)-2-O)-methyltransferase [2.1.1.226]	0.549439088177651	0.436798146834687	0.0137544704105209	1.00716594751008e-19	8.29457714156911e-06
RXN-12466|(expasy) tRNA (adenine(58)-N(1))-methyltransferase [2.1.1.220]	0.735661278680801	0.207134675885563	0.0533046661961598	6.66872275128226e-12	0.00389937923080765
RXN-12480|(expasy) tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase [2.1.1.223]	0.875667005664982	0.11830626927964	0.00602263684920404	1.70044725501296e-12	4.08820447353786e-06
RXN-12481|(expasy) Phosphoenolpyruvate carboxykinase (GTP) [4.1.1.32]	0.578480809648458	0.399341987528686	0.00878330744412226	8.42629783772409e-16	0.0133938953787329
RXN-12484|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.877644560514126	0.041287939847936	0.00780769116721567	5.10335036359204e-20	0.0732598084707223
RXN-12490|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-12515|(expasy) N(1)-aminopropylagmatine ureohydrolase [3.5.3.24]	0.94893144065792	0	0.0121139643560797	0	0.0389545949860004
RXN-12558|(metacyc) crotonyl-CoA reductase (NAD+) [1.3.1.44]	0.927392929447838	0.052253225427314	0.00920162794658777	0	0.0111522171782604
RXN-12559|(metacyc) trans-2-hexenoyl-CoA  reductase (NAD+) [1.3.1.44]	0.927392929447838	0.052253225427314	0.00920162794658777	0	0.0111522171782604
RXN-12561|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
RXN-12565|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.578337767702325	0.390863000320591	0.0307989510092373	0	2.8096784711232e-07
RXN-12567|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.990057321231615	7.91954256931332e-12	0.00668365158092729	7.10229283610759e-05	0.00318800425117662
RXN-12570|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-12575|(metacyc) all-trans retinyl-ester hydrolase [3.1.1.1]	0.372275362162641	0.610432470275762	0.0162870942782592	0	0.00100507328333777
RXN-12579|(expasy) Triacylglycerol lipase [3.1.1.3]	0.506088702190677	0.443231721022645	0.0010673560614507	0.0454002401924129	0.00421198053281456
RXN-12588|(expasy) Cysteine desulfurase [2.8.1.7]	0.331557661948893	0.656984001304545	0.0103043184609958	0	0.00115401828556645
RXN-12610|(expasy) Thiamine phosphate synthase [2.5.1.3]	0.812267590046648	0.18311548623361	0.0034580758558568	1.42939852752732e-12	0.00115884786245594
RXN-12611|(metacyc) thiamin phosphate synthase [2.5.1.3]	0.812267590046648	0.18311548623361	0.0034580758558568	1.42939852752732e-12	0.00115884786245594
RXN-12613|(expasy) Aminopyrimidine aminohydrolase [3.5.99.2]	0.734015089525811	0.250730941600077	0.0027973644448939	2.13071936856664e-10	0.0124566042161459
RXN-12625|(metacyc) N,N-diacetylchitobiose &beta;-N-acetylglucosaminidase [3.2.1.52]	0.938700221590943	0.0508700723407684	0.0049329638178812	0	0.00549674225040701
RXN-12626|(metacyc) chitotriose &beta;-N-acetylglucosaminidase [3.2.1.52]	0.938700221590943	0.0508700723407684	0.0049329638178812	0	0.00549674225040701
RXN-12627|(expasy) N,N-diacetylchitobiose phosphorylase [2.4.1.280]	0.885790009537795	0.112919105590116	0.000209746700300216	7.43123134015312e-15	0.00108113817178115
RXN-12690|(expasy) 3-oxosteroid 1-dehydrogenase [1.3.99.4]	0.936470583656859	0.0588350064117657	7.28040311339266e-06	0	0.00468712952826172
RXN-12705|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-12710|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
RXN-12714|(expasy) 3-oxosteroid 1-dehydrogenase [1.3.99.4]	0.936470583656859	0.0588350064117657	7.28040311339266e-06	0	0.00468712952826172
RXN-12720|(expasy) Sulfate adenylyltransferase [2.7.7.4]	0.67748803821958	0.277537481884165	0.0168845195124083	0.0280321704272895	5.77899565570643e-05
RXN-12726|(expasy) Cysteine synthase [2.5.1.47]	0.442234123773395	0.544080392487025	0.00633407754461416	1.79663111497557e-13	0.00735140619478571
RXN-12730|(expasy) 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [2.1.1.14]	0.554671184607616	0.41356108240632	0.0308809864926436	3.32600286175516e-12	0.000886746490095404
RXN-12741|(expasy) 3-oxosteroid 1-dehydrogenase [1.3.99.4]	0.936470583656859	0.0588350064117657	7.28040311339266e-06	0	0.00468712952826172
RXN-12750|(metacyc) 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase [1.1.1.35]	0.317361842148272	0.67219476175723	0.010033417055446	0	0.000409979039052477
RXN-12751|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
RXN-12752|(expasy) NAD(P)H-hydrate epimerase [5.1.99.6]	0.816455660187895	0.1637423931032	0.00711538526608724	0.00812831933014611	0.00455824211267156
RXN-12811|(expasy) dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase [2.6.1.90]	0.758167593000142	0.215871819595127	0.0257225875215595	0	0.000237999883171127
RXN-12819|(expasy) Diadenosine hexaphosphate hydrolase (ATP-forming) [3.6.1.61]	0.551916070222103	0.446686266495812	0.00123876856662184	1.07379276278796e-12	0.000158894714390327
