Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
GO:0008993|[MF] rhamnulokinase activity	0.834181220785511	0.0549755070593078	0.0636477767239998	0.0471954954311809	0
GO:0008994|[MF] rhamnulose-1-phosphate aldolase activity	0.781224905469805	0.174679266694695	0.00598418359492602	0.0381116442405742	0
GO:0008995|[MF] ribonuclease E activity	0.669582570778567	1.50436580002329e-06	0.184406938010803	0.14600898684483	0
GO:0008998|[MF] ribonucleoside-triphosphate reductase activity	0.867649827627537	0.115575167868062	0.00271632801430986	0.0140586764900911	0
GO:0009001|[MF] serine O-acetyltransferase activity	0.833115554561558	0.117916397539498	0.0152208390782752	0.0337472088206695	0
GO:0009002|[MF] serine-type D-Ala-D-Ala carboxypeptidase activity	0.953821695580101	0.0407232200006485	0.00421227887105978	0.00124280554819097	0
GO:0009007|[MF] site-specific DNA-methyltransferase (adenine-specific) activity	0.839745851050936	0.0195979026996857	0.084606382066272	0.0560498641831059	0
GO:0009011|[MF] starch synthase activity	0.918811437307722	0.0515406665243755	0.0143547193957594	0.0152931767721428	0
GO:0009012|[MF] aminoglycoside 3-adenylyltransferase activity	0.982611709217824	0.000781244080233073	0.0166032085780297	3.83812391347604e-06	0
GO:0009014|[MF] succinyl-diaminopimelate desuccinylase activity	0.768469866947664	0.0244280372108671	0.0612725088613847	0.00752038717539791	0.138309199804686
GO:0009018|[MF] sucrose phosphorylase activity	0.958983647021235	7.50040384542424e-07	0.0378388479533799	0.00317675498500028	0
GO:0009020|[MF] tRNA (guanosine-2-O-)-methyltransferase activity	0.971504528646656	0.00235913648353527	0.000652720828752937	0.0254836140410558	0
GO:0009022|[MF] tRNA nucleotidyltransferase activity	0.822440971833376	0.0947104242431265	0.0774862175595635	0.00536238636393384	0
GO:0009024|[MF] tagatose-6-phosphate kinase activity	0.978035883430797	0.0172739552772163	0.00428967912603187	0.00040048216595513	0
GO:0009026|[MF] tagaturonate reductase activity	0.947814102810777	0.0178225834662889	0.0173934892408121	0.0169698244821222	0
GO:0009029|[MF] tetraacyldisaccharide 4-kinase activity	0.98658667144291	0.00932131342683798	0.00408866651770825	3.34861254391917e-06	0
GO:0009030|[MF] thiamine-phosphate kinase activity	0.943491280716097	0.0329046229777688	0.021737992619103	0.00186610368703154	0
GO:0009034|[MF] tryptophanase activity	0.793374266718711	0.0743252287424791	0.105110253115741	0.0271902514230683	0
GO:0009035|[MF] Type I site-specific deoxyribonuclease activity	0.660414457479919	0.309057354481068	0.0109837813356483	0.019544406703365	0
GO:0009036|[MF] Type II site-specific deoxyribonuclease activity	0.860782340902754	0.0820715927800944	0.0526082230122904	0.00453784330486072	0
GO:0009037|[MF] tyrosine-based site-specific recombinase activity	0.77851022330627	0.057359559843976	0.120497703734464	0.0436325131152898	0
GO:0009039|[MF] urease activity	0.764289711812432	0.19640804699864	0.0388215243668313	0.000480716822097456	0
GO:0009044|[MF] xylan 1,4-beta-xylosidase activity	0.920283125678735	0.0626996321323165	0.0169369192616815	8.03229272669233e-05	0
GO:0009045|[MF] xylose isomerase activity	0.969739846818624	0.0195908906600347	0.000948373962581773	0.00972088855875921	0
GO:0009052|[BP] pentose-phosphate shunt, non-oxidative branch	0.800023372768842	0.023187947761858	0.0590011597806582	0.117787519688642	0
GO:0009055|[MF] electron carrier activity	0.842980520446125	0.0763954365483345	0.0322390676273957	0.0483849753781443	0
GO:0009058|[BP] biosynthetic process	0.906020210910539	0.0514774509120039	0.0292971591100804	0.0132051790673768	0
GO:0009060|[BP] aerobic respiration	0.716188029422213	0.118230237236115	0.0870120312720146	0.0785697020696575	0
GO:0009063|[BP] cellular amino acid catabolic process	0.998460879825916	0.000110131893862844	4.07726423040853e-05	0.00138821563791721	0
GO:0009067|[BP] aspartate family amino acid biosynthetic process	0.962485458390104	0.0103283584313066	4.95857605253205e-05	0.0185732716326577	0.00856332578540616
GO:0009072|[BP] aromatic amino acid family metabolic process	0.926856172209715	0.0366506351181792	0.0109836360301457	0.0255095566419602	0
GO:0009073|[BP] aromatic amino acid family biosynthetic process	0.876882760604871	0.070565518706551	0.0219940359288684	0.0305576847597097	0
GO:0009081|[BP] branched-chain amino acid metabolic process	0.844169497796084	0.0913779579849218	0.0121850291681877	0.041877056625356	0.0103904584254502
GO:0009082|[BP] branched-chain amino acid biosynthetic process	0.845585154178188	0.101060618826033	0.0174269094434905	0.0359273175522891	0
GO:0009086|[BP] methionine biosynthetic process	0.85174993434233	0.0795780595865658	0.0316571754972063	0.0370148305738978	0
GO:0009088|[BP] threonine biosynthetic process	0.87540407347427	0.0665468693038144	0.00651787239806056	0.0515311848238555	0
GO:0009089|[BP] lysine biosynthetic process via diaminopimelate	0.877553206353643	0.067306871496541	0.0310789579418733	0.024060964207943	0
GO:0009094|[BP] L-phenylalanine biosynthetic process	0.88495325443639	0.0843466067255497	0.00549455464890078	0.0252055841891599	0
GO:0009097|[BP] isoleucine biosynthetic process	0.841467742351396	0.0676918931770527	0.0205276768767235	0.0703126875948277	6.697983796471e-17
GO:0009098|[BP] leucine biosynthetic process	0.82038997394397	0.124265290443481	0.00884097776519638	0.0465037578473528	0
GO:0009099|[BP] valine biosynthetic process	0.858833470153698	0.0685249567621542	0.0224561801696207	0.0501853929145269	0
GO:0009102|[BP] biotin biosynthetic process	0.900620069405391	0.0223035688663422	0.0270514964497215	0.00277515713058171	0.0472497081479637
GO:0009103|[BP] lipopolysaccharide biosynthetic process	0.859691589465019	0.0885345710463374	0.00843060785496283	0.00351406263136207	0.0398291690023188
GO:0009107|[BP] lipoate biosynthetic process	0.939695107960892	0.00367269662593716	0.023662072244082	0.0329701231690887	0
GO:0009113|[BP] purine nucleobase biosynthetic process	0.93070244667403	0.0168840656690098	0.0150802577423195	0.0373332299146409	0
GO:0009116|[BP] nucleoside metabolic process	0.921735453535894	0.0424271736971182	0.0322254876013998	0.00361188516558806	0
GO:0009143|[BP] nucleoside triphosphate catabolic process	0.909389184101271	0.0476038809047807	0.0239286127713438	0.0190783222226042	0
GO:0009156|[BP] ribonucleoside monophosphate biosynthetic process	0.924003416442782	0.0391116204368643	0.0308763940879214	0.00600856903243223	0
GO:0009159|[BP] deoxyribonucleoside monophosphate catabolic process	0.772669183991015	0.0215103679980831	0.124649399622095	0.0811710483888065	0
GO:0009163|[BP] nucleoside biosynthetic process	0.836519433113358	0.132107796033209	0.0133042746458105	0.0180684962076221	0
GO:0009164|[BP] nucleoside catabolic process	0.943271928091587	0.0531207614315694	0.000796294409589127	0.00281101606725476	0
GO:0009165|[BP] nucleotide biosynthetic process	0.900519290026155	0.0107022574242623	0.0368446988899892	0.0214087590708738	0.0305249945887193
GO:0009166|[BP] nucleotide catabolic process	0.848348193811165	0.118308068532102	0.0231224189538544	0.0102213187028785	0
GO:0009186|[BP] deoxyribonucleoside diphosphate metabolic process	0.717029678073295	0.112926602435699	0.0873757039908662	0.0826680155001393	0
GO:0009190|[BP] cyclic nucleotide biosynthetic process	0.780364097220783	0.0873186720949755	0.127230255853909	0.00508697483033255	0
GO:0009214|[BP] cyclic nucleotide catabolic process	0.972039753094683	0.00135201082738025	0.0156529149886149	0.0109553210893218	0
GO:0009220|[BP] pyrimidine ribonucleotide biosynthetic process	0.869481738421553	0.0223189270421779	0.0131752259309832	0.0285722608592242	0.066451847746062
GO:0009225|[BP] nucleotide-sugar metabolic process	0.93505984370706	0.0513504304158912	0.00225719968489078	0.0113325261921575	0
GO:0009228|[BP] thiamine biosynthetic process	0.820675890951459	0.0856315080793384	0.0251748228513889	0.0685177781178132	0
GO:0009229|[BP] thiamine diphosphate biosynthetic process	0.857990652072564	0.0760597896574508	0.0151439013109461	0.0508056569590391	0
GO:0009231|[BP] riboflavin biosynthetic process	0.959961037670953	0.0261808711640795	0.00860508325050905	0.00525300791445845	0
GO:0009234|[BP] menaquinone biosynthetic process	0.951180017305345	0.0260413344273446	0.0152044264710662	0.0075742217962442	0
GO:0009236|[BP] cobalamin biosynthetic process	0.830015338078143	0.114618008064355	0.0182887027067142	0.0370779511507877	0
GO:0009244|[BP] lipopolysaccharide core region biosynthetic process	0.837878881401953	0.0249790679292334	0.0496311325699374	0.00922311504260602	0.0782878030562703
GO:0009245|[BP] lipid A biosynthetic process	0.926806564957598	3.44665485544699e-05	0.0730614224329673	9.7546060880423e-05	0
GO:0009249|[BP] protein lipoylation	0.929250757541052	0.0322105245567908	0.0368118818236881	0.00172683607846859	0
GO:0009252|[BP] peptidoglycan biosynthetic process	0.878221260596219	0.0815071946047539	0.0226984925120544	0.0175730522869727	0
GO:0009253|[BP] peptidoglycan catabolic process	0.909493650294664	0.025521691964202	0.00123688592346363	0.0637477718176706	0
GO:0009254|[BP] peptidoglycan turnover	0.974650750724696	0.000201268995896674	0.024170837319957	0.00097714295945056	0
GO:0009263|[BP] deoxyribonucleotide biosynthetic process	0.657240940693066	0.250174112083688	0.0655946490387254	0.0269902981845201	0
GO:0009264|[BP] deoxyribonucleotide catabolic process	0.986192535092887	0.00123454477184298	0.000112663717738414	0.012460256417532	0
GO:0009267|[BP] cellular response to starvation	0.670012679047771	0.172796644102575	0.0243032404699817	0.132887436379671	0
GO:0009274|[CC] peptidoglycan-based cell wall	0.920676216418887	0.00939812140801184	0.010591141119934	0.0456201697787508	0.0137143512744165
GO:0009276|[CC] Gram-negative-bacterium-type cell wall	0.926646792766919	0.0390979083345876	0.00755016363542619	0.0267051352630673	0
GO:0009279|[CC] cell outer membrane	0.937225515011375	0.00254200706616078	0.0456256363882529	1.40796397361303e-05	0.0145927618944756
GO:0009288|[CC] bacterial-type flagellum	0.915771894935392	0.0566180166423061	0.0131818593191206	0.0144282291031814	0
GO:0009291|[BP] unidirectional conjugation	0.834544324744729	0.112815607179407	0.0131951501573953	0.0394449179184688	0
GO:0009294|[BP] DNA mediated transformation	0.803096511485146	0.168411241756677	0.0283811944168508	0.000111052341326352	0
GO:0009295|[CC] nucleoid	0.834458714960064	0.114087162726511	0.0420199433753998	0.00943417893802529	0
GO:0009298|[BP] GDP-mannose biosynthetic process	0.761628246569975	0.0635508558119121	0.0155771610509594	0.159243736567153	0
GO:0009305|[BP] protein biotinylation	0.850402594945318	0.0853260417482012	0.0328083112458999	0.031463052060581	0
GO:0009306|[BP] protein secretion	0.817513648808612	0.0789620123843895	0.0365664032596944	0.0669579355473037	0
GO:0009307|[BP] DNA restriction-modification system	0.805904621545416	0.0880821149349247	0.0809669743038583	0.0250462892158014	0
GO:0009316|[CC] 3-isopropylmalate dehydratase complex	0.758313276452036	0.220671283700523	0.00124509768816039	0.01977034215928	0
GO:0009317|[CC] acetyl-CoA carboxylase complex	0.900837745691093	0.0288101986686012	1.46252238861647e-05	0.0184583989424472	0.0518790314739721
GO:0009318|[CC] exodeoxyribonuclease VII complex	0.856850661384194	0.122129919654434	0.0105648115619985	0.0104546073993739	0
GO:0009326|[CC] formate dehydrogenase complex	0.694461534727315	0.110745951390278	0.0969447482199406	0.0978477656624667	0
GO:0009331|[CC] glycerol-3-phosphate dehydrogenase complex	0.899833308212165	0.0105065486984585	0.0585628640950542	0.0310972789943221	0
GO:0009338|[CC] exodeoxyribonuclease V complex	0.894958910169919	0.0777895176406501	0.00546670902707528	0.0217848631623555	0
GO:0009341|[CC] beta-galactosidase complex	0.912164421551876	0.0763217608095762	0.00773471581589551	0.00377910182265271	0
GO:0009346|[CC] citrate lyase complex	0.729844050881403	0.0397989314720509	0.011759163149975	0.218597854496571	0
GO:0009347|[CC] aspartate carbamoyltransferase complex	0.543860678719105	0.081046236673879	0.281233489917559	0.0938595946894573	0
GO:0009349|[CC] riboflavin synthase complex	0.926332805000539	0.00273620509512767	0.0702021212295999	0.000728868674733008	0
GO:0009358|[CC] polyphosphate kinase complex	0.866028683865139	0.0755920299338556	0.0262701575135462	0.0321091286874592	0
GO:0009360|[CC] DNA polymerase III complex	0.907856464239772	0.0361487414943396	0.0492446761333541	0.00675011813253448	0
GO:0009372|[BP] quorum sensing	0.977963000696713	0.0152504211392176	0.00360300851814054	0.00318356964592871	0
GO:0009374|[MF] biotin binding	0.698709354468623	0.22009431063499	0.0788822210035248	0.0023141138928619	0
GO:0009375|[CC] ferredoxin hydrogenase complex	0.772973561534706	0.053507773438969	0.0841231145201585	0.0335331879089833	0.0558623625971836
GO:0009376|[CC] HslUV protease complex	0.827601133359911	0.0497350685937856	0.0444294798895178	0.0313205943902053	0.0469137237665803
GO:0009378|[MF] four-way junction helicase activity	0.858337746839058	0.0450947042285495	0.0584653315177409	0.0381022174146512	0
GO:0009379|[CC] Holliday junction helicase complex	0.831788288262377	0.0885312841307448	0.0574230583314432	0.0222573692754347	0
GO:0009380|[CC] excinuclease repair complex	0.852525180890645	0.085142925619757	0.0414930318988424	0.0208388615907556	0
GO:0009381|[MF] excinuclease ABC activity	0.831110024303978	0.111744803649211	0.0410830662566146	0.0160621057901965	0
GO:0009395|[BP] phospholipid catabolic process	0.744811554938398	0.0747297579017085	0.00059069105478878	0.0760010331456046	0.1038669629595
GO:0009396|[BP] folic acid-containing compound biosynthetic process	0.852601635160415	0.0526055159064578	0.0794070181773345	0.0153858307557932	0
GO:0009398|[BP] FMN biosynthetic process	0.832996830681562	0.120463963547872	0.00996690992815397	0.0365722958424125	0
GO:0009399|[BP] nitrogen fixation	0.906139435997384	0.0635522641855964	0.000723599882902912	0.0295846999341165	0
GO:0009401|[BP] phosphoenolpyruvate-dependent sugar phosphotransferase system	0.880542136182069	0.108159753461239	0.00804020335106398	0.00325790700562798	0
GO:0009403|[BP] toxin biosynthetic process	0.930548673893882	0.0662088936603311	0.00182729542469305	0.00141513702109364	0
GO:0009405|[BP] pathogenesis	0.987128737910402	0.00793615835559756	0.000393703935789388	0.00454139979821151	0
GO:0009408|[BP] response to heat	0.841632051432685	0.0539104094278679	0.0605599310973948	0.024205114573816	0.0196924934682361
GO:0009409|[BP] response to cold	0.962502854750562	0.0163806070776623	0.0208839094336623	0.000232628738113568	0
GO:0009420|[CC] bacterial-type flagellum filament	0.924021884413881	0.0579184004855514	0.00613936876475999	0.0119203463358075	0
GO:0009423|[BP] chorismate biosynthetic process	0.881412796337598	0.0715294691146695	0.0203121736794611	0.026745560868272	0
GO:0009424|[CC] bacterial-type flagellum hook	0.934170810725692	0.0513280030843022	0.00781613334675147	0.00668505284325487	0
GO:0009425|[CC] bacterial-type flagellum basal body	0.851832517529074	0.0792647173710875	0.0261703319242318	0.0427324331756067	0
GO:0009426|[CC] bacterial-type flagellum basal body, distal rod	0.744126645573399	0.117439858442743	0.017142971664809	0.121290524319049	0
GO:0009427|[CC] bacterial-type flagellum basal body, distal rod, L ring	0.79930643686818	0.127190405529307	0.0123881741136021	0.061114983488911	0
GO:0009428|[CC] bacterial-type flagellum basal body, distal rod, P ring	0.816795009897368	0.0617737497888374	0.0178675955171338	0.10356364479666	0
GO:0009431|[CC] bacterial-type flagellum basal body, MS ring	0.824610075149803	0.0670779760402125	0.0597801015889186	0.0344079581046118	0.0141238891164536
GO:0009432|[BP] SOS response	0.855109318610801	0.0870708152643949	0.0420726932295223	0.0157471728952821	0
GO:0009435|[BP] NAD biosynthetic process	0.954314732786667	0.000482649018340134	0.031108054156006	0.0140945640389871	0
GO:0009443|[BP] pyridoxal 5-phosphate salvage	0.985168388843559	0.0113974943449236	0.000208132449405889	0.0032259843621119	0
GO:0009446|[BP] putrescine biosynthetic process	0.949309840483658	0.0245872011083042	0.0125044554131479	0.0135985029948899	0
GO:0009451|[BP] RNA modification	0.885469556923694	0.068683196429707	0.0367967799965179	0.00905046665008147	0
GO:0009507|[CC] chloroplast	0.82928420439668	0.0162566464845816	0.0252934907545865	0.0547369744090885	0.074428683955063
GO:0009605|[BP] response to external stimulus	0.886959812957629	0.0964185929837199	0.0163227511384871	0.00029884292016365	0
GO:0009607|[BP] response to biotic stimulus	0.880843140482169	0.108297776584707	0.00872824839842564	0.00213083453469885	0
GO:0009636|[BP] response to toxic substance	0.866545466446486	2.52843206176897e-05	0.0211515209942798	0.112277728238617	0
GO:0009642|[BP] response to light intensity	0.934971519759554	0.0360647861372917	0.000113897498751708	0.0288497966044032	0
GO:0009678|[MF] hydrogen-translocating pyrophosphatase activity	0.790083455891391	0.0048190542704929	0.153306703942614	0.0517907858955021	0
GO:0009847|[BP] spore germination	0.888001689051222	0.082455736124854	0.0131237337122073	0.0164188411117169	0
GO:0009897|[CC] external side of plasma membrane	0.907752493335474	0.0669776323924254	0.013868292616414	0.0114015816556865	0
GO:0009898|[CC] cytoplasmic side of plasma membrane	0.984632157450282	0.00898994966075294	0.00426119140893108	0.00211670148003374	0
GO:0009976|[MF] tocopherol cyclase activity	0.707914893272411	0.126288816521808	0.0213097583544713	0.144486531851309	0
GO:0009982|[MF] pseudouridine synthase activity	0.866425117243836	0.0945430367010142	0.0295286127565092	0.0095032332986409	0
GO:0009986|[CC] cell surface	0.607120053992337	0.372516341452828	0.00970375734359081	0.010659847211244	0
GO:0010045|[BP] response to nickel cation	0.761293769501497	0.0675528125790374	0.0247227989834488	0.146430618936017	0
GO:0010124|[BP] phenylacetate catabolic process	0.851901460140393	0.127713846849093	0.00101152633571525	0.019373166674799	0
GO:0010133|[BP] proline catabolic process to glutamate	0.812340238073667	0.0138768453350234	0.11897838862641	0.0299263382928224	0.0248781896720773
GO:0010181|[MF] FMN binding	0.909889726716893	0.0723733245858061	0.00963652971242571	0.00810041898487568	0
GO:0010285|[MF] L,L-diaminopimelate aminotransferase activity	0.876169111186801	0.0781825040878813	0.0155611059693057	0.0300872787560122	0
GO:0010340|[MF] carboxyl-O-methyltransferase activity	0.79133100635639	0.087385894120846	0.0201320853725996	0.026716828271584	0.0744341858785802
GO:0010467|[BP] gene expression	0.940088373581995	0.0371472891511042	0.01625124348986	0.00651309377704095	0
GO:0010468|[BP] regulation of gene expression	0.913704668623879	0.00432856353695556	0.0743026932382144	0.00766407460095103	0
GO:0015031|[BP] protein transport	0.911075406407885	0.0355385404735782	0.051675840303882	0.00171021281465453	0
GO:0015035|[MF] protein disulfide oxidoreductase activity	0.962887336740507	0.0332172732354326	0.00218018819304981	0.00171520183101016	0
GO:0015036|[MF] disulfide oxidoreductase activity	0.797939322710527	0.000421254980037583	0.0718109124009153	0.12982850990852	0
GO:0015074|[BP] DNA integration	0.9525612126912	0.000290993553951607	0.0439770834945058	0.00317071026034221	0
GO:0015075|[MF] ion transmembrane transporter activity	0.982998425015945	0.0108493934634863	0.00606445502810848	8.77264924606832e-05	0
GO:0015078|[MF] hydrogen ion transmembrane transporter activity	0.859994887975377	0.116984755582456	0.0100392159830993	0.0129811404590683	0
GO:0015079|[MF] potassium ion transmembrane transporter activity	0.843586615947012	0.117542758400828	0.0385019673652887	0.000368658286871515	0
GO:0015081|[MF] sodium ion transmembrane transporter activity	0.886706579283615	0.0844182086639124	0.019191389392359	0.0096838226601139	0
GO:0015087|[MF] cobalt ion transmembrane transporter activity	0.757938408893655	0.0777027870042694	0.0618524501486475	0.102506353953428	0
GO:0015093|[MF] ferrous iron transmembrane transporter activity	0.888375929748467	0.0797822106723397	0.00965467125986957	0.0221871883193235	0
GO:0015095|[MF] magnesium ion transmembrane transporter activity	0.916913659457098	0.0222716766660135	0.0487483740985354	0.0120662897783527	0
GO:0015098|[MF] molybdate ion transmembrane transporter activity	0.677011595691159	0.114799612828884	0.105367279755733	0.102821511724224	0
GO:0015103|[MF] inorganic anion transmembrane transporter activity	0.846335963775237	0.00543750860180665	0.0151875262469019	0.0910570371869364	0.0419819641891181
GO:0015105|[MF] arsenite transmembrane transporter activity	0.70472236501477	0.0759747683335799	0.0174177098604265	0.0547891442711527	0.147096012520071
GO:0015109|[MF] chromate transmembrane transporter activity	0.90729042226967	0.0116481093817104	0.0119723843287712	0.069089084019848	0
GO:0015128|[MF] gluconate transmembrane transporter activity	0.861700567959103	0.122146336001185	0.000218102933191666	0.01593499310652	0
GO:0015129|[MF] lactate transmembrane transporter activity	0.869543212253355	0.111536777692261	0.000469402827599823	0.0184506072267848	0
GO:0015137|[MF] citrate transmembrane transporter activity	0.881690994804169	0.0710451981669595	0.00240886849507404	0.0448549385337973	0
GO:0015144|[MF] carbohydrate transmembrane transporter activity	0.822673704897915	0.0119262027109238	0.0614569449573829	0.103943147433779	0
GO:0015150|[MF] fucose transmembrane transporter activity	0.871536216852744	0.0801070198558447	0.00415234952794191	0.0442044137634697	0
GO:0015153|[MF] rhamnose transmembrane transporter activity	0.933397531040032	0.0012868474264318	0.0141698805464789	0.0511457409870576	0
GO:0015159|[MF] polysaccharide transmembrane transporter activity	0.961684264970836	0.0134365483083048	0.0133233405840051	0.0115558461368539	0
GO:0015169|[MF] glycerol-3-phosphate transmembrane transporter activity	0.709161154702602	0.095162619061713	0.120915220435475	0.07476100580021	0
GO:0015171|[MF] amino acid transmembrane transporter activity	0.776875943446501	0.0310167252662661	0.150136900889337	0.0419704303978957	0
GO:0015197|[MF] peptide transporter activity	0.92037231938259	0.00141579451196502	0.00311321267765355	0.0750986734277913	0
GO:0015204|[MF] urea transmembrane transporter activity	0.798615970058452	0.116483380936613	0.0426095027988445	0.0422911462060911	0
GO:0015221|[MF] lipopolysaccharide transmembrane transporter activity	0.901787556770915	0.00494131391965654	0.0651149482679326	0.0281561810414955	0
GO:0015225|[MF] biotin transporter activity	0.880091167796155	0.0753103914434775	0.0217835404605138	0.0228149002998538	0
GO:0015232|[MF] heme transporter activity	0.704506983692036	0.0960608979004467	0.0995209969431057	0.0999111214644117	0
GO:0015234|[MF] thiamine transmembrane transporter activity	0.936876540762777	0.0607044105116547	0.000897049148450218	0.00152199957711813	0
GO:0015238|[MF] drug transmembrane transporter activity	0.897444748492822	0.0731168191857106	0.00475220929850608	0.0246862230229615	0
GO:0015288|[MF] porin activity	0.841463879675439	0.000457784782353948	0.0733685148072717	0.0847098207349355	0
GO:0015297|[MF] antiporter activity	0.897903458850816	0.0730530291372663	0.00507407496942726	0.0239694370424908	0
GO:0015299|[MF] solute:proton antiporter activity	0.807361859585639	0.0223388667625843	0.138510197748382	0.00327625286398834	0.0285128230394058
GO:0015307|[MF] drug:proton antiporter activity	0.83787549316089	2.03312887558701e-05	0.0693513366623472	0.0164067570825403	0.0763460818054668
GO:0015321|[MF] sodium-dependent phosphate transmembrane transporter activity	0.871923655384781	0.065649603889389	0.0456108622668005	0.0168158784590294	0
GO:0015343|[MF] siderophore transmembrane transporter activity	0.902833979511586	0.0800405841010338	1.60497845734154e-05	0.0171093866028064	0
GO:0015385|[MF] sodium:proton antiporter activity	0.751553502636008	0.0769572715785169	0.0845683787131061	0.0869208470723686	0
GO:0015407|[MF] monosaccharide-transporting ATPase activity	0.95334354310922	0.00192059099893483	0.00440644728676601	0.0403294186050787	0
GO:0015412|[MF] molybdate transmembrane-transporting ATPase activity	0.749945238941833	0.191646304344546	0.0194059805477785	0.0151460987101884	0.0238563774556545
GO:0015413|[MF] nickel-transporting ATPase activity	0.863282088600733	0.0434654914427472	0.0234086177439411	0.00371633645195023	0.0661274657606283
GO:0015415|[MF] phosphate ion transmembrane-transporting ATPase activity	0.820572438192748	0.132843755774587	0.0117446955146095	0.0348391105180557	0
GO:0015416|[MF] organic phosphonate transmembrane-transporting ATPase activity	0.881443801650226	0.00143685406021845	0.00731422275753781	0.0318371477975808	0.0779679737344369
GO:0015417|[MF] polyamine-transporting ATPase activity	0.827716134004137	0.0454854089997268	0.0301829015435797	0.0966155554525565	0
GO:0015419|[MF] sulfate transmembrane-transporting ATPase activity	0.92777641744575	0.0143934560726221	0.00140760407622108	0.0564225224054066	0
GO:0015420|[MF] cobalamin-transporting ATPase activity	0.839625861681989	0.118031725256222	0.00987689433037605	0.0324655187314124	0
GO:0015424|[MF] amino acid-transporting ATPase activity	0.823082973752586	0.0849285771710394	0.0182703986889476	0.0737180503874268	0
GO:0015450|[MF] P-P-bond-hydrolysis-driven protein transmembrane transporter activity	0.900420741883101	0.0356259203038608	0.0309761949507818	0.0329771428622563	0
GO:0015496|[MF] putrescine:ornithine antiporter activity	0.890086629098668	1.27413861468269e-06	0.0509507996748586	0.0589612970878587	0
GO:0015501|[MF] glutamate:sodium symporter activity	0.86113788609686	0.0512137992033302	0.0136736778055735	0.0283261665262872	0.0456484703679492
GO:0015556|[MF] C4-dicarboxylate transmembrane transporter activity	0.80292351655308	0.0226294250568109	0.144879770100896	0.0295672882892132	0
GO:0015558|[MF] p-aminobenzoyl-glutamate uptake transmembrane transporter activity	0.672093928365337	0.150719742183208	0.0106811491092946	0.166505180342161	0
GO:0015565|[MF] threonine efflux transmembrane transporter activity	0.828562071510462	0.0845163647870063	0.00131395176913376	0.0113278326092555	0.0742797793241426
GO:0015572|[MF] N-acetylglucosamine transmembrane transporter activity	0.934073130846175	0.0647274714654464	0.000948426239773538	0.00025097144860516	0
GO:0015574|[MF] trehalose transmembrane transporter activity	0.877712358298598	0.0861235309688738	0.0344396075065407	0.00172450322598714	0
GO:0015577|[MF] galactitol transmembrane transporter activity	0.803272407872336	0.164843215391074	0.00229455400148289	0.029589822735108	0
GO:0015591|[MF] D-ribose transmembrane transporter activity	0.594153927488331	0.0437093830285623	0.0138173367769497	0.0214546621217846	0.326864690584372
GO:0015594|[MF] putrescine-importing ATPase activity	0.840143707282051	0.116865606579408	0.0034886157713409	0.0395020703671997	0
GO:0015595|[MF] spermidine-importing ATPase activity	0.840143707282051	0.116865606579408	0.0034886157713409	0.0395020703671997	0
GO:0015604|[MF] organic phosphonate transmembrane transporter activity	0.922984990864883	0.0297035811246087	5.22856753954038e-05	0.0472591423351129	0
GO:0015612|[MF] L-arabinose-importing ATPase activity	0.76195216504867	0.173372594490077	0.0311446102753984	0.0335306301858547	0
GO:0015623|[MF] iron-chelate-transporting ATPase activity	0.805770674470163	0.116164591206997	0.0376491070008722	0.0404156273219683	0
GO:0015627|[CC] type II protein secretion system complex	0.729061444075524	0.103357964520931	0.0872772419425435	0.0803033494610016	0
GO:0015628|[BP] protein secretion by the type II secretion system	0.729061444075524	0.103357964520931	0.0872772419425435	0.0803033494610016	0
GO:0015643|[MF] toxic substance binding	0.990908432647366	0.00683663112233101	3.12610807654277e-05	0.00222367514953799	0
GO:0015648|[MF] lipid-linked peptidoglycan transporter activity	0.747005210471743	0.083845364717702	0.0620655736333759	0.10708385117718	0
GO:0015649|[MF] 2-keto-3-deoxygluconate:proton symporter activity	0.831137929381403	0.139304370070891	0.0120095365824719	0.0175481639652342	0
GO:0015655|[MF] alanine:sodium symporter activity	0.829847262581918	0.0868833102251548	0.0327310162518157	0.0505384109411118	0
GO:0015658|[MF] branched-chain amino acid transmembrane transporter activity	0.780624094788407	0.0881395925283439	0.00589302330264904	0.1253432893806	0
GO:0015667|[MF] site-specific DNA-methyltransferase (cytosine-N4-specific) activity	0.86184179519547	0.0879670063440019	0.0354050374094386	0.0147861610510898	0
GO:0015668|[MF] Type III site-specific deoxyribonuclease activity	0.98925011888617	0.00704518979517852	0.00193688407925543	0.00176780723939649	0
GO:0015675|[BP] nickel cation transport	0.843155551965187	0.029483682424609	0.0348369147082816	0.0200983566577112	0.0724254942442115
GO:0015693|[BP] magnesium ion transport	0.916913659457098	0.0222716766660135	0.0487483740985354	0.0120662897783527	0
GO:0015700|[BP] arsenite transport	0.70472236501477	0.0759747683335799	0.0174177098604265	0.0547891442711527	0.147096012520071
GO:0015794|[BP] glycerol-3-phosphate transport	0.744095775045248	0.173367935821727	0.00653105351109435	0.0760052356219304	0
GO:0015821|[BP] methionine transport	0.979112940842365	0.00535982328539868	0.00268609440089907	0.0128411414713368	0
GO:0015833|[BP] peptide transport	0.889258934844433	0.0583036972051928	0.00682309178593158	0.0456142761644423	0
