Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
RXN-11749|(expasy) Fluoroacetyl-CoA thioesterase [3.1.2.29]	0.959777497689991	0.00714775875748235	0.00321372139584078	0.0298610221566859	0
RXN-11754|(expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]	0.732330789517842	0.166495080816848	0.00927372425766298	0.0741905152078386	0.0177098901998079
RXN-11758|(expasy) 3-demethylubiquinol 3-O-methyltransferase [2.1.1.64]	0.745679050571403	0.0686855654609323	0.0606083860788308	0.107605263026026	0.0174217348628078
RXN-11791|(expasy) Undecaprenyl-phosphate glucose phosphotransferase [2.7.8.31]	0.831227944984249	0.0948101372108319	0.044351910044855	0.0296100077600638	0
RXN-11832|(expasy) AMBIGUOUS [2.7.4.14; 2.7.4.25]	0.882584559321145	0.0842598193614967	0.0154023134733854	0.0177533078439727	0
RXN-11837|(expasy) 23S rRNA pseudouridine(1911/1915/1917) synthase [5.4.99.23]	0.70412955662255	0.0169794883991372	0.121989110012801	0.156901844965512	0
RXN-11838|(expasy) 23S rRNA pseudouridine(955/2504/2580) synthase [5.4.99.24]	0.983236239272802	4.09521522812322e-06	0.0120395786199682	0.00472008689200155	0
RXN-11839|(expasy) tRNA pseudouridine(55) synthase [5.4.99.25]	0.810686766896277	0.185902351239233	0.000308838720243917	0.0031020431442461	0
RXN-11840|(expasy) tRNA pseudouridine(65) synthase [5.4.99.26]	0.90976135093683	0.00039238785596231	0.0622546060801866	0.0275916551270207	0
RXN-11841|(expasy) tRNA pseudouridine(13) synthase [5.4.99.27]	0.832782099229247	0.0504447923332378	0.01610717492129	0.094174190145858	0.00649174337036723
RXN-11842|(expasy) tRNA pseudouridine(32) synthase [5.4.99.28]	0.869138905674348	0.014206305258062	0.000213269727332061	0.0185249453799288	0.0979165739603292
RXN-11845|(expasy) 23S rRNA (uridine(2552)-2-O)-methyltransferase [2.1.1.166]	0.824136293263248	0.00356081607719665	0.00688960099935425	0.140609916432614	0.0248033732275869
RXN-11860|(expasy) tRNA (cytidine(34)-2-O)-methyltransferase [2.1.1.207]	0.898623056943887	0.0603152803479606	0.0362071858259103	0.00485447688224244	0
RXN-11865|(expasy) tRNA (cytidine(34)-2-O)-methyltransferase [2.1.1.207]	0.898623056943887	0.0603152803479606	0.0362071858259103	0.00485447688224244	0
RXN-11891|(expasy) Protein O-GlcNAcase [3.2.1.169]	0.952304877209519	0.000652953760234473	0.0461329795703028	0.000909189459944125	0
RXN-11892|(expasy) Protein O-GlcNAcase [3.2.1.169]	0.952304877209519	0.000652953760234473	0.0461329795703028	0.000909189459944125	0
RXN-12014|(expasy) GPR endopeptidase [3.4.24.78]	0.887510011488059	0.0808789302560646	0.0309190115447902	0.000692046711085742	0
RXN-12078|(expasy) Aldose reductase [1.1.1.21]	0.82302271508094	0.00539707885028986	0.165872377812899	0.00570782825587171	0
RXN-12086|(expasy) Triacylglycerol lipase [3.1.1.3]	0.959769826230757	0.0346848939281498	0.00535034665839421	0.000194933182699261	9.96335839020621e-18
RXN-12088|(expasy) Alpha-galactosidase [3.2.1.22]	0.831457094471808	0.106868592254259	0.0615703819635274	0.000103931310406254	0
RXN-12093|(expasy) 7-cyano-7-deazaguanine synthase [6.3.4.20]	0.82471633189956	0.152023516344676	0.0110659561317573	0.0121941956240065	0
RXN-12104|(expasy) Epoxyqueuosine reductase [1.17.99.6]	0.81979018388751	0.126379099791553	0.00371631478548786	0.00415868652932808	0.0459557150061219
RXN-12124|(expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	0.726547770439069	0.00705250763905963	0.129268511331371	0.0118126311968585	0.125318579393642
RXN-12171|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-12174|(expasy) Unsaturated rhamnogalacturonyl hydrolase [3.2.1.172]	0.81485577380145	0.132646938690219	9.16991472035832e-05	0.0524055883611267	0
RXN-12178|(expasy) Gellan tetrasaccharide unsaturated glucuronosyl hydrolase [3.2.1.179]	0.912884255814122	0.00901891316400445	0.0387420947499744	0.0172402178938068	0.0221145183780926
RXN-12184|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-12193|(metacyc) 4-&alpha;-glucosyltransferase [2.4.1.25]	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
RXN-12195|(expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	0.962578423620929	0.00691074379238411	0.0206705104761876	0.00984032211049938	0
RXN-12196|(expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	0.962578423620929	0.00691074379238411	0.0206705104761876	0.00984032211049938	0
RXN-12227|(expasy) 23S rRNA (uridine(2479)-2-O)-methyltransferase [2.1.1.208]	0.906757724457906	0.0116479008302215	0.00293376485936486	3.92480865235864e-06	0.0786566850438558
RXN-12252|(expasy) Carboxylesterase [3.1.1.1]	0.846554420719331	1.41233005336762e-05	0.071659336326938	0.0817721196531976	0
RXN-12270|(expasy) Gellan tetrasaccharide unsaturated glucuronosyl hydrolase [3.2.1.179]	0.912884255814122	0.00901891316400445	0.0387420947499744	0.0172402178938068	0.0221145183780926
RXN-12299|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.881587761454036	0.00233758199596463	0.111747907347448	0.00432674920255126	0
RXN-12302|(expasy) Pullulanase [3.2.1.41]	0.906832460936012	0.0311599635943851	0.00825160991387152	0.00102806380157088	0.0527279017541609
RXN-12345|(expasy) Chorismate dehydratase [4.2.1.151]	0.812107831149938	0.0619094872963605	0.0640539101543613	0.06192877139934	0
RXN-12366|(expasy) Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase [2.4.2.43]	0.836202289644652	0.08814223969423	0.0688167311028992	0.00374476442104379	0.00309397513717534
RXN-12367|(expasy) Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase [2.4.2.43]	0.836202289644652	0.08814223969423	0.0688167311028992	0.00374476442104379	0.00309397513717534
RXN-12391|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
RXN-12392|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-12398|(metacyc) xyloglucan XXLG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.966463119691558	0.00505843562733602	0.0251697591658013	0.00330868551530454	0
RXN-12399|(metacyc) xyloglucan XLXG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.966463119691558	0.00505843562733602	0.0251697591658013	0.00330868551530454	0
RXN-12400|(metacyc) xyloglucan XLLG oligosaccharide &beta;-galactosidase [3.2.1.23]	0.966463119691558	0.00505843562733602	0.0251697591658013	0.00330868551530454	0
RXN-12402|(expasy) Alpha-D-xyloside xylohydrolase [3.2.1.177]	0.887610728598153	0.00186229989990281	0.0195894752369539	0.00038377938925005	0.09055371687574
RXN-1241|(expasy) Coniferyl-aldehyde dehydrogenase [1.2.1.68]	0.898345733147104	0.0549890485718518	0.0449756308980167	0.00168958738302776	0
RXN-12430|(expasy) Phospholipase A(1) [3.1.1.32]	0.791886208119287	0.0285324460780834	0.00619875780457741	0.040801460558299	0.132581127439753
RXN-12444|(expasy) FMN reductase (NADPH) [1.5.1.38]	0.921904756223123	0.0635719432361504	0.0128905314551745	0.00163276908555167	0
RXN-12446|(expasy) Flavin reductase (NADH) [1.5.1.36]	0.829890918345028	0.000108203788854314	0.0205308087533991	0.0648994230619127	0.0845706460508062
RXN-12448|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-12456|(expasy) tRNA-dihydrouridine(20) synthase (NAD(P)(+)) [1.3.1.91]	0.636625005881245	0.36188867678062	0.000103988192800849	0.00138232914533332	0
RXN-12458|(expasy) tRNA (guanine(37)-N(1))-methyltransferase [2.1.1.228]	0.661667508954164	0.337168120447164	0.000927122098250271	0.000237248500421428	0
RXN-12460|(metacyc) L-asparaginyl-tRNAasn hydrolase [3.1.1.29]	0.577782438303652	0.392454480991779	0.0110032686166452	0.0187598120879238	0
RXN-12463|(expasy) 23S rRNA (cytidine(1920)-2-O)-methyltransferase [2.1.1.226]	0.848708307777667	0.0525836171273491	0.0877153670263425	0.0109927080686412	0
RXN-12466|(expasy) tRNA (adenine(58)-N(1))-methyltransferase [2.1.1.220]	0.725793792343942	0.126038355222254	0.0880523486709048	0.0601155037628989	0
RXN-12480|(expasy) tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase [2.1.1.223]	0.897272920054015	0.0752949529844375	0.000138052825942661	0.0272940741356045	0
RXN-12481|(expasy) Phosphoenolpyruvate carboxykinase (GTP) [4.1.1.32]	0.739836487685513	0.0404144036834064	0.00554496325673193	0.0117466256743669	0.202457519699982
RXN-12484|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.881587761454036	0.00233758199596463	0.111747907347448	0.00432674920255126	0
RXN-12490|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-12515|(expasy) N(1)-aminopropylagmatine ureohydrolase [3.5.3.24]	0.797299644329795	0.0955608110118893	0.0729437621791771	0.0341957824791386	0
RXN-12561|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-12565|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.79269444720228	0.201864984050683	0.00220210337317939	0.00323846537385776	0
RXN-12567|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-12570|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-12575|(metacyc) all-trans retinyl-ester hydrolase [3.1.1.1]	0.846554420719331	1.41233005336762e-05	0.071659336326938	0.0817721196531976	0
RXN-12579|(expasy) Triacylglycerol lipase [3.1.1.3]	0.959769826230757	0.0346848939281498	0.00535034665839421	0.000194933182699261	9.96335839020621e-18
RXN-12588|(expasy) Cysteine desulfurase [2.8.1.7]	0.879938652676833	0.107094775788428	0.00350097306924253	0.00946559846549635	0
RXN-12610|(expasy) Thiamine phosphate synthase [2.5.1.3]	0.767177616762056	0.090174040523631	0.054423892206745	0.0499804506665975	0.0382439998409702
RXN-12611|(metacyc) thiamin phosphate synthase [2.5.1.3]	0.767177616762056	0.090174040523631	0.054423892206745	0.0499804506665975	0.0382439998409702
RXN-12613|(expasy) Aminopyrimidine aminohydrolase [3.5.99.2]	0.72146356366094	0.119891122492786	0.141386685979198	0.0172586278670759	0
RXN-12625|(metacyc) N,N-diacetylchitobiose &beta;-N-acetylglucosaminidase [3.2.1.52]	0.824784806831469	0.172494572017526	0.00265564907976506	6.4972071240248e-05	0
RXN-12626|(metacyc) chitotriose &beta;-N-acetylglucosaminidase [3.2.1.52]	0.824784806831469	0.172494572017526	0.00265564907976506	6.4972071240248e-05	0
RXN-12627|(expasy) N,N-diacetylchitobiose phosphorylase [2.4.1.280]	0.845143759953691	0.0834768564704088	0.00163180509260284	0.0697475784832974	0
RXN-12705|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-12710|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-12720|(expasy) Sulfate adenylyltransferase [2.7.7.4]	0.837171653436887	0.0753309372965306	0.0685462085171649	0.0189512007494178	0
RXN-12726|(expasy) Cysteine synthase [2.5.1.47]	0.83749744554326	0.088590765016532	0.0660172716961278	0.00789451774408065	0
RXN-12730|(expasy) 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [2.1.1.14]	0.760909798592693	0.0105097584438782	0.118714653888954	0.109865789074475	0
RXN-12750|(metacyc) 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-12751|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-12752|(expasy) NAD(P)H-hydrate epimerase [5.1.99.6]	0.738769089137591	0.254609528570906	0.000655051800463594	0.00596633049103878	0
RXN-12819|(expasy) Diadenosine hexaphosphate hydrolase (ATP-forming) [3.6.1.61]	0.863209113833252	0.00256121838510194	0.0120884505732957	0.12214121720835	0
RXN-12820|(expasy) Diadenosine hexaphosphate hydrolase (ATP-forming) [3.6.1.61]	0.863209113833252	0.00256121838510194	0.0120884505732957	0.12214121720835	0
RXN-12977|(expasy) 4-O-beta-D-mannosyl-D-glucose phosphorylase [2.4.1.281]	0.945920184255922	0.0239739450236034	0.000460104539074998	0.0296457661814	0
RXN-12978|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-13008|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-13009|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-13037|(metacyc) octanoyl:GcvH transferase [2.3.1.181]	0.905808648106807	0.0681511512454691	0.0240765206252131	0.00196368002251071	0
RXN-13141|(expasy) ADP-dependent NAD(P)H-hydrate dehydratase [4.2.1.136]	0.728345785313703	0.265704903981569	0.00456318974708806	0.00138612095764005	0
RXN-13142|(expasy) NAD(P)H-hydrate epimerase [5.1.99.6]	0.738769089137591	0.254609528570906	0.000655051800463594	0.00596633049103878	0
RXN-13158|(expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	0.808248117374976	0.167083806487942	0.0245095954185047	0.00015848071857675	0
RXN-13163|(expasy) 3-isopropylmalate dehydratase [4.2.1.33]	0.916689107861776	0.0382027245163821	0.0451074774544368	6.90167405547154e-07	0
RXN-13179|(expasy) 4-hydroxythreonine-4-phosphate dehydrogenase [1.1.1.262]	0.890689337899317	0.0126688458548872	0.00168961947245775	3.88283646070595e-05	0.0949133684087306
RXN-13191|(expasy) Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [1.14.13.81]	0.836612126019837	0.059235876248387	0.0826746585231843	0.0214773392085914	0
RXN-13198|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-13277|(expasy) GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase [2.4.1.293]	0.890395998087528	0.0822406735322678	0.0116706790467598	0.0156926493334442	0
RXN-13290|(metacyc) 15-tetracosenoate&mdash;CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-13313|(expasy) Phosphatidylglycerophosphatase [3.1.3.27]	0.751510681979212	0.153326867363327	0.0414599460169349	0.0537025046405267	0
RXN-13403|(expasy) Uroporphyrinogen-III C-methyltransferase [2.1.1.107]	0.858508140427114	0.0582804177187848	0.051669737653042	0.0315417042010592	0
RXN-13404|(expasy) Glycine/sarcosine N-methyltransferase [2.1.1.156]	0.675608120098707	0.109479516623601	0.195381502449806	0.0195308608278856	0
RXN-13449|(expasy) Short-chain acyl-CoA dehydrogenase [1.3.8.1]	0.938402725189547	0.0286933041639427	0.000555546720593298	0.0323484239259167	0
RXN-13482|(expasy) Ornithine carbamoyltransferase [2.1.3.3]	0.813647113426923	0.0786281641111683	0.0753278577946193	0.0323968646672892	0
RXN-13596|(expasy) UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [2.6.1.98]	0.885263024985788	0.112282801374163	3.57631329179649e-06	0.0024505973267568	0
RXN-13602|(metacyc) linustatin &beta;-diglucosidase [3.2.1.21]	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
RXN-13603|(metacyc) neolinustatin &beta;-diglucosidase [3.2.1.21]	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
RXN-13614|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-13616|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-13617|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-13671|(expasy) Acetaldehyde dehydrogenase (acetylating) [1.2.1.10]	0.76925503999899	0.0313733901375714	0.188266108366003	0.0111054614974349	0
RXN-13682|(expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	0.726547770439069	0.00705250763905963	0.129268511331371	0.0118126311968585	0.125318579393642
RXN-13697|(expasy) Aspartate transaminase [2.6.1.1]	0.812558372841265	0.181297146019815	0.0059549390072022	0.000189542131717936	0
RXN-13719|(metacyc) (R)-2-hydroxybutanoate dehydrogenase (NADP+) [1.1.1.272]	0.952654178219158	5.48671343052521e-05	0.0354195503596837	0.0118714042868534	0
RXN-13756|(expasy) ([Pyruvate, phosphate dikinase] phosphate) phosphotransferase [2.7.4.27]	0.755334771047001	0.174075640801519	0.0644938218558719	0.00609576629560839	0
RXN-13757|(expasy) [Pyruvate, phosphate dikinase] kinase [2.7.11.32]	0.755334771047001	0.174075640801519	0.0644938218558719	0.00609576629560839	0
RXN-13758|(expasy) [Pyruvate, water dikinase] kinase [2.7.11.33]	0.655585114787577	0.280685566409828	0.0601014715730588	0.00362784722953539	0
RXN-13759|(expasy) ([Pyruvate, water dikinase] phosphate) phosphotransferase [2.7.4.28]	0.655585114787577	0.280685566409828	0.0601014715730588	0.00362784722953539	0
RXN-13788|(metacyc) rutin rhamnosidase [3.2.1.40]	0.908590809200766	0.0493925163365568	0.0230029833776153	0.0190136910850618	0
RXN-13946|(expasy) Choline trimethylamine-lyase [4.3.99.4]	0.833428845215431	0.15846051923258	0.00804823402658533	6.24015254038593e-05	0
RXN-13997|(expasy) tRNA(adenine(34)) deaminase [3.5.4.33]	0.915396835251712	0.0782476327721428	0.000103843944839312	0.00625168803130558	0
RXN-14014|(expasy) 4-hydroxy-tetrahydrodipicolinate reductase [1.17.1.8]	0.977483567626656	0.00377930410794536	0.000237171233991207	0.0184999570314072	0
RXN-14021|(expasy) AMBIGUOUS [3.2.1.179; 3.2.1.180]	0.912884255814122	0.00901891316400445	0.0387420947499744	0.0172402178938068	0.0221145183780926
RXN-14023|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.881587761454036	0.00233758199596463	0.111747907347448	0.00432674920255126	0
RXN-14025|(expasy) 5-nucleotidase [3.1.3.5]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-14026|(expasy) AMBIGUOUS [3.1.3.5; 3.1.3.91]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-14029|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
RXN-14047|(expasy) Aconitate hydratase [4.2.1.3]	0.929978102078564	0.000752751132446971	0.0236393664027279	0.0227161609696507	0.0229136194166101
RXN-14063|(expasy) Adenosylcobinamide kinase [2.7.1.156]	0.887597983441693	0.00319295513969603	0.0254067634087091	0.0248769602586349	0.0589253377512668
RXN-14064|(expasy) 2,3-cyclic-nucleotide 2-phosphodiesterase [3.1.4.16]	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
RXN-14073|(expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	0.907159175280204	0.0139821912838722	0.036991181801363	0.0418674516345611	0
RXN-14089|(expasy) Non-reducing end beta-L-arabinofuranosidase [3.2.1.185]	0.628850001144017	0.115558531293535	0.0089620350150216	0.117156304569173	0.129473127978254
RXN-14091|(expasy) 2,3-cyclic-nucleotide 2-phosphodiesterase [3.1.4.16]	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
RXN-14102|(expasy) Aldose reductase [1.1.1.21]	0.82302271508094	0.00539707885028986	0.165872377812899	0.00570782825587171	0
RXN-14112|(expasy) 2,3-cyclic-nucleotide 2-phosphodiesterase [3.1.4.16]	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
RXN-14113|(expasy) 2,3-cyclic-nucleotide 2-phosphodiesterase [3.1.4.16]	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
RXN-14116|(expasy) L-glutamate gamma-semialdehyde dehydrogenase [1.2.1.88]	0.839080984322921	0.0200020101699657	0.00497240976893583	0.109575181918609	0.0263694138195686
RXN-14117|(expasy) Pyruvate kinase [2.7.1.40]	0.880644780755465	0.0122675430668102	0.00665834557936699	0.100429330598358	0
RXN-14118|(expasy) dCTP deaminase [3.5.4.13]	0.88589811448115	2.06129725314083e-05	0.049954443319059	0.00486428369313073	0.0592625455341293
RXN-14120|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
RXN-14129|(expasy) Cytosine deaminase [3.5.4.1]	0.94794509876708	0.0136521630123785	0.0188024773751177	0.0196002608454236	0
RXN-14136|(expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	0.907159175280204	0.0139821912838722	0.036991181801363	0.0418674516345611	0
RXN-14139|(expasy) Nucleotide diphosphatase [3.6.1.9]	0.898834123763269	0.0246990247666889	0.0618995411302622	0.0145673103397801	0
RXN-14140|(expasy) Nucleotide diphosphatase [3.6.1.9]	0.898834123763269	0.0246990247666889	0.0618995411302622	0.0145673103397801	0
RXN-14148|(expasy) D-chiro-inositol 1-dehydrogenase [1.1.1.369]	0.717763067797745	0.195515569215088	0.0428939288086744	0.0438274341784931	0
RXN-14149|(expasy) 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [3.7.1.22]	0.795125262212814	0.101505364130345	0.0222012791980745	0.0811680944587668	0
RXN-14173|(expasy) (R)-amidase [3.5.1.100]	0.934448510217238	0.0126825902635331	0.0209309413403826	0.0319379581788468	0
RXN-14174|(expasy) (R)-amidase [3.5.1.100]	0.934448510217238	0.0126825902635331	0.0209309413403826	0.0319379581788468	0
RXN-14177|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.795578635955237	0.183694405912874	0.0142257618989278	0.0065011962329618	0
RXN-14179|(expasy) Beta-glucosidase [3.2.1.21]	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
RXN-14189|(expasy) Catalase [1.11.1.6]	0.878996108038547	0.115630263939616	0.00536333845406454	1.02895677733138e-05	0
RXN-14192|(expasy) Pyruvate kinase [2.7.1.40]	0.880644780755465	0.0122675430668102	0.00665834557936699	0.100429330598358	0
RXN-14197|(expasy) Cytosine deaminase [3.5.4.1]	0.94794509876708	0.0136521630123785	0.0188024773751177	0.0196002608454236	0
RXN-14207|(expasy) Pyruvate kinase [2.7.1.40]	0.880644780755465	0.0122675430668102	0.00665834557936699	0.100429330598358	0
RXN-14224|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-14225|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-14227|(expasy) 5-nucleotidase [3.1.3.5]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-14228|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
RXN-14249|(expasy) L-threonine 3-dehydrogenase [1.1.1.103]	0.68774598335077	0.0589915858294034	0.00041139817938596	0.00347527379473023	0.24937575884571
RXN-14260|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
RXN-14261|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
RXN-14266|(metacyc) 3-hydroxyisovaleryl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-14267|(expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]	0.953132836124896	0.00354454338895027	0.018437170619218	0.0226786887086245	0.0022067611583109
RXN-14268|(metacyc) lauroyl-CoA acetyl-CoA acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-14270|(metacyc) 5-amino-4-imidazolecarboxamide phosphoribosyltransferase [2.4.2.7]	0.754718026101386	0.219623091119353	0.0248866119548292	0.000772270824432082	0
RXN-14272|(metacyc) (E)-hexadec-2-enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-14273|(metacyc) trans-tetradec-2-enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-14274|(metacyc) decanoyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-14277|(metacyc) hexanoyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-14280|(metacyc) perillyl aldehyde dehydrogenase [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-14281|(expasy) Alpha-glucosidase [3.2.1.20]	0.891733435010144	0.0143296308408752	0.0636904144895488	0.0302465196594315	0
RXN-14282|(expasy) Alpha-glucosidase [3.2.1.20]	0.891733435010144	0.0143296308408752	0.0636904144895488	0.0302465196594315	0
RXN-14283|(expasy) Alpha-glucosidase [3.2.1.20]	0.891733435010144	0.0143296308408752	0.0636904144895488	0.0302465196594315	0
RXN-14284|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-14285|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-14286|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-14338|(expasy) Diadenylate cyclase [2.7.7.85]	0.606576943962719	0.336579359891838	0.0136899231348632	0.04315377301058	0
RXN-14353|(expasy) Glycogen phosphorylase [2.4.1.1]	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
RXN-14354|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
