Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
2.7.1.2|Glucokinase	0.97435927137836	1.1807332453164e-05	0.0247575838263629	0.000871337462823382	0
2.7.1.21|Thymidine kinase	0.73599899141404	0.211108304425227	0.038326876636338	0.0145658275243956	0
2.7.1.23|NAD(+) kinase	0.746368790937284	0.231559122871268	0.00923762951278358	0.0128344566786641	0
2.7.1.24|Dephospho-CoA kinase	0.569240639742888	0.359576391512473	0.00957533553827044	0.0616076332063685	0
2.7.1.25|Adenylyl-sulfate kinase	0.953064404188696	0.015816798662911	0.0277102875867667	0.00340850956162633	0
2.7.1.26|Riboflavin kinase	0.883888077487172	0.112450165202769	4.98121525332202e-05	0.00361194515752522	0
2.7.1.30|Glycerol kinase	0.938209990674535	0.0172676430234295	0.0226483900794492	0.0218739762225861	0
2.7.1.31|Glycerate 3-kinase	0.869459559541953	0.068845368499215	0.00716840408946547	0.0545266678693667	0
2.7.1.33|Pantothenate kinase	0.844716791173551	0.107174010028876	0.0368024209001043	0.0113067778974691	0
2.7.1.35|Pyridoxal kinase	0.963008277131069	0.0289847122005857	0.00379791979347575	0.00420909087486925	0
2.7.1.36|Mevalonate kinase	0.838733942261124	0.00362435240191742	0.1082785903867	0.0493631149502578	0
2.7.1.39|Homoserine kinase	0.760549811645232	0.148407757543814	0.0415971784591349	0.049445252351815	3.53363314782956e-15
2.7.1.4|Fructokinase	0.90934243013212	0.0561976014759971	0.00805580252273618	0.0264041658691462	0
2.7.1.40|Pyruvate kinase	0.880644780755465	0.0122675430668102	0.00665834557936699	0.100429330598358	0
2.7.1.45|2-dehydro-3-deoxygluconokinase	0.840875892450958	0.00291539510423399	0.0784189504652027	0.0777897619796051	0
2.7.1.48|Uridine kinase	0.868988238985163	0.117349817360833	0.0136616408360495	3.02817954780661e-07	0
2.7.1.49|Hydroxymethylpyrimidine kinase	0.784522582070315	0.15566723438581	0.0528651228345106	0.00694506070936433	0
2.7.1.5|Rhamnulokinase	0.989358837293683	0.0011138076433873	0.00154389613259271	0.00798345893033669	0
2.7.1.50|Hydroxyethylthiazole kinase	0.817347766140107	0.0604996779949428	0.122141681602741	1.08742622091841e-05	0
2.7.1.56|1-phosphofructokinase	0.784055736143392	0.122596189147706	0.0110301810230537	0.03099705771469	0.0513208359711583
2.7.1.59|N-acetylglucosamine kinase	0.760580829197185	0.176555629429096	0.048244690571288	0.0146188508024316	0
2.7.1.6|Galactokinase	0.935916866242108	0.0485981398944079	5.57860801924487e-07	0.0154844360026825	0
2.7.1.66|Undecaprenol kinase	0.84403401732084	0.0301763192063319	0.0670929600272881	0.0144074157763175	0.0442892876692223
2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	0.883399981046121	0.0241937710911257	0.0602242077246225	0.0117294754449941	0.0204525646931363
2.7.1.71|Shikimate kinase	0.847811418867327	0.0975670966453447	0.0344844012997903	0.0201370831875384	0
2.7.1.76|Deoxyadenosine kinase	0.883650799456882	0.00070412755855152	0.106960049368171	0.00868502361639612	0
2.7.1.83|Pseudouridine kinase	0.911207664232612	0.0649523058408337	0.0226158455925183	0.00122418433403543	0
2.7.1.90|Diphosphate--fructose-6-phosphate 1-phosphotransferase	0.780059767555952	0.21285214449432	0.000139066307519526	0.00694902164220929	0
2.7.1.92|5-dehydro-2-deoxygluconokinase	0.784355888476015	0.0470582912603517	0.168579930879405	5.88938422795619e-06	0
2.7.1.95|Kanamycin kinase	0.850536718211565	0.0141078701894307	0.0577991600705878	0.0775562515284132	2.87035253689104e-15
2.7.10.1|Receptor protein-tyrosine kinase	0.900233558684551	2.71443303784925e-05	0.0355826161204706	0.0227340269154226	0.0414226539491771
2.7.11.1|Non-specific serine/threonine protein kinase	0.895183334563843	0.0820226685194656	0.0208066259058114	0.00198737101088035	0
2.7.11.32|[Pyruvate, phosphate dikinase] kinase	0.755334771047001	0.174075640801519	0.0644938218558719	0.00609576629560839	0
2.7.11.33|[Pyruvate, water dikinase] kinase	0.655585114787577	0.280685566409828	0.0601014715730588	0.00362784722953539	0
2.7.13.3|Histidine kinase	0.834789685075745	0.120571979225104	0.0410309756797333	0.00360736001941848	0
2.7.14.1|Protein arginine kinase	0.926232615230879	0.0701091623242774	0.00163019575597875	0.00202802668886522	0
2.7.2.1|Acetate kinase	0.89886411560305	0.100400298878996	0.000464100558822761	0.000271484959131846	0
2.7.2.11|Glutamate 5-kinase	0.979156047839495	0.0116971398899235	0.00670501439577158	0.00244179787480985	0
2.7.2.3|Phosphoglycerate kinase	0.762098136604073	0.217557785144257	0.0191006379177091	0.00124344033396017	0
2.7.2.4|Aspartate kinase	0.810005208904559	0.165467903790202	0.0102281532175598	0.000501752733758432	0.0137969813539211
2.7.2.7|Butyrate kinase	0.972828260628691	0.00378734351453868	0.000242111453344094	0.0231422844034264	0
2.7.2.8|Acetylglutamate kinase	0.803779803882233	0.0434924838920576	0.111872855318297	0.0408548569074129	0
2.7.3.3|Arginine kinase	0.936672912374319	0.0585564003005502	0.00369697806144885	0.00107370926368155	0
2.7.3.9|Phosphoenolpyruvate--protein phosphotransferase	0.848562088734292	0.0998138075225203	0.0476576657744264	0.00396643796876129	0
2.7.4.1|Polyphosphate kinase	0.84821213625127	0.0921312374401655	0.0541800256211896	0.00547660068737496	0
2.7.4.16|Thiamine-phosphate kinase	0.747722357091197	0.215315551336522	0.0114614252729731	0.0255006662993073	0
2.7.4.2|Phosphomevalonate kinase	0.981339466935757	1.36513841986632e-05	0.010357207258104	0.0082896744219399	0
2.7.4.22|UMP kinase	0.841333904592857	0.15781027117042	0.000218000524524581	0.000637823712198156	0
2.7.4.25|(d)CMP kinase	0.882584559321145	0.0842598193614967	0.0154023134733854	0.0177533078439727	0
2.7.4.27|([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	0.755334771047001	0.174075640801519	0.0644938218558719	0.00609576629560839	0
2.7.4.28|([Pyruvate, water dikinase] phosphate) phosphotransferase	0.655585114787577	0.280685566409828	0.0601014715730588	0.00362784722953539	0
2.7.4.3|Adenylate kinase	0.921629908723426	0.0498948460237334	0.00576935289143076	0.0227058923614095	0
2.7.4.6|Nucleoside-diphosphate kinase	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
2.7.4.7|Phosphomethylpyrimidine kinase	0.950826184875218	1.49870298344945e-05	0.0224518622770922	0.0267069658178556	0
2.7.4.8|Guanylate kinase	0.821907986014526	0.15242148237804	0.0216338323002037	0.00403669930723048	0
2.7.4.9|dTMP kinase	0.944690709110908	0.0346361363792786	0.00996045025280701	0.0107127042570069	0
2.7.6.1|Ribose-phosphate diphosphokinase	0.940649471827709	0.0572066413939971	0.000650169008375099	0.00149371776991834	0
2.7.6.2|Thiamine diphosphokinase	0.845935641497485	0.12733171709823	0.0142662119426755	0.0124664294616095	0
2.7.6.3|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	0.935861159502044	0.0251162537975185	0.026509975775766	0.0125126109246714	0
2.7.6.5|GTP diphosphokinase	0.980577286256517	0.00934035958709803	0.00515454159153483	0.00492781256485071	0
2.7.7.12|UDP-glucose--hexose-1-phosphate uridylyltransferase	0.812777532084646	0.129952283891276	0.0538334604562534	0.00343672356782396	0
2.7.7.13|Mannose-1-phosphate guanylyltransferase	0.944349295639325	0.0265448267357303	0.00935117802117331	0.0197546996037717	0
2.7.7.18|Nicotinate-nucleotide adenylyltransferase	0.632977065945729	0.358810196037151	0.00616008102934041	0.00205265698777897	0
2.7.7.19|Polynucleotide adenylyltransferase	0.711794401579741	0.218726368662964	0.00545311714916432	0.0640261126081309	0
2.7.7.2|FAD synthetase	0.883888077487172	0.112450165202769	4.98121525332202e-05	0.00361194515752522	0
2.7.7.22|Mannose-1-phosphate guanylyltransferase (GDP)	0.978159176237913	3.32968545756385e-05	0.000543729032807463	0.0212637978747041	0
2.7.7.23|UDP-N-acetylglucosamine diphosphorylase	0.967769083444521	1.97658855644024e-05	2.13770952765486e-05	0.0321897735746382	0
2.7.7.24|Glucose-1-phosphate thymidylyltransferase	0.760071239250894	0.194752661756024	0.000294483036215363	0.0448816159568661	0
2.7.7.27|Glucose-1-phosphate adenylyltransferase	0.867552576309838	0.10540152709741	0.0232807039500164	0.00376519264273487	0
2.7.7.3|Pantetheine-phosphate adenylyltransferase	0.817370428036585	0.170962185747162	9.23464824503405e-06	0.011658151568008	0
2.7.7.33|Glucose-1-phosphate cytidylyltransferase	0.855468062429582	0.0203890963377399	0.0731341046889953	0.001567948924608	0.0494407876190751
2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	0.709524895059464	0.277669072214401	0.00750982657211377	0.00529620615402068	0
2.7.7.39|Glycerol-3-phosphate cytidylyltransferase	0.698121302114781	0.227188747800988	0.00741042624428532	0.0672795238399461	0
2.7.7.4|Sulfate adenylyltransferase	0.837171653436887	0.0753309372965306	0.0685462085171649	0.0189512007494178	0
2.7.7.40|D-ribitol-5-phosphate cytidylyltransferase	0.934901210831118	0.0241501263537959	0.010827637788522	0.0301210250265638	0
2.7.7.41|Phosphatidate cytidylyltransferase	0.515214702418885	0.362234363164418	0.0394254165892111	0.0220859045420806	0.0610396132854055
2.7.7.42|[Glutamate--ammonia-ligase] adenylyltransferase	0.715985553087058	0.27654275933634	0.00234624854780211	0.00512543902879984	0
2.7.7.43|N-acylneuraminate cytidylyltransferase	0.728729684877406	0.0793860511229328	0.0027056237715839	0.0183648514851839	0.170813788742893
2.7.7.48| ;  Q06996, L_SENDF	0.839376581565457	0.155909161472368	0.00429092146884219	0.000423335493332565	0
2.7.7.49|RNA-directed DNA polymerase	0.994657274434991	0.00110682413058909	0.00322605821927186	0.00100984321514798	0
2.7.7.53|ATP adenylyltransferase	0.872722383966491	0.118015622577268	0.00903742945567908	0.000224564000561748	0
2.7.7.56|tRNA nucleotidyltransferase	0.916383670821861	0.0199214657122578	0.0277420182014504	0.0359528452644312	0
2.7.7.59|[Protein-PII] uridylyltransferase	0.688097374604483	0.296773661242939	0.0122898199611061	0.00283914419147193	0
2.7.7.6|DNA-directed RNA polymerase	0.783204292567564	0.205270512190706	2.61229612344767e-05	0.0114990722804959	0
2.7.7.60|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.553674936942095	0.269612518765531	0.000110043648680871	0.176602500643693	0
2.7.7.62|Adenosylcobinamide-phosphate guanylyltransferase	0.953974327569137	0.00241890473391203	0.00558960611019354	0.0265696402722178	0.0114475213145396
2.7.7.63|Lipoate--protein ligase	0.781399483550053	0.058988807464778	0.152912575979505	0.00669913300566424	0
2.7.7.65|Diguanylate cyclase	0.888396221853238	0.109830352420081	0.000672676137661151	0.00110074958901955	0
2.7.7.7|DNA-directed DNA polymerase	0.591263360769045	0.35582907579864	0.00230594075455521	0.0506016226777596	0
2.7.7.70|D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	0.729773387714668	0.00588254248759477	3.86197701741222e-06	0.0499666716664692	0.21437353615425
2.7.7.71|D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase	0.976979662636243	0.00582451043531752	0.000906986349859105	0.0162888405785807	0
2.7.7.72|CCA tRNA nucleotidyltransferase	0.80152887992041	0.163171799447914	0.0140422878886896	0.0212570327429862	0
2.7.7.77|Molybdenum cofactor guanylyltransferase	0.852937763061965	0.00851407966716175	0.00624585272855358	0.02574296340889	0.10655934113343
2.7.7.8|Polyribonucleotide nucleotidyltransferase	0.630197552357362	0.326036073199391	0.000320231146945819	0.0434461432963014	0
2.7.7.80|Molybdopterin-synthase adenylyltransferase	0.738583265174069	0.00884027894792576	0.215930426574141	0.000450143451462886	0.0361958858524013
2.7.7.81|Pseudaminic acid cytidylyltransferase	0.785286516116825	0.0727324104052562	0.0696573993878522	0.0723236740900668	0
2.7.7.85|Diadenylate cyclase	0.606576943962719	0.336579359891838	0.0136899231348632	0.04315377301058	0
2.7.7.87|L-threonylcarbamoyladenylate synthase	0.972336112923617	0.0184505562121805	0.00322776468797885	0.00598556617622376	0
2.7.7.89|[Glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase	0.715985553087058	0.27654275933634	0.00234624854780211	0.00512543902879984	0
2.7.7.9|UTP--glucose-1-phosphate uridylyltransferase	0.759010253988548	0.0839152802132121	0.0647549114447143	0.0923195543535256	0
2.7.8.12|CDP-glycerol glycerophosphotransferase	0.883850763823759	0.0576027016609187	0.000148743032197679	0.00271801807696459	0.0556797734061599
2.7.8.13|Phospho-N-acetylmuramoyl-pentapeptide-transferase	0.693898246640465	0.29395061575581	0.000440679972644968	0.0117104576310799	0
2.7.8.26|Adenosylcobinamide-GDP ribazoletransferase	0.933589197933422	0.000414313389041517	0.0260735331759148	0.0122749036967558	0.0276480518048657
2.7.8.31|Undecaprenyl-phosphate glucose phosphotransferase	0.831227944984249	0.0948101372108319	0.044351910044855	0.0296100077600638	0
2.7.8.33|N-acetylglucosaminephosphotransferase	0.957278627034933	0.0233704650097812	0.0167162531278143	0.0026346548274711	0
2.7.8.5|CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.727088048090584	0.214694876136328	0.056971824989228	0.00124525078385968	0
2.7.8.6|Undecaprenyl-phosphate galactose phosphotransferase	0.893608128515479	0.0168908223305771	0.00472248266318619	0.084778566490758	0
2.7.8.7|Holo-[acyl-carrier-protein] synthase	0.97270863521078	0.00251665343761534	0.0237205062735449	0.00105420507806017	0
2.7.8.8|CDP-diacylglycerol--serine O-phosphatidyltransferase	0.957479401821342	0.0200279949615651	0.0197596004050019	0.00273300281209104	0
2.7.9.1|Pyruvate, phosphate dikinase	0.723570440499402	0.247369794387049	0.000276195092490194	0.028783570021059	0
2.7.9.2|Pyruvate, water dikinase	0.862708125338776	0.0174805705487573	0.000287618066245118	0.0918256048695632	0.0276980811766579
2.7.9.3|Selenide, water dikinase	0.756170649579678	0.0412964016464741	0.136988599505713	0.0655443492681349	0
2.8.1.10|Thiazole synthase	0.813798800444054	0.178872607318718	0.0029263995443433	0.0044021926928844	0
2.8.1.13|tRNA-uridine 2-sulfurtransferase	0.921824667679257	0.00803598261575593	0.0698165400907935	0.000322809614193888	0
2.8.1.4|tRNA sulfurtransferase	0.853176252222226	0.106132237185784	0.0405537991047683	0.000137711487221339	0
2.8.1.6|Biotin synthase	0.716357885374302	0.271440408133488	0.0121611655327019	4.05409595077642e-05	0
2.8.1.7|Cysteine desulfurase	0.879938652676833	0.107094775788428	0.00350097306924253	0.00946559846549635	0
2.8.1.8|Lipoyl synthase	0.915731691101937	0.0592438110790498	0.020489635222351	0.00453486259666245	0
2.8.3.10|Citrate CoA-transferase	0.752215922942686	0.147204036304569	0.0924594051285104	0.00812063562423458	0
2.8.3.16|Formyl-CoA transferase	0.700882666214024	0.262790070319256	0.0346624444583995	0.00166481900832064	0
2.8.3.8|Acetate CoA-transferase	0.783999312539023	0.00627674022801459	0.0031767731200562	0.147394126388962	0.0591530477239442
2.8.4.3|tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	0.806814911683402	0.134535174176515	0.0137640090170493	0.0448859051230329	0
2.8.4.4|[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	0.520895694100716	0.392074545528921	0.0175362438740584	0.069493516496304	0
2.9.1.1|L-seryl-tRNA(Sec) selenium transferase	0.72406170814357	0.00418724487397907	0.000101361697076725	0.0970046794309362	0.174645005854438
3.1.1.1|Carboxylesterase	0.846554420719331	1.41233005336762e-05	0.071659336326938	0.0817721196531976	0
3.1.1.11|Pectinesterase	0.807057556771559	0.143805480218584	0.0341521947849415	0.0149847682249151	0
3.1.1.2|Arylesterase	0.962179144031681	0.0204110510758356	0.00695678410261455	0.0104530207898684	0
3.1.1.27|4-pyridoxolactonase	0.944248396440289	0.00516655795444376	0.0154549085140855	0.0349566917176138	0.000173445373568311
3.1.1.29|Aminoacyl-tRNA hydrolase	0.577782438303652	0.392454480991779	0.0110032686166452	0.0187598120879238	0
3.1.1.3|Triacylglycerol lipase	0.959769826230757	0.0346848939281498	0.00535034665839421	0.000194933182699261	9.96335839020621e-18
3.1.1.31|6-phosphogluconolactonase	0.764851431555764	0.0807749265102629	0.0385788152236771	0.00898294087343928	0.106811885836857
3.1.1.32|Phospholipase A(1)	0.791886208119287	0.0285324460780834	0.00619875780457741	0.040801460558299	0.132581127439753
3.1.1.47|1-alkyl-2-acetylglycerophosphocholine esterase	0.972332197279483	0.0101289904164307	0.00630716301565132	0.0112316492884355	0
3.1.1.61|Protein-glutamate methylesterase	0.839533552552452	0.109429555016383	0.0429710104758985	0.00806588195526596	0
3.1.1.96|D-aminoacyl-tRNA deacylase	0.851578558695052	0.0526438861161276	0.037456525911806	0.0583210292770149	0
3.1.11.2|Exodeoxyribonuclease III	0.915822599473696	0.07167900519128	0.000513174753107263	0.0119852205819169	0
3.1.11.5|Exodeoxyribonuclease V	0.879625868920493	0.0864150976787991	0.0338837743822805	7.52590184274314e-05	0
3.1.11.6|Exodeoxyribonuclease VII	0.779187199439931	0.176383182705052	0.00193448215590173	0.0424951356991154	0
3.1.12.1|5 to 3 exodeoxyribonuclease (nucleoside 3-phosphate-forming)	0.863718337195269	0.0807899131243501	5.45277343119595e-05	0.0554372219460691	0
3.1.13.1|Exoribonuclease II	0.827998628173455	0.125961336721594	0.0158643367032997	0.0301756984016509	0
3.1.13.5|Ribonuclease D	0.772024409790511	0.00650558733819523	0.179087276149686	0.0423827267216079	0
3.1.2.29|Fluoroacetyl-CoA thioesterase	0.959777497689991	0.00714775875748235	0.00321372139584078	0.0298610221566859	0
3.1.21.2|Deoxyribonuclease IV	0.97548304760429	0.00137687375265268	0.0150548339137488	0.00808524472930844	0
3.1.21.3|Type I site-specific deoxyribonuclease	0.793460595322694	0.159415488400682	0.0279116145682999	0.0192123017083243	0
3.1.21.4|Type II site-specific deoxyribonuclease	0.808143337253144	0.0871549149436142	0.01018791866689	0.00670434899824448	0.087809480138107
3.1.21.5|Type III site-specific deoxyribonuclease	0.98925011888617	0.00704518979517852	0.00176780723939649	0.00193688407925543	0
3.1.21.7|Deoxyribonuclease V	0.984003744653525	0.00712654309152618	0.000457788257878338	0.00841192399707032	0
3.1.22.4|Crossover junction endodeoxyribonuclease	0.935166732604381	0.0184732398255771	0.00281701703560682	0.0435430105344347	0
3.1.26.11|Ribonuclease Z	0.956512057956941	0.0328961780383893	0.00373394783359515	0.00685781617107449	0
3.1.26.12|Ribonuclease E	0.712360535267706	0.284483419315865	0.00196512319581065	0.00119092222061864	0
3.1.26.3|Ribonuclease III	0.9056990719161	0.0521477356401009	0.0301613409053434	0.0119918515384558	0
3.1.26.4|Ribonuclease H	0.949430714335252	0.0269943676536706	0.00235622427797028	0.0212186937331073	0
3.1.26.5|Ribonuclease P	0.95457545128014	0.0440972152912438	0.000393554762429448	0.000933778666186192	0
3.1.26.8|Ribonuclease M5	0.829479288813505	0.0339425397851797	0.063768606682858	0.072809564718457	0
3.1.3.1|Alkaline phosphatase	0.898952376060838	0.0105776478573111	0.0865930511891984	0.003876924892653	0
3.1.3.11|Fructose-bisphosphatase	0.865846332987354	0.0538691914155482	0.0276178315243921	0.0526666440727056	0
3.1.3.15|Histidinol-phosphatase	0.966659574532641	0.0164330320470744	0.0111155044558021	0.00579188896448272	0
3.1.3.16|Protein-serine/threonine phosphatase	0.910399873937314	0.0302854805594841	0.00250503361985664	0.0552214550253327	0.00158815685801244
3.1.3.18|Phosphoglycolate phosphatase	0.941175813693673	0.0208731047160453	1.29844593790791e-05	0.00177082228880572	0.0361672748420965
3.1.3.2|Acid phosphatase	0.872910740274706	0.0946084046049168	0.0318731312036771	0.000607723916700557	0
3.1.3.23|Sugar-phosphatase	0.918959891140269	0.00951764531006031	0.0331622492260656	0.0190251633727872	0.019335050950818
3.1.3.25|Inositol-phosphate phosphatase	0.943434549069726	0.056434844213829	0.000120391614254299	1.02151021905274e-05	0
3.1.3.27|Phosphatidylglycerophosphatase	0.751510681979212	0.153326867363327	0.0414599460169349	0.0537025046405267	0
3.1.3.3|Phosphoserine phosphatase	0.930178560483611	0.0290534750619611	0.00836696427518984	0.0324010001792382	0
3.1.3.45|3-deoxy-manno-octulosonate-8-phosphatase	0.832863693143377	0.0338097363113711	0.0637279765206348	0.0695985940246167	0
3.1.3.48|Protein-tyrosine-phosphatase	0.662898448182345	0.0235109333686295	0.19174065587692	0.121849962572106	0
3.1.3.5|5-nucleotidase	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
3.1.3.7|3(2),5-bisphosphate nucleotidase	0.96026611325463	0.0305680310586371	0.00433975049070503	0.0048261051960276	0
3.1.3.73|Adenosylcobalamin/alpha-ribazole phosphatase	0.968905569414392	0.0275989841979879	4.96827254442011e-05	0.00344576366217614	0
3.1.4.1|Phosphodiesterase I	0.895611337367647	0.0251505278823814	0.0554007631764674	0.023837371573504	0
3.1.4.16|2,3-cyclic-nucleotide 2-phosphodiesterase	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
3.1.4.46|Glycerophosphodiester phosphodiesterase	0.907159175280204	0.0139821912838722	0.036991181801363	0.0418674516345611	0
3.1.4.52|Cyclic-guanylate-specific phosphodiesterase	0.855951255502449	0.0394491199689234	0.0926535328238911	0.011946091704736	0
3.1.4.55|Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	0.774442355171728	0.0895363822847015	0.135292713646456	0.00072854889711423	0
3.1.5.1|dGTPase	0.847073397011043	0.0188398761213079	0.120008609657704	0.0140781172099451	0
3.1.6.1|Arylsulfatase	0.904563870018397	0.0483475926714507	0.0463706384511574	0.000717898858995156	0
3.1.6.6|Choline-sulfatase	0.862214942241047	0.0966522736938469	0.0193900223468359	0.0217427617182702	0
3.1.7.2|Guanosine-3,5-bis(diphosphate) 3-diphosphatase	0.863428193723518	0.0888650830633011	0.0276880829851799	0.0200186402280014	0
3.11.1.1|Phosphonoacetaldehyde hydrolase	0.889877246267931	0.074206541202124	0.00952273098860248	0.026393481541342	0
3.11.1.3|Phosphonopyruvate hydrolase	0.87677286860572	0.0750707082846492	0.0396207837932997	0.00853563931633126	0
3.2.1.1|Alpha-amylase	0.955134574141512	9.49387760871114e-06	0.0394232650125629	0.00543266696831637	0
3.2.1.10|Oligo-1,6-glucosidase	0.963861521907393	0.00788102566953914	0.00304785309183022	0.0252095993312375	0
3.2.1.131|Xylan alpha-1,2-glucuronosidase	0.901635113308736	0.091380375221441	0.000116192214848012	0.00686831925497492	0
3.2.1.135|Neopullulanase	0.867495913862835	0.00226163708947301	0.127362441656365	0.00288000739132708	0
3.2.1.14|Chitinase	0.910745954863269	0.0234117153749729	0.0286774082232243	0.00569385068932723	0.0314710708492062
3.2.1.141|4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	0.84728054006902	0.0195132432112513	0.120584741195713	0.0126214755240158	0
3.2.1.15|Polygalacturonase	0.984509492056649	0.00256592317501983	0.00209154773697582	0.0108330370313556	0
3.2.1.156|Oligosaccharide reducing-end xylanase	0.906527686864925	0.0530800894664611	0.0290634291400788	0.0113287945285351	0
3.2.1.165|Exo-1,4-beta-D-glucosaminidase	0.922759948006423	0.0235392571408017	0.0518999811689572	0.00180081368381848	0
3.2.1.169|Protein O-GlcNAcase	0.952304877209519	0.000652953760234473	0.0461329795703028	0.000909189459944125	0
3.2.1.17|Lysozyme	0.92330969730176	0.0431863043075013	0.0266485325025015	0.00685546588823666	0
3.2.1.170|Mannosylglycerate hydrolase	0.941971201926557	0.0297125903269056	0.0130988397477004	0.0152173679988369	0
3.2.1.172|Unsaturated rhamnogalacturonyl hydrolase	0.81485577380145	0.132646938690219	9.16991472035832e-05	0.0524055883611267	0
3.2.1.177|Alpha-D-xyloside xylohydrolase	0.887610728598153	0.00186229989990281	0.0195894752369539	0.00038377938925005	0.09055371687574
3.2.1.179|Gellan tetrasaccharide unsaturated glucuronyl hydrolase	0.912884255814122	0.00901891316400445	0.0387420947499744	0.0172402178938068	0.0221145183780926
3.2.1.18|Exo-alpha-sialidase	0.983870818358695	0.0112042431574227	0.00442797852753327	0.000496959956349071	0
3.2.1.183|UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)	0.743392393086813	0.138258600177864	0.0421107397177117	0.0379341942815428	0.0383040727360685
3.2.1.185|Non-reducing end beta-L-arabinofuranosidase	0.628850001144017	0.115558531293535	0.0089620350150216	0.117156304569173	0.129473127978254
3.2.1.20|Alpha-glucosidase	0.891733435010144	0.0143296308408752	0.0636904144895488	0.0302465196594315	0
3.2.1.21|Beta-glucosidase	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
3.2.1.22|Alpha-galactosidase	0.831457094471808	0.106868592254259	0.0615703819635274	0.000103931310406254	0
3.2.1.23|Beta-galactosidase	0.966463119691558	0.00505843562733602	0.0251697591658013	0.00330868551530454	0
3.2.1.25|Beta-mannosidase	0.871117881765397	0.0789134227046311	0.012927569837344	0.0370411256926275	0
3.2.1.26|Beta-fructofuranosidase	0.907187204830048	0.0794399151003141	0.0132733778272317	9.95022424058199e-05	0
3.2.1.3|Glucan 1,4-alpha-glucosidase	0.845806007286185	0.0195588497160916	0.0167869352164175	0.0740536249472825	0.0437945828340235
3.2.1.31|Beta-glucuronidase	0.920918004070756	0.00628599063933968	0.000160970833480955	0.00296476597684647	0.069670268479577
3.2.1.37|Xylan 1,4-beta-xylosidase	0.906721407208047	0.0297960641141803	0.0128801223468582	0.0506024063309147	0
3.2.1.4|Cellulase	0.966444140788304	0.0232180290868287	0.00737123748258544	0.00296659264228184	0
3.2.1.40|Alpha-L-rhamnosidase	0.908590809200766	0.0493925163365568	0.0230029833776153	0.0190136910850618	0
3.2.1.41|Pullulanase	0.906832460936012	0.0311599635943851	0.00825160991387152	0.00102806380157088	0.0527279017541609
3.2.1.49|Alpha-N-acetylgalactosaminidase	0.932725239285228	0.064588559488139	9.23753212885579e-06	0.00267696369450435	0
3.2.1.50|Alpha-N-acetylglucosaminidase	0.949177875294426	9.5635595316037e-05	0.000507231740042564	0.050219257370215	0
3.2.1.51|Alpha-L-fucosidase	0.933151787113281	0.0505378967646867	0.00592740721682531	0.0103829089052067	0
3.2.1.52|Beta-N-acetylhexosaminidase	0.824784806831469	0.172494572017526	0.00265564907976506	6.4972071240248e-05	0
3.2.1.54|Cyclomaltodextrinase	0.831421746687716	0.0868223794717348	0.0674375649280583	0.000921493668577618	0.0133968152439132
3.2.1.55|Non-reducing end alpha-L-arabinofuranosidase	0.963971632681086	0.0123246019931595	0.0197050160396006	0.00399874928615438	0
3.2.1.70|Glucan 1,6-alpha-glucosidase	0.8612893734987	0.00603777890403131	0.0572920071909851	0.075380840406283	0
3.2.1.73|Licheninase	0.89232525549402	0.000113667989818236	0.00186279256721753	0.00313674098426058	0.102561542964684
3.2.1.78|Mannan endo-1,4-beta-mannosidase	0.962284896005406	0.00299932771832842	0.00112873383972522	0.0335870424365408	0
3.2.1.8|Endo-1,4-beta-xylanase	0.884820634146115	0.0146205750262835	0.0450362930911275	0.0289071319918436	0.0266153657446303
3.2.1.80|Fructan beta-fructosidase	0.872376266710612	0.104138081351987	0.0180185140675266	0.00546713786987445	0
3.2.1.82|Exo-poly-alpha-galacturonosidase	0.74844999511981	0.213153167530637	0.0219744173533582	0.0164224199961946	0
3.2.1.83|Kappa-carrageenase	0.888554434084557	0.0373990058854629	0.0702911266874866	0.00375543334249326	0
3.2.1.85|6-phospho-beta-galactosidase	0.906655096859872	0.0244081604932351	0.0304654543972135	0.0384712882496795	0
3.2.1.86|6-phospho-beta-glucosidase	0.801275856506724	0.00317790398279173	0.131638739021909	0.0639075004885754	0
